,Pers,LR,Lasso,Ridge,LAD,NN,FA-FIXED-LR,FA-FIXED-LDR-LR,FA-FIXED-NN,FA-FIXED-LDR-NN,FA-LEARN-LDR-LR-10,FA-LEARN-LDR-LR-1,FA-LEARN-LDR-LR-2,FA-LEARN-LDR-LR-5,FA-LEARN-LDR-LR-20,FA-LEARN-LDR-NN-10,FA-LEARN-LDR-NN-1,FA-LEARN-LDR-NN-2,FA-LEARN-LDR-NN-5,FA-LEARN-LDR-NN-20,FA-LEARN-LR-10,FA-LEARN-LR-1,FA-LEARN-LR-2,FA-LEARN-LR-5,FA-LEARN-LR-20,FA-LEARN-NN-10,FA-LEARN-NN-1,FA-LEARN-NN-2,FA-LEARN-NN-5,FA-LEARN-NN-20,iteration,percentage,threshold
0,0.21318881934954662,0.1517526921708171,0.15182402114564944,0.15199534177583396,0.1420482942627862,0.11389042250384247,0.15786136779204424,0.15432681702740492,0.11265713209438041,0.11486478066609117,0.15319289171698325,0.15325787141966724,0.15300314585017669,0.1533624989447246,0.1539359570738104,0.1159985197800164,0.114132690866745,0.11653941468788886,0.11453258969537428,0.11358242690816882,0.15302023751601995,0.15302023751601995,0.15302023751601995,0.15302023751601995,0.15302023751601995,0.11889846536611977,0.11399701756363163,0.11273555367027115,0.11481672855370338,0.11404776518779478,,,
