,Pers,LR,Lasso,Ridge,LAD,NN,FA-FIXED-LR,FA-FIXED-LDR-LR,FA-FIXED-NN,FA-FIXED-LDR-NN,FA-LEARN-LDR-LR-10,FA-LEARN-LDR-LR-1,FA-LEARN-LDR-LR-2,FA-LEARN-LDR-LR-5,FA-LEARN-LDR-LR-20,FA-LEARN-LDR-NN-10,FA-LEARN-LDR-NN-1,FA-LEARN-LDR-NN-2,FA-LEARN-LDR-NN-5,FA-LEARN-LDR-NN-20,FA-LEARN-LR-10,FA-LEARN-LR-1,FA-LEARN-LR-2,FA-LEARN-LR-5,FA-LEARN-LR-20,FA-LEARN-NN-10,FA-LEARN-NN-1,FA-LEARN-NN-2,FA-LEARN-NN-5,FA-LEARN-NN-20,iteration,percentage,threshold
0,0.11406561041602112,0.08809849698328558,0.08814403247660775,0.08856989016092817,0.08657082440326763,0.07951963188821892,0.11041225609847638,0.08610175499740816,0.09281584553609139,0.08354411882190368,0.08277523858420723,0.08441935037155263,0.09065535705317926,0.09065321523088311,0.08116446641055465,0.07779974161933918,0.07655487813336323,0.07787211693153094,0.07654611471364596,0.07766983715917437,0.08266865983881484,0.08266865983881484,0.08266865983881484,0.08266865983881484,0.08266865983881484,0.07998309804788147,0.07553523085333065,0.08370137067749904,0.07607983318278791,0.07739294239817004,,,
