,Pers,LR,Lasso,Ridge,LAD,NN,FA-FIXED-LR,FA-FIXED-LDR-LR,FA-FIXED-NN,FA-FIXED-LDR-NN,FA-LEARN-LDR-LR-10,FA-LEARN-LDR-LR-1,FA-LEARN-LDR-LR-2,FA-LEARN-LDR-LR-5,FA-LEARN-LDR-LR-20,FA-LEARN-LDR-NN-10,FA-LEARN-LDR-NN-1,FA-LEARN-LDR-NN-2,FA-LEARN-LDR-NN-5,FA-LEARN-LDR-NN-20,FA-LEARN-LR-10,FA-LEARN-LR-1,FA-LEARN-LR-2,FA-LEARN-LR-5,FA-LEARN-LR-20,FA-LEARN-NN-10,FA-LEARN-NN-1,FA-LEARN-NN-2,FA-LEARN-NN-5,FA-LEARN-NN-20,iteration,percentage
0,0.23832407141832312,0.16727558308140678,0.16793395955292298,0.16749334704567292,0.1732194185829721,0.14740918256660981,0.16889409751898515,0.16889409751898515,0.1480571562785136,0.14990781358964042,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.15096332982668664,0.1512933538780559,0.15048641600889293,0.15104901773808807,0.14884846713826888,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.15063147099689658,0.1488488351303335,0.15112302446262224,0.15001059331378522,0.14969385290911044,0,0
0,0.23832407141832312,0.16727558308140678,0.16793395955292298,0.16749334704567292,0.1732194185829721,0.14740918256660981,0.16889409751898515,0.16889409751898515,0.1480571562785136,0.14990781358964042,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.15096332982668664,0.1512933538780559,0.15048641600889293,0.15104901773808807,0.14884846713826888,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.15063147099689658,0.1488488351303335,0.15112302446262224,0.15001059331378522,0.14969385290911044,1,0
0,0.23832407141832312,0.16727558308140678,0.16793395955292298,0.16749334704567292,0.1732194185829721,0.14740918256660981,0.16889409751898515,0.16889409751898515,0.1480571562785136,0.14990781358964042,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.15096332982668664,0.1512933538780559,0.15048641600889293,0.15104901773808807,0.14884846713826888,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.15063147099689658,0.1488488351303335,0.15112302446262224,0.15001059331378522,0.14969385290911044,2,0
0,0.23832407141832312,0.16727558308140678,0.16793395955292298,0.16749334704567292,0.1732194185829721,0.14740918256660981,0.16889409751898515,0.16889409751898515,0.1480571562785136,0.14990781358964042,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.15096332982668664,0.1512933538780559,0.15048641600889293,0.15104901773808807,0.14884846713826888,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.15063147099689658,0.1488488351303335,0.15112302446262224,0.15001059331378522,0.14969385290911044,3,0
0,0.23832407141832312,0.16727558308140678,0.16793395955292298,0.16749334704567292,0.1732194185829721,0.14740918256660981,0.16889409751898515,0.16889409751898515,0.1480571562785136,0.14990781358964042,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.15096332982668664,0.1512933538780559,0.15048641600889293,0.15104901773808807,0.14884846713826888,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.15063147099689658,0.1488488351303335,0.15112302446262224,0.15001059331378522,0.14969385290911044,4,0
0,0.23832407141832312,0.16727558308140678,0.16793395955292298,0.16749334704567292,0.1732194185829721,0.14740918256660981,0.16889409751898515,0.16889409751898515,0.1480571562785136,0.14990781358964042,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.15096332982668664,0.1512933538780559,0.15048641600889293,0.15104901773808807,0.14884846713826888,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.15063147099689658,0.1488488351303335,0.15112302446262224,0.15001059331378522,0.14969385290911044,5,0
0,0.23832407141832312,0.16727558308140678,0.16793395955292298,0.16749334704567292,0.1732194185829721,0.14740918256660981,0.16889409751898515,0.16889409751898515,0.1480571562785136,0.14990781358964042,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.15096332982668664,0.1512933538780559,0.15048641600889293,0.15104901773808807,0.14884846713826888,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.15063147099689658,0.1488488351303335,0.15112302446262224,0.15001059331378522,0.14969385290911044,6,0
0,0.23832407141832312,0.16727558308140678,0.16793395955292298,0.16749334704567292,0.1732194185829721,0.14740918256660981,0.16889409751898515,0.16889409751898515,0.1480571562785136,0.14990781358964042,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.15096332982668664,0.1512933538780559,0.15048641600889293,0.15104901773808807,0.14884846713826888,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.15063147099689658,0.1488488351303335,0.15112302446262224,0.15001059331378522,0.14969385290911044,7,0
0,0.23832407141832312,0.16727558308140678,0.16793395955292298,0.16749334704567292,0.1732194185829721,0.14740918256660981,0.16889409751898515,0.16889409751898515,0.1480571562785136,0.14990781358964042,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.15096332982668664,0.1512933538780559,0.15048641600889293,0.15104901773808807,0.14884846713826888,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.15063147099689658,0.1488488351303335,0.15112302446262224,0.15001059331378522,0.14969385290911044,8,0
0,0.23832407141832312,0.16727558308140678,0.16793395955292298,0.16749334704567292,0.1732194185829721,0.14740918256660981,0.16889409751898515,0.16889409751898515,0.1480571562785136,0.14990781358964042,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.15096332982668664,0.1512933538780559,0.15048641600889293,0.15104901773808807,0.14884846713826888,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.16889409751898515,0.15063147099689658,0.1488488351303335,0.15112302446262224,0.15001059331378522,0.14969385290911044,9,0
