,Pers,LR,Lasso,Ridge,LAD,NN,FA-FIXED-LR,FA-FIXED-LDR-LR,FA-FIXED-NN,FA-FIXED-LDR-NN,FA-LEARN-LDR-LR-10,FA-LEARN-LDR-LR-1,FA-LEARN-LDR-LR-2,FA-LEARN-LDR-LR-5,FA-LEARN-LDR-LR-20,FA-LEARN-LDR-NN-10,FA-LEARN-LDR-NN-1,FA-LEARN-LDR-NN-2,FA-LEARN-LDR-NN-5,FA-LEARN-LDR-NN-20,FA-LEARN-LR-10,FA-LEARN-LR-1,FA-LEARN-LR-2,FA-LEARN-LR-5,FA-LEARN-LR-20,FA-LEARN-NN-10,FA-LEARN-NN-1,FA-LEARN-NN-2,FA-LEARN-NN-5,FA-LEARN-NN-20,iteration,percentage,threshold
0,0.04607961875686141,0.03891832086714793,0.03886897258202055,0.0389077163386724,0.03929786179073581,0.03999870684757811,0.05394303245076918,0.03394369338072923,0.060638727993739906,0.02460329299674242,0.01915352183338384,0.046438698733636534,0.028140398315088,0.019153302271763217,0.019529142211244237,0.01979810402220412,0.018738198554301953,0.020236918085087815,0.018877669267542113,0.01905621940803071,0.019015751082581817,0.019015751082581817,0.019015751082581817,0.019015751082581817,0.019015751082581817,0.018535681481416013,0.01747892012730259,0.018129344886464248,0.017651107933459555,0.01861220943806753,,,
