,Number missing,Pers,LR,Lasso,Ridge,LAD,NN,FA-FIXED-LR,FA-FIXED-LDR-LR,FA-FIXED-NN,FA-FIXED-LDR-NN,FA-LEARN-LDR-LR-10,FA-LEARN-LDR-LR-1,FA-LEARN-LDR-LR-2,FA-LEARN-LDR-LR-5,FA-LEARN-LDR-LR-20,FA-LEARN-LDR-NN-10,FA-LEARN-LDR-NN-1,FA-LEARN-LDR-NN-2,FA-LEARN-LDR-NN-5,FA-LEARN-LDR-NN-20,FA-LEARN-LR-10,FA-LEARN-LR-1,FA-LEARN-LR-2,FA-LEARN-LR-5,FA-LEARN-LR-20,FA-LEARN-NN-10,FA-LEARN-NN-1,FA-LEARN-NN-2,FA-LEARN-NN-5,FA-LEARN-NN-20,Count
2,2,0.17042853420059778,0.12420971265206569,0.1242073073305379,0.12439898283961814,0.13271225468797196,0.12476961367129062,0.15214240415850086,0.12696346700038286,0.1257124152459543,0.11933126763468341,0.12074926644941252,0.12871145043593205,0.12178819484743011,0.12135419304945365,0.1211119033225297,0.1173728243435484,0.11854475503676597,0.11810599746031336,0.11566116067954806,0.11713211342590606,0.12629304215361808,0.12629304215361808,0.12629304215361808,0.12629304215361808,0.12629304215361808,0.11798899425295217,0.1169681924826766,0.12056067674699102,0.12052043310121568,0.11899636850227964,2371
3,3,0.18458765410445296,0.13063574652855348,0.13032919977755783,0.12989509272089828,0.1468920636212925,0.12614185560188182,0.163431240319724,0.1295517293008336,0.1209349950573195,0.10732335878933152,0.12359843771771792,0.12366445613672576,0.12612967785105147,0.12564497553239215,0.12108985155603781,0.11905225867713132,0.11624198779028139,0.11788509287871228,0.11727414909523066,0.12023057607799581,0.13355331678452154,0.13355331678452154,0.13355331678452154,0.13355331678452154,0.13355331678452154,0.12183369755465129,0.11808180341199052,0.1263253090876145,0.12176029256830714,0.1211330632053039,480
4,4,0.12511623704741742,0.10559344203907635,0.10578451152233037,0.10576431145762441,0.11112937017560648,0.10433818015252205,0.149602192443801,0.1278246596282906,0.14541188083731635,0.11323243613899965,0.1023836347037467,0.12075800038693534,0.11443939426065525,0.1117134566524747,0.10396472024755747,0.10338762198132627,0.09867971876627486,0.1046857387128547,0.1035519087908218,0.10859639842291247,0.11801944044525929,0.11801944044525929,0.11801944044525929,0.11801944044525929,0.11801944044525929,0.11869719131270502,0.11585002412853043,0.11324962774455506,0.10146594292679445,0.11669296825079659,58
5,5,0.08932472503744587,0.03848682366391938,0.0374556525543218,0.036971421285020144,0.023054111476892337,0.03175869962699588,0.08954998913532008,0.0670801707414832,0.08838884232331552,0.05578880213231146,0.04968361408523156,0.05909261236404734,0.05928220965769662,0.05928220965769662,0.03939538578699133,0.0363691356342054,0.030308275674656212,0.045146437429625735,0.022857793589611475,0.02992364028169889,0.053042031244057174,0.053042031244057174,0.053042031244057174,0.053042031244057174,0.053042031244057174,0.046555941513617714,0.04191992926596431,0.0625009134653047,0.052516024870063904,0.04532989733186756,10
0,0,0.16386148251280583,0.12784076104901637,0.12771942471124997,0.12784027790103708,0.1359102854069063,0.12361744723245773,0.1465746574381715,0.13062627206481625,0.12803775240409226,0.12712596223576655,0.1288171686066747,0.12982315888442847,0.12831714885698625,0.1278235346659075,0.12699102075153237,0.12522573732268918,0.1262497997695757,0.1262950081190048,0.12453833932891101,0.12384706066717062,0.13045234620857163,0.13045234620857163,0.13045234620857163,0.13045234620857163,0.13045234620857163,0.1253514283154074,0.12443814981818395,0.12692422817914462,0.12641841904169573,0.12459907669860426,9565
1,1,0.1700294919150172,0.12682142045711425,0.12665236715150452,0.12658775861238053,0.1337649173906039,0.12291787543184328,0.15393030951327505,0.1299100330212775,0.12936538107663018,0.1250830739165604,0.12523840826847868,0.12902860621568454,0.12478852247743753,0.12429247841747418,0.12319685869284346,0.12192029289084991,0.12384964882374486,0.12417893571127855,0.12156837453867078,0.122517172885511,0.13191414985407596,0.13191414985407596,0.13191414985407596,0.13191414985407596,0.13191414985407596,0.12604999065193281,0.12496899330945203,0.1266881512332852,0.12585387038470316,0.12508740933018453,7548
2,2,0.1735307588097094,0.12732658851259585,0.12714537913251672,0.12696167645381,0.13340929465425586,0.13035193468509823,0.15584327075537419,0.1249099270990097,0.13079019055806587,0.11996252158664565,0.12167144703479739,0.12804878285503174,0.12201603213072393,0.12056512647204902,0.11911988714453879,0.1179652253880401,0.11862743811405879,0.11978844136279074,0.11676254196805548,0.1180124449729424,0.13188438741100675,0.13188438741100675,0.13188438741100675,0.13188438741100675,0.13188438741100675,0.12315867785155912,0.12147255707424473,0.12270595354040714,0.12229403124520523,0.12263025682549013,2780
3,3,0.20183273791663747,0.14552959302658103,0.1451617161264297,0.14491735918902574,0.15895381124965777,0.14844834120572492,0.16569709820835601,0.1447195541038901,0.14386613793691308,0.12921621597200025,0.13608882705104777,0.1380749080104936,0.13472040567706633,0.13412933918898862,0.13126580341501115,0.12625150456740075,0.12522728610875733,0.1303818174567295,0.12622122809427805,0.12411997852324112,0.13638390874574158,0.13638390874574158,0.13638390874574158,0.13638390874574158,0.13638390874574158,0.1307847082348417,0.12881657389017057,0.12783743805941067,0.1277062382729694,0.12788488953247615,578
4,4,0.2908540917831651,0.18067520939137618,0.1806339147063396,0.18007791575129256,0.1976726777643229,0.14054083917821603,0.2077224363739411,0.17604271567585664,0.18110927184134942,0.17186344614016502,0.151272703748386,0.15467717668667644,0.15115098299424876,0.1543356208669309,0.1502800848845375,0.16850050899203461,0.17066316026227304,0.1730974439988915,0.1676722294485271,0.1684576433536319,0.17617494004253229,0.17617494004253229,0.17617494004253229,0.17617494004253229,0.17617494004253229,0.1738553345328591,0.16840777846965277,0.1685461821925188,0.16875995004468247,0.1732006367128577,53
5,5,0.4288364851250998,0.3680813056693784,0.36699189739109134,0.37011725296042447,0.34418465874277737,0.33918450308497045,0.4685900345800016,0.4151931402605749,0.43972186710220534,0.33970414001875326,0.36267435807678683,0.3538462842462493,0.35043555461606113,0.35043555461606113,0.36267435807678683,0.36229932647934854,0.3427822704977245,0.36588974711707317,0.3714261407091787,0.3667009685600618,0.3727003336175167,0.3727003336175167,0.3727003336175167,0.3727003336175167,0.3727003336175167,0.3711825486550393,0.3740864414350475,0.3674616063740426,0.37055917248435716,0.34918307897992723,7
0,0,0.15780568604412845,0.12003892792760781,0.11978130300642983,0.11976708728362861,0.1277066368882469,0.11740189146525071,0.13728632395612286,0.12290608926506985,0.11952372021338822,0.11774401273144139,0.12095620609080054,0.12295038151483616,0.12097206353458331,0.12057767832876759,0.1195872685843962,0.11849746128664047,0.11879351416636569,0.11916305964636287,0.11608038283468562,0.11734961566451693,0.12555800762932748,0.12555800762932748,0.12555800762932748,0.12555800762932748,0.12555800762932748,0.11941095368642593,0.1187836892557458,0.1203449981469122,0.11913695887475884,0.11869409000681959,9781
1,1,0.17138357660169087,0.1310668131979059,0.1309627930492609,0.1309510721767193,0.13859801311679862,0.126672548738638,0.16139318446070666,0.13655083353494066,0.1367684221080293,0.13158378814590446,0.1339889699200024,0.13427185507985054,0.13276732815568582,0.13251905209921155,0.13112614589196825,0.13066766700856072,0.131836732843915,0.13182414516947102,0.12872537348246482,0.13014362046403646,0.14261448319779127,0.14261448319779127,0.14261448319779127,0.14261448319779127,0.14261448319779127,0.13346640876479549,0.13185104519181073,0.1341619280952119,0.13378116062949463,0.1333143480366425,7572
2,2,0.1675061417086682,0.12821245768425038,0.1279809654175325,0.12784300678895782,0.1353106304974069,0.1240085770395781,0.15670433487483038,0.1347539842618728,0.13819374454989458,0.13266029647928262,0.13152453394324753,0.12963586683275408,0.1298350234324919,0.12911864612469182,0.12693833828875672,0.12623703754033125,0.1270744434860813,0.12771861641150506,0.12405226324933986,0.12518723268219656,0.13604522038355774,0.13604522038355774,0.13604522038355774,0.13604522038355774,0.13604522038355774,0.1311921342034836,0.1291867897077117,0.13088970483578816,0.13173078407973127,0.12963420768809653,2604
3,3,0.17299571439547418,0.13980659371817775,0.1390555608471032,0.13899138965940633,0.14741152284879416,0.1385088004494312,0.15287504847925998,0.14158797510124574,0.13526514646460272,0.1360596401672067,0.1332393218431126,0.1407657839226552,0.1404279799730794,0.13587524996016861,0.13373008924405957,0.13158051431959827,0.13288107724548087,0.13374388039741575,0.13269132562255695,0.13552472232833254,0.14008442151935846,0.14008442151935846,0.14008442151935846,0.14008442151935846,0.14008442151935846,0.1356895975054667,0.1339142830049611,0.13890738330581426,0.13695129706459633,0.1362763028013142,514
4,4,0.1675125413493891,0.09680146364786775,0.09702693573272192,0.09724491861571687,0.11601292271765629,0.10298867121308662,0.12060119771676879,0.12462887238340074,0.10179213008361863,0.08670305511987267,0.10020871354709524,0.10749585053529458,0.10782283903222782,0.10648337771602721,0.10747605014985932,0.11430810605977221,0.1165374280110569,0.12207997241796029,0.1063383164508814,0.11330427044285407,0.12444253088896508,0.12444253088896508,0.12444253088896508,0.12444253088896508,0.12444253088896508,0.11853967886559734,0.11883729360624494,0.11496970998357015,0.11931275829635345,0.12307507192229725,58
5,5,0.11613208553039651,0.10797740641763948,0.1079642324307885,0.10899321354007446,0.10723359642693688,0.21232278207743385,0.06902056714460202,0.06691132367197501,0.12257323205036046,0.08420281327903979,0.0908384255239762,0.14553581209688848,0.07962316523647095,0.07962316523647095,0.0908384255239762,0.14193847235061632,0.1231614476741532,0.12651162808505304,0.08475192088004457,0.11166006106103844,0.03970127756184036,0.03970127756184036,0.03970127756184036,0.03970127756184036,0.03970127756184036,0.04110426434602331,0.052012516561845676,0.13740556960272204,0.13992800912924805,0.06290483892115628,2
0,0,0.1670424487865785,0.12736344090996113,0.1271936299581704,0.1272526654279233,0.13498226563542934,0.12428802221708389,0.14854464453196697,0.1304377912321653,0.12857087427175068,0.12615844921793853,0.1287413166054993,0.13080485500916153,0.12864259730703403,0.12818255272966672,0.12668388194791966,0.12725864935244308,0.12868901615101802,0.1275659911694074,0.1270284156783183,0.12540482927124072,0.1344074956249236,0.1344074956249236,0.1344074956249236,0.1344074956249236,0.1344074956249236,0.12749626021015195,0.12748604475609496,0.1306143934965389,0.12941525278675423,0.12735985971032762,9390
1,1,0.17030244867038033,0.12557706175053626,0.1253399407108059,0.12541342623794643,0.13341033691426138,0.12486754791911885,0.14800409418309854,0.12916834599439192,0.12579546458494992,0.12200889500174554,0.12324619048352774,0.12789844014251733,0.12344695791096172,0.12296188811187574,0.12179372254183744,0.12068665921256445,0.12064519330437826,0.12100741279242355,0.11931919020290821,0.11960936305815811,0.12885917127517132,0.12885917127517132,0.12885917127517132,0.12885917127517132,0.12885917127517132,0.12195831230284741,0.1204153093118296,0.12325882247043167,0.12295192806918587,0.12128311967659167,7721
2,2,0.17334231816437026,0.1323036046435036,0.13220406821192418,0.1320592033440283,0.13995225307646258,0.12819434825374834,0.15905538054199903,0.13412432270509989,0.1346616285997786,0.1276752676595406,0.13053668020908935,0.13249276972365018,0.12739804472540867,0.1279631882603837,0.12872161753710393,0.12694500026367317,0.12678223889579732,0.1285235373069197,0.12459729449884711,0.12577159362113785,0.13476432037125038,0.13476432037125038,0.13476432037125038,0.13476432037125038,0.13476432037125038,0.12992276451129028,0.12788660689330644,0.13198652002093858,0.13022899260150464,0.13005983987248737,2754
3,3,0.17022424343398673,0.13445164322034536,0.1342001724479161,0.13403986420687114,0.14349902531392417,0.12124957585754625,0.17022505599474455,0.14186712119804112,0.1295220360714454,0.12693692363951992,0.1300353435226186,0.13429639481785485,0.12737506991200453,0.12863506853059484,0.13038823331472055,0.12758824571274954,0.1291534814649602,0.12883787689374862,0.12282966475603385,0.1278770589574009,0.14192115021826773,0.14192115021826773,0.14192115021826773,0.14192115021826773,0.14192115021826773,0.13295490859666972,0.12699854248880443,0.13195797871493806,0.1295578502902315,0.13330541741801868,605
4,4,0.15718347350774803,0.10958673379821583,0.11006547469639208,0.11031130577636998,0.12089117539266289,0.1110401747707101,0.15961254621682663,0.1047738499226133,0.12909165549302326,0.12497978685499653,0.10791312130461841,0.10601613444383898,0.11821197240269732,0.11084575712406691,0.10726490272960401,0.09896655383348028,0.10407280704035207,0.10731356020946663,0.10508436324690822,0.11956800974623724,0.11966744928501329,0.11966744928501329,0.11966744928501329,0.11966744928501329,0.11966744928501329,0.1093551000553411,0.10910619638898174,0.10556597373917836,0.10710566659147813,0.10785641154974188,59
5,5,0.05535833831748392,0.14890174719680094,0.14941238264031673,0.14889337846126072,0.1410483552957062,0.06429302631744656,0.05572382701985212,0.05493958373514472,0.014379208712441454,0.0191928841448205,0.05414376292842534,0.09526550419471809,0.09522366725439253,0.053860348043856095,0.03460496780178587,0.028361557833708955,0.04141665848612703,0.0483820893817731,0.02672991830332888,0.034462646786064366,0.09138802270824418,0.09138802270824418,0.09138802270824418,0.09138802270824418,0.09138802270824418,0.010638494818055297,0.013387702255799067,0.025665652800501253,0.025623853322182227,0.006118545008879169,2
0,0,0.16367061213898712,0.1300227926579676,0.12972628143298365,0.12964385810572135,0.13785463903009787,0.12543979760180166,0.14838951899584296,0.1318900148244204,0.13378190754633618,0.1290552091102297,0.13097635621743753,0.13162789859396054,0.1302564835713393,0.1302617856413637,0.12931557374475713,0.12827083945414183,0.1300213639323204,0.1295920841040904,0.12770620877674793,0.12797163602164677,0.1349929538104155,0.1349929538104155,0.1349929538104155,0.1349929538104155,0.1349929538104155,0.13049860092165577,0.13079568362078123,0.1312769914545072,0.13000237406149917,0.13007580016454123,9431
1,1,0.17258840861172128,0.1239465728429327,0.12386287607491119,0.12391924991211783,0.13125647291754655,0.1183373682204563,0.1533506978650422,0.12708804479190558,0.12838181634742654,0.12028897181931877,0.1230771611012304,0.1275205217097918,0.12370328733901621,0.12386705602236364,0.12252935294627859,0.1219433167809286,0.12329690845510267,0.12325358738510146,0.12103143937282769,0.12126459883414191,0.1324374976151234,0.1324374976151234,0.1324374976151234,0.1324374976151234,0.1324374976151234,0.12355299394645429,0.12196355949634381,0.12575252348890015,0.12571203347670043,0.12365379123107334,7661
2,2,0.169005318758083,0.12241409258433207,0.12217692798906142,0.12228114139388242,0.1294407220199507,0.11936087785513237,0.14980526991866167,0.12761083544709007,0.12979810844420667,0.12217390904759066,0.12118102404462652,0.12744807108184586,0.12124916536400934,0.12095994580106667,0.11981852970034675,0.12024420669334629,0.12128953003388906,0.12003270364330598,0.11821735397425845,0.120798771053246,0.12833695569692535,0.12833695569692535,0.12833695569692535,0.12833695569692535,0.12833695569692535,0.12191847699976247,0.12022708276759653,0.12433322242849841,0.12361086200255714,0.1218004881339487,2829
3,3,0.18728285438584338,0.12192828316603914,0.12188919237484508,0.12208714932283082,0.1320912883806475,0.1203675432792446,0.149917560476764,0.12498209194344831,0.13232714441192517,0.1157787549211076,0.11424081973068956,0.12127710926186298,0.11537464827745282,0.11464823931097941,0.11277670801168169,0.10852968431424803,0.10986809729091884,0.1109921899155245,0.11001287368226255,0.11421667844302696,0.12609162209065602,0.12609162209065602,0.12609162209065602,0.12609162209065602,0.12609162209065602,0.11671695225262105,0.1146445363158408,0.11729571594353622,0.11354963941199596,0.11992734780816987,547
4,4,0.23188458603562473,0.15205143034017568,0.15097733088916962,0.15171985030748517,0.1613404495213335,0.15908875631373723,0.16123638145631222,0.15000696753759604,0.16554229878823562,0.15800076352922363,0.13997567945422174,0.15287631722642758,0.1446832134819203,0.13645079698144927,0.13733478402786317,0.11848635639643554,0.1208221194905641,0.13259721410475953,0.11002076610757797,0.11442116221830019,0.12927081178774122,0.12927081178774122,0.12927081178774122,0.12927081178774122,0.12927081178774122,0.1190871397219113,0.11284208721781207,0.11850755907687752,0.12072627991629044,0.11908384294167178,61
5,5,0.43640621729895,0.15767207520890922,0.16415103226467334,0.16382990089969376,0.18268497183099153,0.14896397898258493,0.14387482453442532,0.08377938137359685,0.08604063486537428,0.05246391893305025,0.08683036990267062,0.17138395148067473,0.12664279431827208,0.09461164182827113,0.1191218342210573,0.15596698397123443,0.15115324805738875,0.1800604851153181,0.11954913901534607,0.1492533064499404,0.1799521457997073,0.1799521457997073,0.1799521457997073,0.1799521457997073,0.1799521457997073,0.15074898300683692,0.1356150298031276,0.1389398152436936,0.14334324341567256,0.16017655646903442,2
0,0,0.16816738043936322,0.12706531269609694,0.12685882294685008,0.12694254498670418,0.1354562288745463,0.12465784632878678,0.14482960628947783,0.12922008302587765,0.12601663822775322,0.12442434609483291,0.12721891266572116,0.12880177830533332,0.12659038504852366,0.12638169489031031,0.1261024241180454,0.12412065482655087,0.12486405738833327,0.1259545692223931,0.12322769284667683,0.12340017606397488,0.13085423869526014,0.13085423869526014,0.13085423869526014,0.13085423869526014,0.13085423869526014,0.1256437154762583,0.1254909940831835,0.12588465397203616,0.12584835201348707,0.1252520986441787,9974
1,1,0.1799703331330914,0.12880865406838024,0.12873774909644997,0.1287394703076298,0.1373537496246896,0.13534870615241504,0.15105539600928933,0.12773663678703004,0.13174356958361522,0.1249192445731761,0.12461222898340026,0.12807951535473922,0.12461932811391402,0.12427017514107792,0.12287879081472945,0.1225753652275854,0.12337050305892688,0.12410332973788371,0.12108750510950929,0.12266976200243122,0.13233457697451928,0.13233457697451928,0.13233457697451928,0.13233457697451928,0.13233457697451928,0.12525244722798629,0.12426448217737986,0.12578204365815265,0.1253906296610572,0.12516379052099116,7042
2,2,0.17609654914614503,0.128940594718818,0.12854122177983396,0.12850026460067698,0.13821806954927138,0.12598514082058093,0.14856748931120373,0.12803098838554522,0.12910488310472182,0.12668891495055948,0.12357578330871542,0.1269402320697902,0.12426006883458067,0.12390377175409785,0.12279584048139142,0.12004139847247228,0.11925202077344609,0.11912706473081522,0.11798805675659019,0.11869051463090821,0.12876449436251788,0.12876449436251788,0.12876449436251788,0.12876449436251788,0.12876449436251788,0.12329396033469643,0.12130824357587446,0.1228732781340685,0.12250261529361588,0.12276065627924411,2807
3,3,0.165740310459975,0.1193244279283307,0.11903731973517798,0.1186543962702021,0.1286707872846918,0.11594805984422166,0.14720754303541597,0.12590457717096068,0.13037888341828976,0.12449044281042594,0.11578718999365793,0.12185632708524727,0.11602597230540725,0.11650918016568693,0.11598454701712788,0.1186095540341862,0.12123479927293625,0.11833792825712519,0.11727123266505543,0.12209272084777631,0.12211305165750526,0.12211305165750526,0.12211305165750526,0.12211305165750526,0.12211305165750526,0.1203779048005602,0.11882633655812462,0.12562369427387152,0.12507772553003918,0.12237797910007493,637
4,4,0.11022989412860489,0.09680955365741564,0.09732412782561642,0.09766561934481104,0.09945878288678023,0.10084471014245622,0.1426855023440644,0.1056819560491522,0.11910300031035341,0.10546436012886351,0.0831879345769616,0.09918203403028789,0.08597100332099139,0.08519178048749614,0.08121899353471768,0.09370660175178022,0.09983209834776938,0.09570249904520307,0.08977758829703036,0.1071246377489353,0.08947996735376004,0.08947996735376004,0.08947996735376004,0.08947996735376004,0.08947996735376004,0.09256486826045786,0.10042027769288392,0.09569396921812696,0.0985866023357195,0.09616539414278406,61
5,5,0.13298778175227968,0.07777368995291811,0.07940144320801723,0.08239556505230809,0.0757498319330899,0.06891513573800406,0.1909084604657618,0.08999826269055673,0.14446861254674118,0.06642613606991883,0.09038822654417913,0.11485777195729213,0.10615880354467692,0.07798817383960362,0.09137755950142001,0.10747681082385036,0.12095740787730483,0.11855708529357865,0.10895532395196375,0.11075405961677047,0.11199668876747852,0.11199668876747852,0.11199668876747852,0.11199668876747852,0.11199668876747852,0.10172080110353386,0.10313223769052687,0.11545100229611767,0.12173515997019119,0.10278086282221623,10
0,0,0.15914094211010504,0.12032521823762414,0.12005964126190899,0.12016921804449285,0.12721801230353047,0.11724508657827147,0.13863385477989174,0.12236261792740537,0.12265412181408734,0.12038432693289401,0.12042586427627999,0.12326645930960266,0.12019056026664983,0.11955153720854624,0.11893549489115222,0.1192812241118557,0.12008520207799936,0.12024465951513434,0.11766692974509868,0.11804391053943775,0.12452922856489175,0.12452922856489175,0.12452922856489175,0.12452922856489175,0.12452922856489175,0.11948720931407499,0.11914645086211165,0.12152231732619921,0.12113725566102869,0.11927045360772814,9759
1,1,0.17043174855943483,0.12891564073578546,0.12871113107492532,0.12869585582495316,0.13571308147249464,0.12313597075716161,0.15195052739343773,0.13088807844530867,0.13073318678386192,0.12711300203250792,0.12667462833933665,0.13052061241154353,0.1277976958759324,0.12720394132195884,0.1254277260250618,0.12402199203013183,0.12546520034704614,0.1245670761555275,0.12284713396028553,0.1220899103959586,0.13340127509992716,0.13340127509992716,0.13340127509992716,0.13340127509992716,0.13340127509992716,0.12671890698766133,0.12494119610062569,0.12730375626969714,0.12737277513681433,0.12627354748721706,7486
2,2,0.1935909083236576,0.1448245306122878,0.14486494649129003,0.14507034524278106,0.15559810159568774,0.1357094976987114,0.16821291273088215,0.14714640537067358,0.14740439426612678,0.14172299367244232,0.14488757749764591,0.14347740734171172,0.14670813325307466,0.14586492518361435,0.140880562400957,0.14043740527290782,0.14132677350603873,0.1417446494539361,0.13893256769266799,0.13864802703507031,0.15089115526307165,0.15089115526307165,0.15089115526307165,0.15089115526307165,0.15089115526307165,0.14264188792832164,0.14035138879593756,0.14482682237436262,0.1435895106551274,0.14142690287506657,2723
