,Pers,LR,Lasso,Ridge,LAD,NN,FA-FIXED-LR,FA-FIXED-LDR-LR,FA-FIXED-NN,FA-FIXED-LDR-NN,FA-LEARN-LDR-LR-10,FA-LEARN-LDR-LR-1,FA-LEARN-LDR-LR-2,FA-LEARN-LDR-LR-5,FA-LEARN-LDR-LR-20,FA-LEARN-LDR-NN-10,FA-LEARN-LDR-NN-1,FA-LEARN-LDR-NN-2,FA-LEARN-LDR-NN-5,FA-LEARN-LDR-NN-20,FA-LEARN-LR-10,FA-LEARN-LR-1,FA-LEARN-LR-2,FA-LEARN-LR-5,FA-LEARN-LR-20,FA-LEARN-NN-10,FA-LEARN-NN-1,FA-LEARN-NN-2,FA-LEARN-NN-5,FA-LEARN-NN-20,iteration,percentage,threshold
0,0.08037628040259762,0.06089136736538459,0.060751035839974495,0.061100814124245575,0.06190609537390951,0.05479213395193103,0.1056999228511746,0.06523875054770631,0.06665637541876812,0.05146091292924742,0.05244080330743517,0.05269511444663516,0.05244818138805401,0.052439898969955955,0.05243584172783671,0.050817999310329834,0.049841502280642845,0.04998612787570759,0.05388163649897194,0.055348860531674024,0.048576758585135535,0.048576758585135535,0.048576758585135535,0.048576758585135535,0.048576758585135535,0.04995725831219673,0.05038408189929281,0.04857688788191836,0.04957624244916186,0.049725478681111594,,,
