,Pers,LR,Lasso,Ridge,LAD,NN,FA-FIXED-LR,FA-FIXED-LDR-LR,FA-FIXED-NN,FA-FIXED-LDR-NN,FA-LEARN-LDR-LR-10,FA-LEARN-LDR-LR-1,FA-LEARN-LDR-LR-2,FA-LEARN-LDR-LR-5,FA-LEARN-LDR-LR-20,FA-LEARN-LDR-NN-10,FA-LEARN-LDR-NN-1,FA-LEARN-LDR-NN-2,FA-LEARN-LDR-NN-5,FA-LEARN-LDR-NN-20,FA-LEARN-LR-10,FA-LEARN-LR-1,FA-LEARN-LR-2,FA-LEARN-LR-5,FA-LEARN-LR-20,FA-LEARN-NN-10,FA-LEARN-NN-1,FA-LEARN-NN-2,FA-LEARN-NN-5,FA-LEARN-NN-20,iteration,percentage,threshold
0,0.1645404219696865,0.12477957296537133,0.12477524851963222,0.12507803297495076,0.13131739264234468,0.11946742085702125,0.14913186302123185,0.1244281718909953,0.13113550039384295,0.12338176036670002,0.12279615466949076,0.12332739607448061,0.12702032425165968,0.12701233908070025,0.12219874281444087,0.11972851995231566,0.11991035128802505,0.12175549403024087,0.12013875472616582,0.12162899016378853,0.12329802506620433,0.12329802506620433,0.12329802506620433,0.12329802506620433,0.12329802506620433,0.12060644807328988,0.11990439799608918,0.12380335959387839,0.1192355055153264,0.12019851282430641,,,
