,Number missing,Pers,LR,Lasso,Ridge,LAD,NN,FA-FIXED-LR,FA-FIXED-LDR-LR,FA-FIXED-NN,FA-FIXED-LDR-NN,FA-LEARN-LDR-LR-10,FA-LEARN-LDR-LR-1,FA-LEARN-LDR-LR-2,FA-LEARN-LDR-LR-5,FA-LEARN-LDR-LR-20,FA-LEARN-LDR-NN-10,FA-LEARN-LDR-NN-1,FA-LEARN-LDR-NN-2,FA-LEARN-LDR-NN-5,FA-LEARN-LDR-NN-20,FA-LEARN-LR-10,FA-LEARN-LR-1,FA-LEARN-LR-2,FA-LEARN-LR-5,FA-LEARN-LR-20,FA-LEARN-NN-10,FA-LEARN-NN-1,FA-LEARN-NN-2,FA-LEARN-NN-5,FA-LEARN-NN-20,Count
3,3,0.1423230566672818,0.12838164151378653,0.1275244084530432,0.12809177599016563,0.13418079720774148,0.12667852942437643,0.1171498893765295,0.07177086653795883,0.11474858767810976,0.08657457429447353,0.04073960957091946,0.10014829230860008,0.06398908204993844,0.048987294965213105,0.040112463369115,0.04712732147803472,0.045768809460995895,0.10178518326831854,0.044739863043345346,0.04244126207895992,0.07049848256678695,0.07049848256678695,0.07049848256678695,0.07049848256678695,0.07049848256678695,0.04635725729102456,0.05535042165514502,0.047388986182443346,0.04543293988413257,0.04586330195125304,480
4,4,0.07069142359002027,0.0644500590741735,0.06419725454655954,0.06436149350753402,0.0662049026765531,0.061733609206276595,0.1295849444292492,0.06739013529412109,0.10979553946287582,0.06369432668625578,0.03039960616559012,0.11086585960118882,0.053519773954232575,0.041915636346316745,0.03339495244213012,0.04210341649376576,0.02903660068638278,0.12615024474976133,0.044287105920053804,0.03352163772383211,0.05659509731843662,0.05659509731843662,0.05659509731843662,0.05659509731843662,0.05659509731843662,0.03467614430615223,0.04171342858807009,0.03526875243628292,0.03452012197482428,0.03676349316959491,36
5,5,0.13942953740360645,0.12455262141215959,0.12381922750492709,0.1243044707658273,0.13218887840149637,0.1343755263953061,0.04317236857869086,0.02722859321954007,0.0514333180380116,0.018146116903755314,0.015352105682060581,0.0602361255863142,0.053402959172521844,0.015352105682060581,0.014381438391392644,0.007376053363441413,0.015982017929273798,0.028201202278240824,0.019599929923217557,0.011897090867095053,0.0181850871760088,0.0181850871760088,0.0181850871760088,0.0181850871760088,0.0181850871760088,0.030850253151032743,0.021547978057828314,0.02462649426030616,0.024151278453873232,0.025295922519245114,2
0,0,0.04001392751727831,0.03206753337608464,0.03180083940451011,0.032012884590645385,0.032842322333367875,0.03271689630394301,0.04248593515827389,0.03345997853798908,0.03762593029471647,0.037746608378143275,0.028516162982643083,0.04055046502934907,0.029024860932771335,0.028516162982643083,0.028414883399191026,0.030153258507125563,0.030527776059328403,0.03217761596965992,0.03150928993946867,0.03252745081078547,0.029702503408143902,0.029702503408143902,0.029702503408143902,0.029702503408143902,0.029702503408143902,0.03192700872516835,0.029749840204050783,0.029947993640898386,0.031011268898339283,0.030510561202124337,9618
1,1,0.0676017905154594,0.05750357182964003,0.05695880611579199,0.05734051566971697,0.06061359191967922,0.05567040198026266,0.09163448030306799,0.0551577530463357,0.07403691913256895,0.051518294257488086,0.03009582505911394,0.07055445433504197,0.03998177066774913,0.030219674660282823,0.030258964590182822,0.0376318308554111,0.03975825933004829,0.038476439272727474,0.03629760931631034,0.03866152972745421,0.038713300186723656,0.038713300186723656,0.038713300186723656,0.038713300186723656,0.038713300186723656,0.03802652846893816,0.03733796395793958,0.03782313326277343,0.03778465913939725,0.03798116016295608,7730
2,2,0.11973976951133608,0.10693337457763818,0.10623586730086051,0.10670333920490895,0.11242739723209119,0.10051218296573476,0.1140273295472055,0.07941635709848847,0.09224246588008199,0.07235049266185092,0.044618485038262226,0.09786194606350586,0.06670677618641817,0.04670596265065641,0.042234906178953674,0.05317719660594288,0.053560527302387514,0.06958805009517027,0.049455620112748885,0.052118080449540076,0.06886537928612853,0.06886537928612853,0.06886537928612853,0.06886537928612853,0.06886537928612853,0.05265803532662958,0.05969378009391107,0.051829699624092104,0.05233124598502883,0.0519283200478464,2572
3,3,0.13942749798405848,0.12720142121616768,0.12672912341396314,0.1269915171982825,0.13287823165709697,0.11747553590873507,0.12326940818612438,0.09106415491783079,0.11022617532093652,0.07635469089419301,0.05577604954311517,0.11658803960349183,0.08594713598512388,0.06043558392697212,0.05465424178809821,0.07293347734357548,0.07088359951299682,0.08123269566972381,0.06656761815404502,0.06879165691903924,0.08771077487245073,0.08771077487245073,0.08771077487245073,0.08771077487245073,0.08771077487245073,0.061814465989588244,0.07864579206730338,0.058688758210294054,0.060731286554395865,0.060565254105142984,578
4,4,0.03283905713530315,0.0281087851433923,0.02900913531056368,0.028235628607186487,0.02935870846064502,0.030634208074946018,0.10058608202947404,0.06066157328528666,0.0871833450518579,0.05818631141892445,0.02920015620896789,0.09255783483524777,0.06287022875276134,0.03521521917425447,0.02449547109309231,0.0385714182386663,0.03251756710906376,0.10598303977233227,0.0486126534371285,0.031567022036312516,0.08015657428434816,0.08015657428434816,0.08015657428434816,0.08015657428434816,0.08015657428434816,0.025004850297264673,0.04572322163659721,0.02253875071953619,0.024698419105307002,0.02254980621921844,40
0,0,0.04072016070521527,0.03293229733442235,0.032525808117996186,0.03285670392641567,0.03393749938995931,0.03352558244629618,0.04324235308721682,0.033854925051192,0.0388524456464114,0.0382530568129764,0.027704919822328606,0.04037500807071382,0.028311649112097576,0.027704919822328606,0.027671075028897613,0.02961207787390671,0.030110903694873455,0.03139042788098936,0.030952680809989464,0.03174576767219022,0.02921427926280149,0.02921427926280149,0.02921427926280149,0.02921427926280149,0.02921427926280149,0.03134311997500508,0.029493288479887938,0.02967134705341316,0.030423010468193727,0.02994136305176183,9318
1,1,0.0847321699419591,0.07328993930288276,0.07259350081129769,0.07309378698922794,0.07768510131013555,0.07054591481444318,0.09664444548382609,0.06028809001101388,0.08297923088510602,0.0534782047627566,0.029814157375214277,0.07400311337292206,0.03814686677697195,0.029952763656132374,0.02972174986725931,0.036819142087489536,0.03923055568740409,0.036938954961799254,0.0353545014029142,0.038235866666732246,0.03661184334579573,0.03661184334579573,0.03661184334579573,0.03661184334579573,0.03661184334579573,0.03629767776988203,0.03555776358759583,0.03663765546612665,0.036094026974355035,0.03615402691717835,7574
2,2,0.09255910137876369,0.07995949137117692,0.07949779069600799,0.07979614294117855,0.08426663245738517,0.08041198221469635,0.10055176064927954,0.07662403056400131,0.08537700481154374,0.06643873845553518,0.03946319827976844,0.08945069999664464,0.05266263409559765,0.040520079182743265,0.03880783441424476,0.04741345294017939,0.04778017127476213,0.056395335741618535,0.04515164014564521,0.04712929678969361,0.05341791553237872,0.05341791553237872,0.05341791553237872,0.05341791553237872,0.05341791553237872,0.0483709357701552,0.04925034138075111,0.048282347654666324,0.048398512203035586,0.04824615078584096,2888
3,3,0.11492405233312664,0.10267334609038223,0.10205530040939308,0.10244989503573164,0.10772184666370838,0.1042781662124582,0.10757591617762066,0.08381827803838317,0.074985626450854,0.07298160132025845,0.04379665939797316,0.10520698202432073,0.07194738209918576,0.046868476844392735,0.043315762878911326,0.051469488033131,0.051523032633851704,0.08084618523262137,0.04854729716767235,0.05121976199966181,0.06493514333011204,0.06493514333011204,0.06493514333011204,0.06493514333011204,0.06493514333011204,0.04828189519026793,0.05587899522246188,0.047388404731774934,0.048177000059077615,0.04759614387576781,674
4,4,0.11021957952179788,0.09609535736169546,0.0956683333496053,0.09592006902093331,0.10079985451368545,0.09776204514425595,0.10794624275421284,0.10324614832023034,0.09494241020667817,0.09414098764074524,0.10714897354332734,0.11056661366735829,0.09100007286517603,0.07322454714533057,0.1057140971445852,0.06263549902972937,0.07144208883031286,0.12002371051764059,0.08477813992736029,0.0756788510001858,0.08784880125596502,0.08784880125596502,0.08784880125596502,0.08784880125596502,0.08784880125596502,0.0653518237157625,0.07204950832868542,0.06453385703700476,0.06792441999339391,0.06842869743335173,75
5,5,0.016362421388461775,0.00746813097394129,0.011540042022651584,0.007825112409673964,0.014741501085222706,0.014670227438596334,0.09922410614603203,0.0965048336147283,0.04961596660962806,0.04865843226901765,0.031638421806342944,0.12056316014012919,0.07706101375393261,0.0412985695747739,0.029289231716040386,0.053681686136225884,0.018034331306049433,0.18590609980907832,0.029083826172380187,0.027924266616003245,0.11364198061592222,0.11364198061592222,0.11364198061592222,0.11364198061592222,0.11364198061592222,0.018228903400966345,0.0957359035354052,0.019253684103056924,0.024883989602883037,0.025163083199987845,9
0,0,0.03966190841250508,0.0319695660007249,0.031545753439377426,0.03186805999191902,0.03316030026631326,0.03237237726274338,0.04232692569298758,0.03338913110855543,0.03732144437521953,0.036322379231000096,0.026219955989083398,0.0402961429271532,0.027186844044357044,0.026237360306377577,0.026182665622043338,0.028591859539210496,0.029085877913771485,0.030350831479576776,0.02959783126985506,0.030601712933932025,0.02794082391057607,0.02794082391057607,0.02794082391057607,0.02794082391057607,0.02794082391057607,0.03007288886581887,0.028275675202512836,0.028548653902958153,0.029237144979097598,0.028800433832844554,9434
1,1,0.07367267256108541,0.06341954028314156,0.06280460826763085,0.06325460941757355,0.06660161760758691,0.06241241994613628,0.0947843380202377,0.057631151364531764,0.07749210203926603,0.05412487982401924,0.032287475053290944,0.07101726923531154,0.04035998882525935,0.0323692272863068,0.03229345427238387,0.038755902372033225,0.04125201500976279,0.03997330633443267,0.03773416193611236,0.04028975418537239,0.03900443921421491,0.03900443921421491,0.03900443921421491,0.03900443921421491,0.03900443921421491,0.03865697432668709,0.03819487356951757,0.039125617344339725,0.03855319033334563,0.03851143473542906,7702
2,2,0.08090868289939823,0.07071017945625821,0.07036503225365015,0.07059597740217469,0.07372122164275886,0.07097681215855345,0.1065525489572096,0.07431700808684383,0.07946741964775474,0.06466217654027984,0.03639738913315906,0.08438705456158958,0.05259080199561655,0.03882375031559193,0.036157682275183324,0.04377244237237588,0.04491246136551342,0.06323317389673679,0.04281830710415019,0.04382827667371092,0.053491918926037045,0.053491918926037045,0.053491918926037045,0.053491918926037045,0.053491918926037045,0.04310717598160431,0.0452978301353996,0.043257709636918794,0.04348674022502005,0.04329189500707178,2712
3,3,0.07232476815050197,0.06499974062471052,0.06479514129086796,0.06491082622642037,0.06698214228285378,0.07038091874449748,0.10171074917640759,0.0723657686425636,0.07634820943887599,0.06067493073855164,0.03593331017934721,0.09583519585001037,0.05804040564686741,0.03711966989351139,0.036104330877637175,0.043875677339763164,0.043565905686002694,0.06653125663719343,0.03963367553981592,0.04064421468413189,0.050258864878267064,0.050258864878267064,0.050258864878267064,0.050258864878267064,0.050258864878267064,0.04294202655451497,0.041393248349095094,0.04391130818913267,0.043176258416744814,0.04413349676672025,632
4,4,0.07802360074209022,0.07402846413247319,0.07279135051759394,0.07383361366753266,0.07532694153108029,0.0711910507686848,0.09936567856876674,0.06761881158755931,0.0862001386429167,0.0519377222021207,0.049067191574792446,0.10397061810475078,0.0691145406436115,0.04203562360925521,0.04510037197827133,0.03419117090318766,0.044901597294039766,0.09166162968796332,0.04642034843377714,0.045893589038985515,0.058014304601165814,0.058014304601165814,0.058014304601165814,0.058014304601165814,0.058014304601165814,0.04770378832293646,0.0345495882889903,0.050445564119797726,0.04839743086733873,0.05818016415175688,55
5,5,0.016832718688649075,0.012181695177226958,0.012995155775890044,0.012232770389546377,0.0171942630289193,0.012777009271987464,0.08961649985511067,0.04098239666139538,0.01900936412976352,0.0086625308902057,0.011244103003838518,0.11562787885864358,0.011244103003838518,0.011244103003838518,0.011244103003838518,0.04003360508941472,0.008262255426476304,0.06427965388428769,0.013455674870171425,0.007350191789957702,0.01498924688401741,0.01498924688401741,0.01498924688401741,0.01498924688401741,0.01498924688401741,0.011339654938457665,0.01462325488808777,0.009781608232480117,0.020871141519436785,0.02164963417926834,3
0,0,0.0386504703896104,0.030561252636288387,0.03015680004440946,0.030494700347166757,0.030980761673964904,0.03105541767735395,0.040969583754718604,0.03241549771621773,0.037130310575335806,0.03610699813288884,0.026120399322436053,0.03856087332395021,0.02651382171287416,0.026120399322436053,0.02597472169609958,0.028470461558796647,0.028688472359050386,0.030013126724751777,0.029440078305309033,0.030228317439099435,0.027786384816335365,0.027786384816335365,0.027786384816335365,0.027786384816335365,0.027786384816335365,0.029683500656375497,0.027650384934999817,0.028035181229316364,0.028806237210378352,0.028564811621144718,10069
1,1,0.07503657069722172,0.06391476563636514,0.06345017864979062,0.0637652578610082,0.06757539145196781,0.0612095165201007,0.09092551221092181,0.05654359936397502,0.07761345592968491,0.05407942719668468,0.030375260101292188,0.07005967114542427,0.03522038323271187,0.030496947961589235,0.0301086952687025,0.03837143119732152,0.040405371273199396,0.03913338091305401,0.03703095700879398,0.039884471911265894,0.03763515740088215,0.03763515740088215,0.03763515740088215,0.03763515740088215,0.03763515740088215,0.03718008791889395,0.03717715713215262,0.037709485395446274,0.03714943307454066,0.03713699555355297,7375
2,2,0.10527373016166634,0.09315756904443039,0.09250915633509602,0.09294173510915921,0.0981961284451426,0.08710707719105912,0.10210585453368064,0.07490059883841012,0.0834045910760831,0.06638263210391955,0.035951040770111554,0.08988563415420181,0.05019796340739516,0.03893313778998294,0.03513015239363688,0.043277058747671425,0.04474908683605743,0.06354179698354183,0.041865619651909595,0.0430716869113209,0.05519457104026009,0.05519457104026009,0.05519457104026009,0.05519457104026009,0.05519457104026009,0.0403799118461668,0.04731468124522131,0.041443656169086185,0.04067345494876657,0.04103981009284079,2516
3,3,0.10395651355896479,0.09461775479796113,0.09414174289416953,0.09446324584146763,0.09848213146557305,0.08903326276934045,0.1123727270675749,0.08221816404798392,0.07172939770765356,0.06975983926987762,0.04307877315147592,0.10693507778781791,0.0712745037362382,0.051590669106022294,0.043791932129560715,0.05346587404285963,0.053684069327122705,0.09046335503384934,0.05268701260982275,0.056070326029127746,0.0726912290982006,0.0726912290982006,0.0726912290982006,0.0726912290982006,0.0726912290982006,0.04463596409188058,0.06427289550814201,0.04427458676116128,0.043882124546957085,0.04417293459934813,521
4,4,0.03024661853436466,0.020044999404474878,0.018842957771233328,0.01981936148312738,0.018731822037515698,0.022521275459272582,0.16286293742078228,0.06127971649495551,0.06701819351375012,0.06218379437768803,0.021192633489456356,0.10479685086857568,0.0547559326900458,0.0251852607041944,0.019581871462457368,0.034865940318204725,0.04151192223453385,0.0661696034926374,0.03516673371823842,0.035218625563939975,0.04233023423302723,0.04233023423302723,0.04233023423302723,0.04233023423302723,0.04233023423302723,0.03504647754699357,0.030464119442049454,0.02888327157772681,0.03132533666452284,0.03396257012421265,56
5,5,0.016398425538971806,0.01543858334439424,0.015497004264282107,0.015434572846913476,0.01564673078412711,0.023109120011589775,0.007010134563110124,0.03478355582084442,0.011264498040340196,0.020282833531759033,0.0033746274861314405,0.1106464366170385,0.1024442339989164,0.0879258538338163,0.0033746274861314405,0.0008288597014925373,0.00431234265889908,0.2972832048984983,0.08058297883000161,0.0008288597014925373,0.1763049985023954,0.1763049985023954,0.1763049985023954,0.1763049985023954,0.1763049985023954,0.03440317015375877,0.040397929653785476,0.018217923745773086,0.03101463864769722,0.02735647621776844,1
0,0,0.03822647530857481,0.029849444444773388,0.029421530158550264,0.02977272632750035,0.030357841753875656,0.029907602269025134,0.04139759003465316,0.031221657405290208,0.036378915262760686,0.03551206210058118,0.025315706518368137,0.03911497151112816,0.02617052386231548,0.025315500703540186,0.02527616006812132,0.02713356480973415,0.027574396242972376,0.02901584749725079,0.028459198960549888,0.029225425825725463,0.027139676185242188,0.027139676185242188,0.027139676185242188,0.027139676185242188,0.027139676185242188,0.028909634728014687,0.026910132851071078,0.027022400097556295,0.028303206704116186,0.027950716467137475,9640
1,1,0.08492431699917408,0.0737058005211918,0.07305141377902367,0.07351041567375036,0.07795041316833481,0.06889168886804922,0.09753634419734933,0.06077340748428244,0.08094076199855835,0.055526870416727846,0.03485063755010794,0.07666630062147367,0.040657684393494486,0.03504142112127178,0.03407462175375507,0.04226092734960446,0.04355618886898522,0.042225915411777525,0.04147895655722249,0.04289035939099856,0.04404097876116856,0.04404097876116856,0.04404097876116856,0.04404097876116856,0.04404097876116856,0.04334957589165268,0.04307477153489089,0.04408827298296308,0.04331979335718239,0.04334185021896327,7524
2,2,0.10574257928527606,0.09161806338098186,0.0908403579309694,0.09135354139647657,0.09728109988891884,0.08722644968537253,0.10281866322624597,0.07447894713076338,0.08362466231219111,0.06380605350351042,0.03515561437334913,0.09090132006684049,0.04919756038941936,0.037394104444668466,0.034882426872402554,0.04221698636305309,0.04285320106700162,0.06051465584972633,0.040732966534070825,0.04064240899363719,0.05152839032967543,0.05152839032967543,0.05152839032967543,0.05152839032967543,0.05152839032967543,0.04216224224736989,0.044168552874812236,0.04242011012787081,0.04181943799350503,0.0421252579187347,2805
3,3,0.11007564624968338,0.09742326269506073,0.09696496859685302,0.09725453206908471,0.10305921791680812,0.09021586096934718,0.1174913404153329,0.069613067404611,0.0942211682317329,0.07425711356069725,0.04403188744265203,0.10192121202049753,0.06648448343598613,0.05003509434537817,0.041479248207585764,0.05692572185783265,0.054430544486883795,0.08635001728916422,0.05140952853646551,0.051055655809555,0.07814776201044782,0.07814776201044782,0.07814776201044782,0.07814776201044782,0.07814776201044782,0.05522464934514164,0.0632286149613977,0.05484912781511958,0.05532568352269186,0.05542866810457974,496
4,4,0.13948724409846705,0.12944251592338477,0.12849783248272284,0.12934180323343228,0.13143442638023778,0.12900634202452377,0.11843333319692219,0.09071354066427885,0.12113273746541525,0.07825640737841127,0.06180159277837915,0.10661922774836889,0.08675145749943045,0.07385380228690629,0.06000528650907172,0.06762883050471634,0.06991132359621184,0.103817296679985,0.06089070042377785,0.06711781382315687,0.09989588773147866,0.09989588773147866,0.09989588773147866,0.09989588773147866,0.09989588773147866,0.06372276349554697,0.07668895328531901,0.059950427479051924,0.06126195090572054,0.059548289991671374,60
5,5,0.2732681206553843,0.2681057878973956,0.26862777659833,0.2679578968641781,0.26934359188209656,0.28302950351766415,0.08697165926945165,0.08223367361124478,0.0730439205481238,0.08262847287161194,0.08696164912676299,0.15119194501419297,0.12968379821932152,0.12669659358438745,0.08592849890397837,0.06816002330378448,0.07674840418108657,0.21269219360161584,0.09056393836177717,0.06698572310424755,0.1810211989550547,0.1810211989550547,0.1810211989550547,0.1810211989550547,0.1810211989550547,0.0889836094956893,0.11821581618270571,0.08024460334424587,0.0857171851236783,0.08758430920538103,9
6,6,0.3057869469554441,0.2641726947787621,0.2667254088169175,0.2638937131865979,0.2831990878997228,0.2658034990516622,0.21287780674923437,0.12504342384778394,0.26482723243547773,0.1242229815918199,0.10769482249527036,0.1347963018782146,0.1520770212868075,0.10769482249527036,0.08911387150189344,0.06563816018439815,0.08052885018080459,0.07266849999889367,0.0829475836298124,0.07970214371462496,0.05792854717314611,0.05792854717314611,0.05792854717314611,0.05792854717314611,0.05792854717314611,0.05668518507800592,0.05266516578426964,0.0435884624558038,0.05042945836146585,0.048633397142696135,4
0,0,0.03977749184629028,0.03211640414662673,0.03165204739186043,0.03202297095378465,0.033128483867399715,0.03265682296478743,0.04314384535040872,0.0334360963257951,0.03828681887716868,0.03792971673045994,0.027225431904758512,0.040514929067159575,0.02811720166030815,0.02723487935202942,0.027200546079062016,0.029634851804067556,0.030099506435622217,0.031218783598100472,0.0306942574335497,0.0314096048609636,0.02884858071414792,0.02884858071414792,0.02884858071414792,0.02884858071414792,0.02884858071414792,0.031080171613274015,0.029352776562648505,0.029373863320594353,0.030239123711634123,0.02959722927505158,9515
1,1,0.06611042641604165,0.05694021810752837,0.05636604210690761,0.056778702994430046,0.05956977570293915,0.0558478664022388,0.08904328944668558,0.056763480643933675,0.07773758455537795,0.0526830098595941,0.03286167007991169,0.07261560533058503,0.039086966305177155,0.032878479288783076,0.032340791771015925,0.039366898102858004,0.041305594190201855,0.03956899457888307,0.0386149297106271,0.04027616339886672,0.03985674708081588,0.03985674708081588,0.03985674708081588,0.03985674708081588,0.03985674708081588,0.039462706234713554,0.03895836396265193,0.04004255793893597,0.03930822747785635,0.03939122060397472,7899
2,2,0.10639904180217817,0.0920170465667813,0.09147698413886915,0.09180570655974528,0.09743905232730825,0.09117760895034083,0.10271608821030043,0.0793182741605023,0.09352947349920174,0.06559352765715909,0.03651584760474992,0.0850265973183792,0.050566901466817124,0.037516048938932844,0.03604849566039623,0.043915882660363594,0.04565814045467814,0.05554856593762788,0.04190397027665367,0.04351921389087802,0.05062501608441315,0.05062501608441315,0.05062501608441315,0.05062501608441315,0.05062501608441315,0.04261713927683942,0.04574872387968332,0.04301246962871763,0.04220749450415196,0.04223442568206752,2598
3,3,0.12591578395269684,0.11031804321324151,0.10941744789033789,0.11003275376879225,0.11724566338656944,0.10750699526967676,0.09800158675381179,0.07935995138484445,0.08647620508717359,0.06714482521407994,0.0357084365702964,0.09627119078087762,0.06260165408238821,0.04482222852190129,0.03551595104810323,0.0479735824977107,0.04594703065431578,0.09418908639888021,0.046957498021261694,0.04580610879001445,0.07228927581648752,0.07228927581648752,0.07228927581648752,0.07228927581648752,0.07228927581648752,0.041438859966088246,0.06089446557249178,0.04231353653804744,0.04224753026150267,0.04171739633530175,469
