,Pers,LS,Lasso,Ridge,LAD,NN,FDRR-R,LinAdj-FDR,FinAd-LAD,FinAd-LS,iteration,percentage
0,0.08017133761977362,0.06835535736215405,0.06867348343417132,0.06886176611089428,0.06687905112968144,0.07020899555861285,0.06832647754849161,0.06830442079757697,0.06686003942439711,0.06836999403458723,0,0
0,0.08017133761977362,0.06835535736215405,0.06867348343417132,0.06886176611089428,0.06687905112968144,0.07020899555861285,0.06832647754849161,0.06830442079757697,0.06686003942439711,0.06836999403458723,1,0
0,0.08017133761977362,0.06835535736215405,0.06867348343417132,0.06886176611089428,0.06687905112968144,0.07020899555861285,0.06832647754849161,0.06830442079757697,0.06686003942439711,0.06836999403458723,2,0
0,0.08017133761977362,0.06835535736215405,0.06867348343417132,0.06886176611089428,0.06687905112968144,0.07020899555861285,0.06832647754849161,0.06830442079757697,0.06686003942439711,0.06836999403458723,3,0
0,0.08017133761977362,0.06835535736215405,0.06867348343417132,0.06886176611089428,0.06687905112968144,0.07020899555861285,0.06832647754849161,0.06830442079757697,0.06686003942439711,0.06836999403458723,4,0
0,0.08035385189807062,0.06854997197287897,0.06886690544563841,0.06904094333343257,0.0670443516721889,0.07037906639022207,0.06882548406592365,0.06847545844730124,0.06813257876657482,0.06849102086687503,0,0.001
0,0.08052944658694014,0.06858364539779375,0.06891803979744014,0.06907539016551185,0.06707411737704932,0.07047991116696517,0.06907575952424883,0.06840555466625048,0.06793998374711376,0.068421809967905,1,0.001
0,0.0806633274401619,0.06851798557645718,0.06883136989385072,0.0689828200892526,0.0670458259544487,0.07035833734621363,0.06881202011801917,0.06848115782501751,0.06776641926745117,0.0684003203395919,2,0.001
0,0.0803733219785483,0.06845775232082216,0.06878728394873726,0.06895111993244452,0.0669464811642129,0.07030169116481877,0.06878410810496087,0.0683307163468248,0.06763860992064706,0.06832414100819487,3,0.001
0,0.08066951389184009,0.06857381881316461,0.06889639394753994,0.06904797540476906,0.06709903434427325,0.07031557172019334,0.06888690065861987,0.06833620819365857,0.06810796827019087,0.06836536236743683,4,0.001
0,0.08190156297596105,0.06913495212608581,0.06945279490225674,0.06957834723140317,0.06762665674477379,0.07096092192177827,0.07077237464766956,0.06862517546355784,0.07103563410639503,0.06849386205743377,0,0.005
0,0.0830153753533391,0.06957885794552585,0.06992155510401739,0.06995808162814886,0.06814883740705587,0.07108981827766782,0.0712985628001497,0.06853864912463963,0.07130964566881212,0.06860326374125153,1,0.005
0,0.08209992735664161,0.06920710735138771,0.06952343291626198,0.0696870861226151,0.06780239083508745,0.0710526455368862,0.07106846971202954,0.06872912976932187,0.07091726034183357,0.06855242751178842,2,0.005
0,0.08146659570714185,0.06911337035929045,0.06943541809292311,0.06964398019526856,0.06764777174275476,0.07105937485022788,0.07121454156200582,0.06885597708026595,0.0711279228246662,0.06874413419961745,3,0.005
0,0.08154519008690495,0.06929699248343445,0.0696473623871666,0.06982375023227588,0.06775037129050658,0.07106527459416459,0.07158582930788615,0.06887709462936402,0.07130429351237703,0.06871638487579772,4,0.005
0,0.08218791296292008,0.06967088119992122,0.0700266597331059,0.07017380526334288,0.06816840968413733,0.0716038643534504,0.07342709494393208,0.06923227434834553,0.07336019854710575,0.06900934908654613,0,0.01
0,0.08439517992925584,0.07061202194307555,0.07094038899196389,0.07095496201589215,0.0691382215366881,0.07181316914193282,0.07314652280406023,0.06908775283107188,0.07455690095968351,0.06885135112911032,1,0.01
0,0.0812326546207748,0.06912659864725668,0.06948519866585487,0.06969466695748067,0.067626494898389,0.07094131333342925,0.07375211441627755,0.06925071015845738,0.07356138672886327,0.06876611877060584,2,0.01
0,0.0837498984070919,0.06978337161327498,0.07013739051138501,0.07025141816044647,0.06839275825249694,0.07145299965063312,0.07338137458788349,0.06890395645710924,0.07380782783607251,0.06866759007483872,3,0.01
0,0.08250884083184044,0.07002099310899054,0.07033665929227884,0.07042144119823263,0.06838586477975869,0.07165974425136082,0.07316688862504425,0.06914858456894107,0.07370620427848337,0.06898559754152336,4,0.01
0,0.09274591742053938,0.07575151438243943,0.0761792044530725,0.07594547298146712,0.07425702697619375,0.07692189281852521,0.08287062778816508,0.07278389568967816,0.08059425201656424,0.07069385285499839,0,0.05
0,0.09392931231810897,0.07640702964970952,0.07678720603941899,0.07647274063703847,0.07490300723513589,0.07732353205981761,0.08304889767378612,0.07271413102847636,0.0805981585447417,0.07103808771688044,1,0.05
0,0.09068485387516335,0.07516788933683148,0.07559099238077654,0.07544013172727564,0.07364633513418122,0.07632785254848624,0.08264361670291212,0.07218825663204836,0.08031957918188803,0.07070211344481342,2,0.05
0,0.08929830485557208,0.0744069730471602,0.07485250737371785,0.0747682372612197,0.07276777542411708,0.0762893763895253,0.08200439789988878,0.07226729834505752,0.08091600189746943,0.07085501796151082,3,0.05
0,0.09151255091357455,0.07540941133560289,0.07584235224056926,0.07566810399946684,0.07408276308727743,0.07670770649978927,0.08306049500711707,0.07330387951117749,0.08059023905786457,0.07109562793573797,4,0.05
0,0.09664813613348261,0.07987494218528957,0.08029823403341464,0.08021284697633659,0.07805060853584277,0.08060705533619406,0.08585952415888527,0.07724992180648568,0.08189487080388813,0.07287864879244445,0,0.1
0,0.10067613009932434,0.08057886142448639,0.08101603813523028,0.0806711086880675,0.07910030711187051,0.08093885606828105,0.08553692687259289,0.07748694563005629,0.08228124867094387,0.0727755987078366,1,0.1
0,0.10014355745492635,0.08095185906797576,0.08135277932463049,0.08095819864083467,0.07938694764253211,0.08240016948809467,0.0871510568587666,0.07841636596871188,0.08202238401125846,0.07320910118632658,2,0.1
0,0.10002584979960336,0.08090391483742992,0.08129377068245605,0.08084265689978502,0.07946472322695196,0.08191409669935486,0.08652874235077034,0.07790061941930136,0.08204354685265522,0.07376803745051858,3,0.1
0,0.09862596966785472,0.08052105338790962,0.08095365775561547,0.08060999812058169,0.07885602396999941,0.08141029807280539,0.08580906933448389,0.0778303532000096,0.08139197224585663,0.0729060613969835,4,0.1
