,Pers,LS,Lasso,Ridge,LAD,NN,FDRR-R,LinAdj-FDR,FinAd-LAD,FinAd-LS,iteration,percentage
0,0.1224745345979805,0.10407565908163667,0.10430360874036593,0.1041216374727839,0.10376454107928561,0.10508700826857117,0.10402840162555105,0.10402840157093442,0.10374858128507933,0.10409410787927126,0,0
0,0.1224745345979805,0.10407565908163667,0.10430360874036593,0.1041216374727839,0.10376454107928561,0.10508700826857117,0.10402840162555105,0.10402840157093442,0.10374858128507933,0.10409410787927126,1,0
0,0.1224745345979805,0.10407565908163667,0.10430360874036593,0.1041216374727839,0.10376454107928561,0.10508700826857117,0.10402840162555105,0.10402840157093442,0.10374858128507933,0.10409410787927126,2,0
0,0.1224745345979805,0.10407565908163667,0.10430360874036593,0.1041216374727839,0.10376454107928561,0.10508700826857117,0.10402840162555105,0.10402840157093442,0.10374858128507933,0.10409410787927126,3,0
0,0.1224745345979805,0.10407565908163667,0.10430360874036593,0.1041216374727839,0.10376454107928561,0.10508700826857117,0.10402840162555105,0.10402840157093442,0.10374858128507933,0.10409410787927126,4,0
0,0.12263891434511617,0.10416886458655591,0.10440858305339769,0.10421552843717856,0.10385494114490383,0.10515384756856808,0.10493719555134273,0.10419309734006396,0.1051419471537251,0.10406974984538782,0,0.001
0,0.1253853746026178,0.1048093026638781,0.10507388576520522,0.10484843719237977,0.10463998607988752,0.10565078914145593,0.10546341862470941,0.10449636169203043,0.10520114341625884,0.10413749048075795,1,0.001
0,0.12250204522335374,0.10408444472272793,0.10431409443814067,0.10412918081905612,0.1037540056482881,0.10504239299058671,0.10451564714669159,0.10418248980065169,0.10474738015097301,0.10400582740796849,2,0.001
0,0.12319747129490355,0.10426029955762706,0.10450081427135534,0.10430439177305365,0.10399900905822175,0.10519293962320286,0.1048239746740951,0.10439963772128046,0.1045902070051535,0.10413214271418784,3,0.001
0,0.12388299980756946,0.10439170235932756,0.10463389150916165,0.10443358280004213,0.10417352990884467,0.10521698406276551,0.10532622504009376,0.10428150011915158,0.10560577558732417,0.1042608683392387,4,0.001
0,0.12450656673639719,0.10446347819068044,0.1047453341773226,0.10450569053692567,0.1042231102607223,0.10547706332026845,0.10796219312948567,0.1055432497109803,0.10909021052944601,0.10422748226324591,0,0.005
0,0.12472215077225415,0.10507590565135556,0.10531996567547747,0.10510886254978713,0.10483515457229081,0.10595210703487987,0.10897044781244816,0.10563298444358893,0.11003464889079853,0.10465225750663514,1,0.005
0,0.12531807195090464,0.10534999178362928,0.10561229215347177,0.10539055739035057,0.10509411397362234,0.10623689984299674,0.10898033429323072,0.10558255659743995,0.10970115937268726,0.10441586694292787,2,0.005
