,Pers,LS,Lasso,Ridge,LAD,NN,FDRR-R,LinAdj-FDR,FinAd-LAD,FinAd-LS,iteration,percentage
0,0.13049059887903405,0.11031369897865868,0.11055086720800539,0.11032679168057,0.11071361073126981,0.1102513807863804,0.11064807823918392,0.11044389913818478,0.11074002080050994,0.1104822809304156,0,0
0,0.13049059887903405,0.11031369897865868,0.11055086720800539,0.11032679168057,0.11071361073126981,0.1102513807863804,0.11064807823918392,0.11044389913818478,0.11074002080050994,0.1104822809304156,1,0
0,0.13049059887903405,0.11031369897865868,0.11055086720800539,0.11032679168057,0.11071361073126981,0.1102513807863804,0.11064807823918392,0.11044389913818478,0.11074002080050994,0.1104822809304156,2,0
0,0.13049059887903405,0.11031369897865868,0.11055086720800539,0.11032679168057,0.11071361073126981,0.1102513807863804,0.11064807823918392,0.11044389913818478,0.11074002080050994,0.1104822809304156,3,0
0,0.13049059887903405,0.11031369897865868,0.11055086720800539,0.11032679168057,0.11071361073126981,0.1102513807863804,0.11064807823918392,0.11044389913818478,0.11074002080050994,0.1104822809304156,4,0
0,0.13073205048527434,0.11059591283506617,0.1108331683088411,0.11060717366622609,0.11102460013374292,0.11052231370243087,0.11255113683813014,0.11063508664950171,0.11215441482251459,0.11062320566407487,0,0.001
0,0.13048143433065873,0.11032401487026004,0.11057228240531537,0.11033748248334424,0.11068295150075724,0.1103045099815381,0.11195133035877582,0.11051919669496635,0.11258178778247152,0.11058970503870764,1,0.001
0,0.1306955631968945,0.11040929610933915,0.11066931639593044,0.11042029299779971,0.11083119818224924,0.11029912831532239,0.11154803863178808,0.1104555468177926,0.11277077558595133,0.1106182490407103,2,0.001
0,0.13191058073505546,0.11104675530262902,0.11129061850439255,0.11105135716690101,0.11151821413352285,0.11092234059992663,0.11225986009807926,0.11064476016852057,0.11276353791729879,0.11081518381139231,3,0.001
0,0.1304928917403912,0.11045396051905343,0.11069162521996018,0.1104795874536381,0.11084035952279485,0.1103695952068503,0.11229804387599761,0.11067784329990273,0.11280199313069149,0.11060217612004464,4,0.001
0,0.13368124239756846,0.11202548751558715,0.11230763345724433,0.11201536110531009,0.11253390429803406,0.11185031622697497,0.11763256748665005,0.11136029012260132,0.11744226562475926,0.11127721016469663,0,0.005
0,0.1384439916353484,0.11392021243999262,0.11419982687732988,0.11387311505888494,0.11454061898454275,0.11319983804400773,0.11622269951567515,0.11081643019656522,0.1158558666591264,0.11094396995509338,1,0.005
0,0.13590130778048168,0.11296647442903622,0.11326456563127969,0.11291469023466551,0.11369674103531252,0.11285946184787622,0.11612754269249902,0.11068993602157118,0.11677731163051029,0.11063027275523515,2,0.005
0,0.13312910016676377,0.11164599227824414,0.11190810755373509,0.11164392560072356,0.11203497902932436,0.11197347020775887,0.11745503032328446,0.11082745504873831,0.1176135300438577,0.11104390163705641,3,0.005
0,0.13334829877598403,0.11186762152993214,0.11214632318115147,0.11185022620887629,0.11239345035380702,0.11167752742352169,0.11790080126238199,0.11096645803280546,0.11619605621514803,0.1110207420772031,4,0.005
0,0.13623004446307668,0.11342074230796083,0.11371994439452911,0.11337617381886965,0.11410624289422852,0.11315976298824126,0.1221601269048417,0.11177082019938674,0.11974423504109674,0.1117686949331523,0,0.01
