,Pers,LS,Lasso,Ridge,LAD,NN,FA-greedy-LAD,FA-fixed-LS,FA-lin-fixed-LS,FA-greedy-LS,FA-fixed-NN,FA-lin-fixed-NN,FA-greedy-NN,FA-lin-greedy-NN,v2FA-lin-fixed-NN,FA-lin-greedy-LS-1,FA-lin-greedy-LS-2,FA-lin-greedy-LS-5,FA-lin-greedy-LS-10,FA-lin-greedy-LS-20,iteration,percentage,threshold
0,0.2951762221839355,0.1890382421503864,0.18906752704100277,0.1891494280739403,0.1940817676929752,0.15949104120834387,,0.2014853522947062,0.199845079279708,0.19739070411361828,0.16584247504771057,0.16982311726519403,0.16161841523244794,0.1584326212040575,,0.194854671586771,0.1982341158686452,0.19351716499643745,0.193411964438978,0.1922304787091877,,,0.85
