,Pers,LS,Lasso,Ridge,LAD,NN,FA-greedy-LAD,FA-fixed-LS,FA-lin-fixed-LS,FA-greedy-LS,FA-lin-greedy-LS-1,FA-lin-greedy-LS-2,FA-lin-greedy-LS-5,FA-lin-greedy-LS-10,FA-lin-greedy-LS-25,FA-fixed-NN,FA-lin-fixed-NN,FA-greedy-NN,FA-lin-greedy-NN,iteration,percentage
0,0.09197883777820849,0.08703356168348358,0.08701687040184579,0.08703356410259475,0.0863401720558641,0.09046013254312398,0.08633004219632429,0.08702847494158503,0.08704699558894549,0.08702827782165638,0.08704902290322036,0.08704657459849478,0.08704702671980193,0.08704712470574812,0.08704190714902654,0.09062859078346708,0.09306658787272444,0.09045402144743711,0.09047311110401678,0,0
0,0.09197883777820849,0.08703356168348358,0.08701687040184579,0.08703356410259475,0.0863401720558641,0.09046013254312398,0.08633004219632429,0.08702847494158503,0.08704699558894549,0.08702827782165638,0.08704902290322036,0.08704657459849478,0.08704702671980193,0.08704712470574812,0.08704190714902654,0.09062859078346708,0.09306658787272444,0.09045402144743711,0.09047311110401678,1,0
0,0.09197883777820849,0.08703356168348358,0.08701687040184579,0.08703356410259475,0.0863401720558641,0.09046013254312398,0.08633004219632429,0.08702847494158503,0.08704699558894549,0.08702827782165638,0.08704902290322036,0.08704657459849478,0.08704702671980193,0.08704712470574812,0.08704190714902654,0.09062859078346708,0.09306658787272444,0.09045402144743711,0.09047311110401678,2,0
0,0.09197883777820849,0.08703356168348358,0.08701687040184579,0.08703356410259475,0.0863401720558641,0.09046013254312398,0.08633004219632429,0.08702847494158503,0.08704699558894549,0.08702827782165638,0.08704902290322036,0.08704657459849478,0.08704702671980193,0.08704712470574812,0.08704190714902654,0.09062859078346708,0.09306658787272444,0.09045402144743711,0.09047311110401678,3,0
0,0.09197883777820849,0.08703356168348358,0.08701687040184579,0.08703356410259475,0.0863401720558641,0.09046013254312398,0.08633004219632429,0.08702847494158503,0.08704699558894549,0.08702827782165638,0.08704902290322036,0.08704657459849478,0.08704702671980193,0.08704712470574812,0.08704190714902654,0.09062859078346708,0.09306658787272444,0.09045402144743711,0.09047311110401678,4,0
0,0.09213795920354681,0.08732397594968506,0.0873069349075262,0.08732397830174186,0.08659370233493814,0.09073808347176815,0.08678080137697994,0.08876260759968471,0.08778817507010461,0.08743481178286132,0.08833064903435967,0.08729610236790095,0.08723747799493346,0.08723757576696324,0.08723236960153236,0.09255511633937216,0.09406891570613986,0.09066721020756173,0.09064993734182551,0,0.001
0,0.09206415568381016,0.08713287434784867,0.0871148735681311,0.08713287679388881,0.08643488825965448,0.09057973042660172,0.08661883796640385,0.08866960960745011,0.08785161736949033,0.08727157423459751,0.08816625808220475,0.08725684303099951,0.0870904544383355,0.08709055237542097,0.08708533742058785,0.09159886791253306,0.09345691967150858,0.09048531857353993,0.09055164219240178,1,0.001
0,0.09198112997356184,0.08710953545130058,0.08709237542963287,0.08710953786461875,0.08638784511786923,0.09061801153073148,0.08658526175401043,0.08802623016271229,0.08734516535654374,0.0871202748322756,0.08820445619428517,0.08703029107185098,0.08702612225254053,0.08702622026202379,0.08702100145192525,0.09294597296591242,0.09320329020711066,0.09022749063382444,0.09080334091593961,2,0.001
0,0.09597434916799143,0.08918226045258856,0.0891606316744168,0.08918226217772225,0.08875465330415569,0.09240493021329182,0.0868816082097409,0.08763563538636435,0.0872619294505515,0.08742375066259589,0.08907380019162092,0.08731277652979799,0.0870929862925346,0.08709308422677298,0.087087869423551,0.09258583695756901,0.09393362772883723,0.09027361388852996,0.09036465523502513,3,0.001
0,0.09232947399777852,0.08726728565307351,0.08725093021642688,0.08726728801196197,0.0865634395507883,0.09074589867021433,0.08668604144034418,0.08832036167144518,0.08762108657354299,0.08716510470751782,0.08852848000300523,0.0875934001463695,0.0871439102743636,0.08714400815137256,0.08713879639568235,0.09259449700036741,0.09439299975488048,0.09043863040468536,0.09037690880019104,4,0.001
0,0.09771996662328071,0.08998396451043973,0.08996263636652925,0.08998396569534019,0.08967656828400652,0.09250383369809947,0.09138481237907269,0.09822011751700609,0.09171746520355999,0.09151910409147554,0.09587863904212855,0.09265841074194038,0.0897812870448944,0.08978138204671318,0.0897763233977621,0.10052606905752337,0.09901198809205977,0.09358741629345708,0.09256990125197419,0,0.005
0,0.09384410094685233,0.08821806286246293,0.08821070615369898,0.08821806472254114,0.08757037802879349,0.09153076852245402,0.08882235878934178,0.09271343144881738,0.0900121505072076,0.0889620360922613,0.09557496195020745,0.08984564024776102,0.08794595235701176,0.08794604934141122,0.08794088511814986,0.09707634397476869,0.09716539994855482,0.09143316092389858,0.09163361902880923,1,0.005
0,0.09645605093609513,0.08965684635189687,0.08964541396901074,0.08965684779701265,0.08913383252953086,0.09295434236954354,0.08975106734633209,0.09882108264221641,0.09087492865122149,0.09012906174944411,0.09492114762958762,0.09142411825774414,0.08801860989989883,0.08801870680423976,0.08801354684417857,0.09946600105477033,0.09695651255633214,0.09261840804669229,0.09155138522582623,2,0.005
