,Pers,LS,Lasso,Ridge,LAD,NN,FDRR-R,LinAdj-FDR,FinAd-LAD,FinAd-LS,iteration,percentage
0,0.07613402794361109,0.0719776095636726,0.07229286150144894,0.07206110558999154,0.06806439958592618,0.07189521603130486,0.07254379395455478,0.07162267954840548,0.06804360820598346,0.07198727127815106,0,0
0,0.07613402794361109,0.0719776095636726,0.07229286150144894,0.07206110558999154,0.06806439958592618,0.07189521603130486,0.07254379395455478,0.07162267954840548,0.06804360820598346,0.07198727127815106,1,0
0,0.07613402794361109,0.0719776095636726,0.07229286150144894,0.07206110558999154,0.06806439958592618,0.07189521603130486,0.07254379395455478,0.07162267954840548,0.06804360820598346,0.07198727127815106,2,0
0,0.07613402794361109,0.0719776095636726,0.07229286150144894,0.07206110558999154,0.06806439958592618,0.07189521603130486,0.07254379395455478,0.07162267954840548,0.06804360820598346,0.07198727127815106,3,0
0,0.07613402794361109,0.0719776095636726,0.07229286150144894,0.07206110558999154,0.06806439958592618,0.07189521603130486,0.07254379395455478,0.07162267954840548,0.06804360820598346,0.07198727127815106,4,0
0,0.07667132158146972,0.0722163954255008,0.07254064215637833,0.07229626296881168,0.06832454226096711,0.07213415557191519,0.07354209288916802,0.07196838435326168,0.06908693196359043,0.07222337809520477,0,0.001
0,0.07625071533786508,0.07203531302500041,0.0723531382230678,0.07211803411891306,0.06809805478694488,0.07197183595668873,0.07313656297695209,0.07168659541038841,0.0687051281693701,0.07204467128382037,1,0.001
0,0.07668775382624354,0.07217374495142838,0.07249424997602405,0.07225459924809695,0.0683155766184059,0.07209736337358622,0.07321268012150964,0.07177478595567251,0.06851089926188479,0.07208099257231244,2,0.001
0,0.07623702639774209,0.07209393299559047,0.07240978494349987,0.0721755551791657,0.06816108351145313,0.07202963332732999,0.07316803030252465,0.0717072648359842,0.06882176849402863,0.07199571603650713,3,0.001
0,0.07713858509712125,0.07242084995054597,0.07274178057860428,0.07249943299973072,0.06858844525025755,0.07235375583288722,0.07350854210278933,0.07176786874667751,0.0688115562647701,0.07205911076569653,4,0.001
0,0.0781112622354868,0.07294222459851527,0.07326354926026454,0.07301929213316552,0.06918284312419647,0.07271525444118762,0.07570051071279246,0.07235335931898464,0.07059272960897466,0.07238514491972782,0,0.005
0,0.07790328221242154,0.07294520039035852,0.07328021806695477,0.07302131664845937,0.06904165182217091,0.0727977088357321,0.07591597385120569,0.07218354603919622,0.07083455171702406,0.07216407219250749,1,0.005
0,0.07731343050940954,0.07290072242764178,0.07323163547205527,0.07298018445131386,0.06897342018372142,0.07302974446629246,0.07556086850982603,0.0721985538541101,0.07097488826704496,0.07224207334200128,2,0.005
0,0.07776721834716198,0.07290889510032579,0.07324795916108284,0.07299133816968809,0.06905960402760908,0.07304235326454492,0.07572381121477033,0.07221873259444787,0.07045548590432349,0.07226399390771528,3,0.005
0,0.07709454761408627,0.07277306560675141,0.0731073356705648,0.07285657580973015,0.06880428500261757,0.07245046479248647,0.07573399967720493,0.07231886360253324,0.0703999904124254,0.07219975506539685,4,0.005
0,0.07924866048446329,0.07363631188113315,0.07396202756905677,0.07370689049795011,0.0698569691731466,0.07347636937233121,0.07797086148882447,0.07257970284122496,0.07221139565024291,0.07223072596517752,0,0.01
0,0.07798134974391156,0.07334349682979883,0.07367719691801394,0.07341813363264575,0.06942978007987306,0.07339402436962554,0.07750889431276595,0.07237473892123339,0.07230101574023923,0.07233069396487705,1,0.01
0,0.07930609188430765,0.07365245339692317,0.07398870340991891,0.07372003452381154,0.06977265461289299,0.07297985334847067,0.07740408906836455,0.07270802684681439,0.07273895170748743,0.0723068141541562,2,0.01
0,0.0792789202690942,0.07357080313892501,0.07393313164350787,0.07364713806432183,0.06965753819901267,0.07363668304655532,0.0783025650455567,0.0725054574720302,0.07259486190394532,0.07231085932283914,3,0.01
0,0.07782326899369142,0.07307776766331363,0.07342360749096799,0.07315440300935606,0.06913478209027092,0.07352989177859151,0.07744798631839712,0.07253402058717248,0.07244689859957508,0.07221032936634005,4,0.01
0,0.08729691702387378,0.07884811463143461,0.07932011146074795,0.07890262696781283,0.07525260776313938,0.07963811431861274,0.08589363791777735,0.07792577224998706,0.0789053716870725,0.07433715173994383,0,0.05
0,0.09101592370871989,0.08057548901872891,0.08105516913766529,0.08062061074173614,0.07707499417357158,0.0809428104171058,0.08638622733827253,0.0776688552322004,0.07914016891717432,0.07429902032317853,1,0.05
0,0.08848164937853642,0.07901864417272053,0.07946979411085121,0.0790676702264208,0.07533071266622354,0.07833884209362704,0.0854520100537879,0.07789469130074624,0.07920622000301886,0.07446429072348695,2,0.05
0,0.08774033296186716,0.07987341868068486,0.08032017248968322,0.07992182492300406,0.07608064454888626,0.08011975356603218,0.08665116678189802,0.07797330522413264,0.07969395940979589,0.07491153856705814,3,0.05
0,0.08968405302917087,0.07930738792052161,0.07969281437877403,0.0793332081392232,0.07588859098780819,0.0783176445265572,0.08658568105397883,0.07819376363718032,0.07964217352616368,0.07449474936772592,4,0.05
0,0.09642105135695705,0.08465379174052379,0.08519292446038543,0.0847016344899914,0.08134875812388946,0.08456444771923842,0.08966018574871229,0.08508829354054409,0.08329998944465075,0.0778785135847555,0,0.1
0,0.0976056004521128,0.08480308517717206,0.08533231159636753,0.08484657584304708,0.08161878411176934,0.08521464678209065,0.08820258285969501,0.08430078649308899,0.08240870973918343,0.07712756592619667,1,0.1
0,0.09846389156534738,0.08559933911395054,0.08607729847239831,0.0856185212188055,0.08236142804226947,0.08553997957950407,0.08914575690041596,0.08550977287339628,0.0814933137615089,0.07730748354888207,2,0.1
0,0.09691885916369283,0.08545684070705362,0.08590422360473715,0.0854687518641001,0.08227250013115074,0.08621208414219647,0.08954822523617209,0.08615505564683403,0.08353985070494618,0.07865079445723268,3,0.1
0,0.09280298893315872,0.08293738513247055,0.08344959942996516,0.08300077630230661,0.07937590511417746,0.08454105774164414,0.08885797853845612,0.08553587566751591,0.08173699845237008,0.07728425433521655,4,0.1
