,Pers,LS,Lasso,Ridge,LAD,NN,FA-greedy-LAD,FA-fixed-LS,FA-lin-fixed-LS,FA-greedy-LS,FA-fixed-NN,FA-lin-fixed-NN,FA-greedy-NN,FA-lin-greedy-NN,v2FA-lin-fixed-NN,FA-lin-greedy-LS-1,FA-lin-greedy-LS-2,FA-lin-greedy-LS-5,FA-lin-greedy-LS-10,FA-lin-greedy-LS-20,iteration,percentage,v3FA-lin-fixed-NN
0,0.1204973516920929,0.0991180347281378,0.0985657308024423,0.098435034496389,0.0974133499999197,0.0935855951945641,,0.1185519330297987,0.1019073006993185,0.1082156216804057,0.0969983181920831,0.0987319190730711,0.088244962961503,0.0888711136990239,0.0983529269991431,0.1168733136435381,0.1050205380756484,0.096432524026139,0.0961210381332205,0.0933183857821643,0,0.05,0.09254751619333179
0,0.1179326216623631,0.0988535213219415,0.0982944721451081,0.0980532048974913,0.0967897522799811,0.0920632798991858,,0.1204578138957434,0.1009882853442831,0.1091148632109523,0.0974761736971793,0.0988527795918246,0.0877984412258678,0.0888767357957778,0.0990237836111394,0.1167693933646193,0.1045822326067848,0.0954800533399082,0.0952868316563428,0.092482910559212,1,0.05,0.09162625467798653
0,0.115142369837595,0.0994551552089275,0.0989158257092536,0.0986298404707324,0.0969309753462013,0.0910831514503671,,0.1163758988550188,0.1009968366146641,0.1081021935969493,0.0950068163992547,0.0978115926579851,0.0882757753485682,0.0897235670950468,0.0966955157969045,0.1169881527412465,0.1048609816430592,0.0949989337577079,0.0947810135765994,0.0936292801635215,2,0.05,0.0921444809937269
0,0.1142711539054881,0.0986852579371963,0.0981722394481588,0.0978851582868655,0.0962970169944951,0.0913696286704085,,0.1179162556949152,0.1012811846869267,0.107855418239215,0.0961426660645857,0.0971597134185696,0.0875978865804053,0.0892359251681205,0.0969713162765121,0.1167438990568096,0.1041422453437154,0.0959919215791781,0.095695421344549,0.0930596337526912,3,0.05,0.09238575403975653
0,0.1167496296965863,0.0994572865236324,0.0988793243418192,0.0985802357813819,0.0972537084680655,0.0921844009230959,,0.1183987009070725,0.09969291346981,0.1079207211878492,0.0965997899308657,0.0978934558539298,0.0877411343603392,0.0884432583700891,0.0973251071770202,0.1161227329910359,0.1032508233106152,0.0952412560442729,0.0950450009962876,0.092224041620472,4,0.05,0.09132261745214285
0,0.1332435603140482,0.1086334899037775,0.1077788496283268,0.1071704840588715,0.1088561893469583,0.1007268419637712,,0.1225290916306689,0.1077785681995866,0.1086563524994482,0.0991556630614971,0.1040968051115482,0.0900327990298883,0.0952883631526632,0.0993955982243685,0.1249557275555768,0.1171249062704005,0.1030495028593862,0.101626835187967,0.1000975519675958,0,0.1,0.09629612418813124
0,0.1239355003364018,0.1060362623031987,0.105232597076698,0.1046890924309787,0.1050357790875945,0.0987162012672453,,0.1218525786611684,0.1075526403701663,0.1088796690353009,0.1004295384262947,0.1036035544806629,0.0910168200071014,0.0957145462203763,0.0998347998063176,0.1250700479747963,0.1166772045394748,0.1019038537743683,0.1006572281113063,0.099268371066276,1,0.1,0.09693254626680524
0,0.1227264683845105,0.1068563672104831,0.1059960424924097,0.1053379258604648,0.1053568195115457,0.0987467209562949,,0.121255690085408,0.1074769275893056,0.1092519493715032,0.0993641492177063,0.1029772165856532,0.0895931827525623,0.0946007052181425,0.0996771451075137,0.1247833026916684,0.1167237750631103,0.1021551617561274,0.1008217783114905,0.0992579751374478,2,0.1,0.09675894773136762
0,0.1281018834172437,0.1079418664294358,0.1071519292124368,0.1064937852869635,0.1075737775901969,0.0986692454018625,,0.1216883349527653,0.1062342892476283,0.10935772915916,0.1022649204379929,0.1054575730558418,0.0906386520613108,0.0953676208702667,0.1015386814924236,0.1244113933252485,0.1162948472926004,0.1017874274367132,0.1005538399960332,0.0989941119675773,3,0.1,0.0967564704733981
0,0.1323625104135258,0.1083649937002944,0.1075943124649424,0.1071566281290261,0.1081714167045463,0.1013550202836384,,0.1212925337219698,0.1082661091741344,0.1085614789015719,0.1006524848551095,0.1050954275594463,0.0902553700729485,0.0959476321469766,0.1002137097367144,0.1252981042572157,0.1167484746642456,0.1025535623801174,0.1014080709492998,0.0994950753243847,4,0.1,0.09776462318680446
