,Pers,LS,Lasso,Ridge,LAD,NN,FA-greedy-LAD,FA-fixed-LS,FA-lin-fixed-LS,FA-greedy-LS,FA-fixed-NN,FA-lin-fixed-NN,FA-greedy-NN,FA-lin-greedy-NN,v2FA-lin-fixed-NN,FA-lin-greedy-LS-1,FA-lin-greedy-LS-2,FA-lin-greedy-LS-5,FA-lin-greedy-LS-10,FA-lin-greedy-LS-20,iteration,percentage,v3FA-lin-fixed-NN
0,0.2383240714183231,0.1672755830814067,0.1679339595529229,0.1674933470456729,0.1732194185829721,0.1474091826001131,,0.1688940972250592,0.1672755810188561,0.1688940978701355,0.1502742906306267,0.148079266607974,0.1474091827052448,0.1472597405979496,0.1506554248685646,0.1672755830814068,0.1672755830814068,0.1672755830814068,0.1672755830814068,0.1672755830814068,0,0.0,0.1505616803802459
0,0.2383240714183231,0.1672755830814067,0.1679339595529229,0.1674933470456729,0.1732194185829721,0.1474091826001131,,0.1688940972250592,0.1672755810188561,0.1688940978701355,0.1502742906306267,0.148079266607974,0.1474091827052448,0.1472597405979496,0.1506554248685646,0.1672755830814068,0.1672755830814068,0.1672755830814068,0.1672755830814068,0.1672755830814068,1,0.0,0.1505616803802459
0,0.2383240714183231,0.1672755830814067,0.1679339595529229,0.1674933470456729,0.1732194185829721,0.1474091826001131,,0.1688940972250592,0.1672755810188561,0.1688940978701355,0.1502742906306267,0.148079266607974,0.1474091827052448,0.1472597405979496,0.1506554248685646,0.1672755830814068,0.1672755830814068,0.1672755830814068,0.1672755830814068,0.1672755830814068,2,0.0,0.1505616803802459
0,0.2383240714183231,0.1672755830814067,0.1679339595529229,0.1674933470456729,0.1732194185829721,0.1474091826001131,,0.1688940972250592,0.1672755810188561,0.1688940978701355,0.1502742906306267,0.148079266607974,0.1474091827052448,0.1472597405979496,0.1506554248685646,0.1672755830814068,0.1672755830814068,0.1672755830814068,0.1672755830814068,0.1672755830814068,3,0.0,0.1505616803802459
0,0.2383240714183231,0.1672755830814067,0.1679339595529229,0.1674933470456729,0.1732194185829721,0.1474091826001131,,0.1688940972250592,0.1672755810188561,0.1688940978701355,0.1502742906306267,0.148079266607974,0.1474091827052448,0.1472597405979496,0.1506554248685646,0.1672755830814068,0.1672755830814068,0.1672755830814068,0.1672755830814068,0.1672755830814068,4,0.0,0.1505616803802459
0,0.2384361746373768,0.1675043787988483,0.1681129065757833,0.1676784199497606,0.1734836552718665,0.1476963149642048,,0.169899161005718,0.1687810560909635,0.169744830261655,0.1510742464955531,0.1489940569976734,0.1478879281505536,0.1474087014432954,0.1508376167269387,0.1678428578011406,0.1673054302411952,0.167339688101616,0.1671690768102999,0.1687727904374097,0,0.001,0.15123607257632224
0,0.2386195147919437,0.1675011235953064,0.1680963569554232,0.1676678629932864,0.1735151612407234,0.1479431713412243,,0.1697334132274282,0.168215015546261,0.1696950359819751,0.1510193476286892,0.1487743964549587,0.1475333393774599,0.14749473390557,0.1509173731439078,0.1679123069676097,0.1676254626342122,0.1676183727891873,0.1673719855231339,0.1693001629984781,1,0.001,0.15086293015471794
0,0.2384034298536882,0.1677258801969413,0.1683266432176725,0.1679189257942019,0.1735647474348519,0.1479726903306746,,0.1706567339079169,0.1678613063755013,0.1696486644387241,0.150671690242039,0.149098281085701,0.1475770616527282,0.1474720593765368,0.1509969558915405,0.1677241411889644,0.1674537204544323,0.1676011664858437,0.1676215680395386,0.1680882613832104,2,0.001,0.1525747440840144
0,0.2386838018253281,0.1674365197117047,0.1680590892407624,0.1676300203603991,0.1734073510367848,0.1477292501063531,,0.169922723167089,0.1681262013569462,0.1695315051322351,0.1510178455098955,0.1488173605764857,0.1474519384994405,0.1473622751015547,0.1510949917572781,0.1680028605369601,0.1675589995032446,0.1675223771643346,0.1673729357375852,0.1685295739467062,3,0.001,0.15236801793966265
0,0.2387178048084511,0.1678226407717946,0.1684360504431245,0.1679931317521458,0.1736837349612684,0.1478186410815855,,0.1700356552940395,0.1683003410591699,0.1691600791154858,0.1502583882431756,0.1484660071130928,0.1475203825957265,0.147169695718391,0.1504470060343611,0.1678025518841048,0.1674935333928786,0.1674441819206295,0.1673067106911757,0.1687603055286047,4,0.001,0.15117753511494791
0,0.2417419860252597,0.1685613841314241,0.1689882572407319,0.1685937090432,0.1745137156185155,0.1490504105183575,,0.1744834562973265,0.1699517884392139,0.1727836674597967,0.1516772413856113,0.1509037337587366,0.1493543513235968,0.1490747903543127,0.152477795096942,0.1689178126308278,0.1681526435048519,0.1681321465010657,0.1675573831959168,0.1729582720255855,0,0.005,0.15334085946530202
0,0.2444378582808325,0.1689784798180739,0.1694327902169438,0.1690509136286226,0.1749467294594841,0.149421937507708,,0.1740613169377072,0.1712286765209641,0.1728821506447476,0.1528111193745368,0.1516814495139814,0.1490342864885738,0.1483909778686223,0.153029627313262,0.1706252763123258,0.1689146324496348,0.1686489743360542,0.167615093289308,0.1729309359750742,1,0.005,0.15589179614803275
0,0.2412432641594373,0.1683196462718616,0.1687141323839671,0.1683309084779354,0.1745229003862465,0.1491100039966754,,0.1742083009374621,0.1705167425730883,0.1719591217852203,0.1512037189579744,0.1511498769280772,0.1491262581144258,0.1486725714286013,0.1526155149725317,0.169408696028935,0.1687212285373038,0.1690648290405658,0.1683257655730207,0.1754638631479703,2,0.005,0.15360155558736466
0,0.2409220864016603,0.1689403013378619,0.1693538008958982,0.1689312258606593,0.1749974448521953,0.1483897430188205,,0.1739939892606384,0.1713468661667904,0.1732004912188672,0.1522527345893406,0.1512701192324593,0.1487383839027896,0.1485389374153542,0.1522792942265668,0.1695198024836949,0.168451371390814,0.1685236388212412,0.1681732326986315,0.173352622388331,3,0.005,0.15409857075468847
0,0.2424065637798079,0.1683691000183513,0.1688035487669606,0.168428708854236,0.1743313814953553,0.1496049990954551,,0.1758687006489447,0.1707806879832077,0.1735037103962244,0.1539903497900956,0.1518492605616611,0.1503776335832558,0.149783729209969,0.1534758216964365,0.1695646310185642,0.168573046877205,0.1688284390946847,0.1682490000343463,0.175294971184026,4,0.005,0.15525288993987313
