,Pers,LS,Lasso,Ridge,LAD,NN,FA-greedy-LAD,FA-fixed-LS,FA-lin-fixed-LS,FA-greedy-LS,FA-fixed-NN,FA-lin-fixed-NN,FA-greedy-NN,FA-lin-greedy-NN,v2FA-lin-fixed-NN,FA-lin-greedy-LS-1,FA-lin-greedy-LS-2,FA-lin-greedy-LS-5,FA-lin-greedy-LS-10,FA-lin-greedy-LS-20,iteration,percentage,steps
0,0.0435202862603873,0.0347142005337638,0.0346101589091726,0.0347004185206793,0.0359198913576706,0.0360320975135587,,0.0689091825061552,0.0381229488103226,0.0312033678812739,0.0557441059009053,0.0435446580484422,0.0327116184414956,0.0328458233379976,,0.0750638724783293,0.04551268008954,0.0283771709540136,0.0280957355351416,0.0279595449664656,0,0.005,1
0,0.0473889455201101,0.0387372243802469,0.0384809559227863,0.0384572309591211,0.0401434700732736,0.0390249048003218,,0.0729924040200488,0.040058371390333,0.0326812721645999,0.0600782296480964,0.04411253607976,0.0340416073384598,0.0343559169065535,,0.0783201515565353,0.0514801660188136,0.0319383197056047,0.0287342108242944,0.0286010606650556,1,0.005,1
0,0.0608853692228735,0.0509613232621192,0.0505814602371246,0.0502451313776771,0.0536941952431052,0.0491679583119631,,0.0739386133378853,0.0400039969047899,0.0318940107528859,0.0607511091519963,0.0457389204376427,0.0329561424539265,0.0331887499382021,,0.0785370579789207,0.0515681530837155,0.0340622372721229,0.028342200819444,0.0282154942594001,2,0.005,1
0,0.053365839365206,0.0441049928575023,0.0437348706683051,0.0435828524904363,0.0461532256106579,0.0434228352750734,,0.0668807297367687,0.0372450490887983,0.0306205834504093,0.0540906393540219,0.0415798834578035,0.0318508477428662,0.0324137817051667,,0.0752912084385494,0.050387528921431,0.034059424243674,0.0275317147236912,0.0273927201113345,3,0.005,1
0,0.0467113237833569,0.0378572354851036,0.0376177958245775,0.0375922441974562,0.0391002895507976,0.0381636299889054,,0.0703584305858833,0.039634758015937,0.0322531451644563,0.0555382005019131,0.0428104727587441,0.033319594361647,0.0336380162295408,,0.08220440437342,0.0486798094220147,0.0396965536534684,0.0282842182209919,0.0281489395864903,4,0.005,1
0,0.0664342153755742,0.0566590528106515,0.0561310318949118,0.0557589392040707,0.059576351653315,0.0538357583126358,,0.0867118070891477,0.0455776222233034,0.0350843703184699,0.0681601751369481,0.0514825865813021,0.0358826467700744,0.0364213081799549,,0.1049999523232012,0.0593351234664785,0.0426327945864374,0.029954184694114,0.0298264811897127,0,0.01,1
0,0.061100176619746,0.0518385663970392,0.051422350863006,0.0511171727935376,0.0543686356908524,0.0501254801118031,,0.0842202140083572,0.0462797718994293,0.0351570212632431,0.0663878601463373,0.0513759740155582,0.0359119873058398,0.0377715864942213,,0.1049827657165194,0.066068848073684,0.0433285683855855,0.0302794670884172,0.0301531412398399,1,0.01,1
0,0.0723049887149342,0.0621202675653988,0.0616106149267475,0.061104123482629,0.0654378329454416,0.0588715845270351,,0.085393830387333,0.0466037972990725,0.035436972014724,0.0675799450564873,0.0529510302167365,0.0363038703001091,0.0380985595403832,,0.1022739817093241,0.0628587755137422,0.0446307587929889,0.0310673163043969,0.0309442069187213,2,0.01,1
0,0.0718398918484145,0.0612097346761569,0.0607346238625307,0.060183821484525,0.064747694949692,0.0578118853585137,,0.0839468342610924,0.0465769945980229,0.03517064851752,0.0682606208722271,0.0525579794052183,0.0360412185823912,0.0379556806176741,,0.107006945299752,0.0645653681340401,0.0414474118527615,0.030513526452391,0.0303881736211961,3,0.01,1
0,0.0815560641244682,0.0711976278104034,0.0705546698236693,0.0699573339556152,0.0749289072211552,0.0642967654303551,,0.0880014061460128,0.0492968025821527,0.0375177585359164,0.0710912564935807,0.0547873166015341,0.0374238498707131,0.0404249973409681,,0.1073129243230239,0.0674682678546492,0.0530120093962493,0.0314612063695565,0.0314041996967628,4,0.01,1
0,0.1093063613086808,0.097825934600754,0.0969082307305907,0.0958783878452013,0.1029254006070319,0.0936094512541444,,0.1107851110289994,0.0723024873093142,0.0565159295606994,0.0865684129397884,0.0829792386733727,0.0515830480059728,0.0659511815119728,,0.1627420751545086,0.0998299657075327,0.1158755406510622,0.0457932547009496,0.0494731840681613,0,0.05,1
0,0.1033345483271759,0.0929632558091918,0.0919682433631563,0.0910941597327717,0.0973392623220936,0.0888425174737956,,0.1173445212848971,0.0769868482837069,0.0589101856751438,0.0939877925138364,0.0863915720140395,0.0564552603832891,0.0687544425369963,,0.1659517315901999,0.1052061022005758,0.1139457417282892,0.0492135531882328,0.0481904654820687,1,0.05,1
0,0.1202166076657856,0.1075054548686778,0.1064867114530649,0.1053509568765576,0.1132398632817393,0.1000563590079356,,0.1118112597881265,0.074214334196391,0.0576274662949159,0.0881223117754557,0.0821361487835893,0.054678414094393,0.073221842824964,,0.1639302428289019,0.1016630615204373,0.1199328766041537,0.0474588750210672,0.046767745544551,2,0.05,1
0,0.1112745362536245,0.098676661547028,0.0976850862971652,0.0965919373278503,0.1041050255584729,0.0931799878594107,,0.1114096379785279,0.073670112347064,0.0557488723576291,0.088342107157957,0.0832818371723345,0.0527366109251251,0.0706078045957631,,0.1640224644073602,0.103610027154617,0.1102294351901938,0.0443226687070521,0.044148595926349,3,0.05,1
0,0.1111379865018689,0.0993664079808125,0.0984096590036181,0.0973737350493184,0.1046822106253487,0.0935558887870237,,0.115299221138071,0.0758280176520118,0.0555019959348741,0.090889402229072,0.0846580783077463,0.0552759506628299,0.0708561272776249,,0.1648043060894204,0.1031548877991555,0.1132244388467904,0.046461217521051,0.0461925467490458,4,0.05,1
0,0.1382717501220851,0.1262002973568344,0.1250151742649629,0.12384581569342,0.1319537364608595,0.1196238149347513,,0.1272278069752674,0.0917077669820563,0.0865176604937887,0.1038788457907317,0.1019377139851851,0.0766204205018157,0.0991980783525574,,0.1826352537901306,0.1325077471399354,0.1505780528871617,0.0707587961504569,0.0714543103954312,0,0.1,1
0,0.1180317579660704,0.1078874469500795,0.1068528718340791,0.1059034165528737,0.1125171508609012,0.1036336808811741,,0.1268859120357784,0.0895885315648214,0.0828049551469824,0.1029273484702657,0.0996732712468779,0.0736033725704785,0.0960302559600536,,0.1754738575506183,0.1299316427345216,0.1419657632902561,0.0682456184369315,0.0651728328351659,1,0.1,1
0,0.1455004151734129,0.1316794388872536,0.1304829014435594,0.1290605306782102,0.138239338105556,0.1243249152287358,,0.127006172893686,0.0930949590743323,0.0853641940452698,0.1050648105932262,0.1025823687143308,0.0774581609798053,0.1008914825828546,,0.1766081216070299,0.1326811286591837,0.154101114087803,0.0699023604883152,0.0701109982050183,2,0.1,1
0,0.1435967508457365,0.1302335152104896,0.1290179957071623,0.1276611444930779,0.136631307933756,0.1226183519527,,0.1259184155097305,0.0914738537100853,0.0862838982835851,0.1034152013941717,0.1002159123302399,0.0760106451012504,0.0998471532012767,,0.1778401236360169,0.135241578569034,0.1538597135053043,0.0672385351422854,0.0691853249013405,3,0.1,1
0,0.1459134458066598,0.1323399644788202,0.1311456573994265,0.1297806559424062,0.1386757397293256,0.1262700111671299,,0.1277617693086753,0.0921047831326307,0.0847707946240738,0.1052499026766227,0.1013635327469816,0.0771918452558448,0.0994579047591083,,0.1768045797474244,0.136399561043955,0.1502001657556105,0.0697549702546932,0.0666754618381708,4,0.1,1
0,0.0991180242141538,0.0811175409558834,0.0811362475136753,0.0815609062251533,0.0828398026173261,0.0829639346457014,,0.0814694162083879,0.0811175413152013,0.0814694168014885,0.0847128993997678,0.0839105461316129,0.0848671203958417,0.0848671203958417,,0.0811175409558834,0.0811175409558834,0.0811175409558834,0.0811175409558834,0.0811175409558834,0,0.0,4
0,0.0991180242141538,0.0811175409558834,0.0811362475136753,0.0815609062251533,0.0828398026173261,0.0829639346457014,,0.0814694162083879,0.0811175413152013,0.0814694168014885,0.0847128993997678,0.0839105461316129,0.0848671203958417,0.0848671203958417,,0.0811175409558834,0.0811175409558834,0.0811175409558834,0.0811175409558834,0.0811175409558834,1,0.0,4
0,0.0991180242141538,0.0811175409558834,0.0811362475136753,0.0815609062251533,0.0828398026173261,0.0829639346457014,,0.0814694162083879,0.0811175413152013,0.0814694168014885,0.0847128993997678,0.0839105461316129,0.0848671203958417,0.0848671203958417,,0.0811175409558834,0.0811175409558834,0.0811175409558834,0.0811175409558834,0.0811175409558834,2,0.0,4
0,0.0991180242141538,0.0811175409558834,0.0811362475136753,0.0815609062251533,0.0828398026173261,0.0829639346457014,,0.0814694162083879,0.0811175413152013,0.0814694168014885,0.0847128993997678,0.0839105461316129,0.0848671203958417,0.0848671203958417,,0.0811175409558834,0.0811175409558834,0.0811175409558834,0.0811175409558834,0.0811175409558834,3,0.0,4
0,0.0991180242141538,0.0811175409558834,0.0811362475136753,0.0815609062251533,0.0828398026173261,0.0829639346457014,,0.0814694162083879,0.0811175413152013,0.0814694168014885,0.0847128993997678,0.0839105461316129,0.0848671203958417,0.0848671203958417,,0.0811175409558834,0.0811175409558834,0.0811175409558834,0.0811175409558834,0.0811175409558834,4,0.0,4
0,0.1027034201251882,0.0829644089012956,0.0829251390128931,0.0833255057960879,0.0850697327155553,0.086019072542517,,0.0868314984530952,0.0819836519699139,0.0898814147202531,0.0894705948168009,0.0848869853834185,0.0860758876865743,0.0857113097340138,,0.0836815789542632,0.0845397678576069,0.0815163372870912,0.0815163372870912,0.0815163372870912,0,0.001,4
0,0.0997019241175924,0.0819836029456956,0.0819520380258348,0.082318855057819,0.0835930877491201,0.0847300301520218,,0.0868515523141018,0.0821835160933332,0.0878682432062722,0.0890506004941612,0.0849526884222678,0.0861720857978786,0.0858808550613228,,0.0837565026356264,0.0866863961323646,0.0815064735167625,0.0815064735167625,0.0815064735167625,1,0.001,4
0,0.1002098199927476,0.0819837604405504,0.0819769831340658,0.0823574655982027,0.0837506968600503,0.0840813356348987,,0.0884093653527762,0.0823875743903193,0.0870237692902039,0.0912936345824519,0.0846649845512222,0.085422389115326,0.0856176533005639,,0.0855613200962162,0.0916868426899984,0.0815583165298593,0.0815583165298593,0.0815583165298593,2,0.001,4
0,0.101309686373415,0.0822512532066019,0.0822381396154949,0.0826295244986048,0.0844198046747522,0.0836710378373054,,0.0883488701710092,0.0821272906696096,0.0896802655624801,0.0902125515957493,0.0847514532925383,0.0862090003496083,0.0857319081805671,,0.0854934463084465,0.0845439440402669,0.0815571946454842,0.0815571946454842,0.0815571946454842,3,0.001,4
0,0.1023177417341608,0.0824078803257133,0.0823845384011995,0.0827983801404584,0.0847013236063426,0.0836594227618408,,0.0881918518699362,0.0819404964259617,0.0893304320216137,0.090344592592965,0.0848197622947306,0.0858666762628252,0.0860008775053721,,0.0852517579474066,0.0861153571863204,0.081591657859474,0.081591657859474,0.081591657859474,4,0.001,4
0,0.1129699164291783,0.0887484588530111,0.0885726865689392,0.0888500014138896,0.0925419252878973,0.0888974734860932,,0.1025666180244197,0.0849130449512561,0.1050323105566819,0.1022226528363416,0.0870652940450169,0.0903968670513815,0.0887275741434091,,0.0919706566616198,0.1090062200018849,0.0839929060185053,0.0839929060185053,0.0839929060185053,0,0.005,4
0,0.1044633151899271,0.0849337780337257,0.0848320529180203,0.0851541192989573,0.0870058247177104,0.0872968925001115,,0.1042306291049329,0.0858657242555561,0.1088521835686746,0.103957212992463,0.0884912524292617,0.0895816891923466,0.0883232874824311,,0.0945442983852868,0.1063659298591243,0.0839705330061924,0.0839705330061924,0.0839705330061924,1,0.005,4
0,0.1056611342295198,0.0855376586870197,0.0854157387443837,0.0856949014347182,0.087854888884042,0.087450327882311,,0.1021285887966002,0.0848542353879098,0.1073184526075557,0.1026195350799778,0.0886616454866724,0.0899462184640124,0.088501388561788,,0.0948797972579682,0.1011135110519973,0.0837251193778713,0.0837251193778713,0.0837251193778713,2,0.005,4
0,0.1059595065324518,0.085534440233764,0.0853790261516193,0.0856922684288339,0.0876427663323362,0.0913394209194958,,0.1025463922949111,0.0850301801942709,0.1081832133314509,0.1011840000122592,0.087893871023416,0.0908841345057163,0.0893877940047352,,0.0919786399521467,0.1013160046318704,0.0836315240032723,0.0836315240032723,0.0836315240032723,3,0.005,4
0,0.1103049573893238,0.0885099082950271,0.0882889572493812,0.0885269653704548,0.0914035864688974,0.089442173835618,,0.1055378400598332,0.0866219170910224,0.1065411966270558,0.1046375934342505,0.089386193660989,0.0917815201502092,0.090028776682597,,0.0959073501169278,0.1086295032928033,0.0841924241138985,0.0841924241138985,0.0841924241138985,4,0.005,4
0,0.1108760510729037,0.0899698395740012,0.089594037807152,0.0896781554913116,0.0922408943722791,0.0928610496180077,,0.1135174425987091,0.0880690443388875,0.1198753679484809,0.1100360708291195,0.0912203382563306,0.0931591594739463,0.091423749020227,,0.1048927229237963,0.1165971988519454,0.0866348298787512,0.0866410738283962,0.0866410738283962,0,0.01,4
0,0.1080269763671997,0.0875814940094339,0.0872681208251746,0.0875154525258033,0.0891404135583691,0.0910498039912543,,0.11608360802097,0.0881959937682963,0.1184514881207442,0.1121703231772292,0.0915786684187273,0.0928572887248161,0.0902342286657991,,0.1023525118891642,0.1159899980451434,0.0847512006206101,0.0847512006206101,0.0847512006206101,1,0.01,4
0,0.1107026059760462,0.0895198874528706,0.0892076196559935,0.0893890949483348,0.0916518840390064,0.0959629925696955,,0.1154793882251327,0.0897565329773066,0.1170000838632277,0.1141459640257062,0.0937476926706893,0.0939468410846454,0.0917581154735409,,0.1073108509635989,0.1245706899487277,0.0863360701489233,0.0863360701489233,0.0863360701489233,2,0.01,4
0,0.1085634951038887,0.0874826826184784,0.0872566994213462,0.0874815688653601,0.0895498930860387,0.0936607927621435,,0.1125686586200995,0.0872751093443126,0.1161370527058548,0.1105953662557745,0.0915832330873268,0.0935067744243573,0.0915566379438833,,0.103551293066612,0.1168110788795688,0.0855942920670756,0.0855942920670756,0.0855942920670756,3,0.01,4
0,0.1111572680025427,0.0894462843098686,0.0891786330811864,0.0893191081704408,0.0918425702982831,0.0916461820696219,,0.1178865360363582,0.0897359319543269,0.1212153055905494,0.1156752662805105,0.0931603705648527,0.0948333985691669,0.0921744663909968,,0.1078147511037697,0.1129061300832555,0.0858264232349225,0.0858264232349225,0.0858264232349225,4,0.01,4
0,0.1514590460359124,0.1164614775507836,0.1154374213368909,0.1152114087801242,0.1233178583833043,0.1181949572791255,,0.1437357055566828,0.1077205892870416,0.1302919922553662,0.1343220720652674,0.1188320130829474,0.1032817211487419,0.1116431596973975,,0.1508574422804179,0.1727446403813457,0.1029231396474567,0.1037172302337672,0.1008953289613625,0,0.05,4
0,0.1515277476697531,0.1178311266548952,0.1168129068278279,0.1164719157603405,0.1243946470097384,0.1228532114937245,,0.1463192106988522,0.1077109091227332,0.1318761269260223,0.1365970229440976,0.1191233635084304,0.1058284237961129,0.1103550882092546,,0.1594068499090634,0.1704992424290737,0.1030298212144347,0.1004192832939838,0.1003174829812706,1,0.05,4
0,0.1459004008265907,0.1125550965743078,0.1114897233541974,0.1112260936820236,0.1183834202458737,0.1146660579788379,,0.1467014271193749,0.1079624285594662,0.1348790333436972,0.1369441051789636,0.1192603861315697,0.1048593551660062,0.1090937448347491,,0.1542287104624947,0.1681417138618223,0.1040512221245141,0.1017359799459593,0.1002358109060756,2,0.05,4
0,0.1481215306880949,0.1167984220080387,0.1159155053850797,0.1155156898211279,0.1225188215559297,0.1217684700453757,,0.1448643326485331,0.1063586528304714,0.131076377595587,0.1354381747677447,0.1183941711917533,0.1034230326976056,0.1088796380569174,,0.1616481650899842,0.173306171111016,0.1015386194486764,0.1009908295659462,0.0999335067424785,3,0.05,4
0,0.1429501782327342,0.112596224161577,0.1115782206887577,0.111125633274518,0.1174711613354698,0.1227954411375957,,0.1429672899599381,0.1036800791657688,0.1318591058941792,0.1332398532720151,0.1149625122316712,0.1016537671982574,0.1077269772256842,,0.1516243274901108,0.1672941487211546,0.099528033648379,0.098703840065557,0.0973954780642187,4,0.05,4
0,0.1710542071907272,0.1334396632142855,0.1320669841526613,0.1314969909992707,0.1416111170784506,0.1365519508311624,,0.1507067799665754,0.1146257491547983,0.1313091482093356,0.1368632763915611,0.1285106240894177,0.1110751216122325,0.1323873089170346,,0.2036870681996158,0.2076290092446223,0.1208180278984005,0.1114860226221911,0.1063636223533657,0,0.1,4
0,0.1731889411573301,0.1364338165149388,0.1350206934160198,0.1343324196422143,0.1443562906345135,0.1392157314985843,,0.1549335790499199,0.1194160275911775,0.1355266225903746,0.1430767765513772,0.1325804422866118,0.1173295147035678,0.1384542687473983,,0.2096237209618996,0.2098103408211181,0.1277247325376481,0.1157302387320911,0.1108751732603801,1,0.1,4
0,0.1698951886051511,0.13479712205206,0.1334219171035101,0.1327791248822776,0.1417937691258526,0.1399355752131463,,0.1547687210298635,0.118443054043265,0.1355780453639949,0.1411847496861074,0.1308069527356103,0.1155535990771925,0.1377381919835441,,0.2090111315819052,0.2110458263522168,0.1273514232069727,0.114932229820558,0.1102744516370052,2,0.1,4
0,0.1655138269862101,0.1319066423376746,0.1306879475364337,0.1300765276098333,0.1387456927461687,0.1380202744500219,,0.1520126390433502,0.1172429872937168,0.1348953713324795,0.1404594774301417,0.12970712809189,0.1163862965227949,0.1399816416408107,,0.2064380423143654,0.2094636178564912,0.1269072641982456,0.1144630987247298,0.108771282090926,3,0.1,4
0,0.1720899304778316,0.1356789481761454,0.1344124054113362,0.1337980189932755,0.143648367584219,0.1381990995560664,,0.1505642451127055,0.1180663118145922,0.1335976434300702,0.1372670691376683,0.1298234164034994,0.11359961291644,0.1340647647911164,,0.200136363920374,0.2040749593475348,0.1224246546338014,0.1151093609403451,0.1098658996107292,4,0.1,4
0,0.1551314124940661,0.1212173147858452,0.1212624079536877,0.1214997653112018,0.1279947376150329,0.1168642770271569,,0.1219608805796593,0.1212173124200188,0.1219608799189067,0.1186662583204505,0.1185729104571913,0.1168642768401863,0.1178925867116279,,0.1212173147858452,0.1212173147858452,0.1212173147858452,0.1212173147858452,0.1212173147858452,0,0.0,8
0,0.1551314124940661,0.1212173147858452,0.1212624079536877,0.1214997653112018,0.1279947376150329,0.1168642770271569,,0.1219608805796593,0.1212173124200188,0.1219608799189067,0.1186662583204505,0.1185729104571913,0.1168642768401863,0.1178925867116279,,0.1212173147858452,0.1212173147858452,0.1212173147858452,0.1212173147858452,0.1212173147858452,1,0.0,8
0,0.1551314124940661,0.1212173147858452,0.1212624079536877,0.1214997653112018,0.1279947376150329,0.1168642770271569,,0.1219608805796593,0.1212173124200188,0.1219608799189067,0.1186662583204505,0.1185729104571913,0.1168642768401863,0.1178925867116279,,0.1212173147858452,0.1212173147858452,0.1212173147858452,0.1212173147858452,0.1212173147858452,2,0.0,8
0,0.1551314124940661,0.1212173147858452,0.1212624079536877,0.1214997653112018,0.1279947376150329,0.1168642770271569,,0.1219608805796593,0.1212173124200188,0.1219608799189067,0.1186662583204505,0.1185729104571913,0.1168642768401863,0.1178925867116279,,0.1212173147858452,0.1212173147858452,0.1212173147858452,0.1212173147858452,0.1212173147858452,3,0.0,8
0,0.1551314124940661,0.1212173147858452,0.1212624079536877,0.1214997653112018,0.1279947376150329,0.1168642770271569,,0.1219608805796593,0.1212173124200188,0.1219608799189067,0.1186662583204505,0.1185729104571913,0.1168642768401863,0.1178925867116279,,0.1212173147858452,0.1212173147858452,0.1212173147858452,0.1212173147858452,0.1212173147858452,4,0.0,8
0,0.1581949788241968,0.1219320574127295,0.1219464542325862,0.1221613108900001,0.1290066539044246,0.1177596943486335,,0.1271814641434634,0.1221992158540012,0.1245379893078305,0.1198777993036732,0.1202775350095998,0.1177370014810375,0.119383929733347,,0.1224333044373604,0.1216338340223222,0.1214959026330279,0.1214959026330279,0.1212887556500423,0,0.001,8
0,0.1562970837551557,0.1215228471249575,0.1215533898257229,0.1217818474692642,0.1285130746025363,0.1173401359407528,,0.1261480650289884,0.1213768906445488,0.1245484249580494,0.1206275957670839,0.1197156002361366,0.1180406593488435,0.1190493363861559,,0.121960510788392,0.1210646762447797,0.1210367344787315,0.1210367344787315,0.1214605573292196,1,0.001,8
0,0.1561601604543724,0.1215523171561994,0.1215795005123689,0.121797847889535,0.128447683987985,0.1171712424071251,,0.1252167049883978,0.1219124367467224,0.1240468796326896,0.1196970774736031,0.1194218177056505,0.1176711711790994,0.1181317652221347,,0.1230836959454456,0.1220720061291603,0.1218241074478329,0.1218241074478329,0.1215906337279047,2,0.001,8
0,0.1555676195962635,0.1215682471404777,0.1215960132153669,0.1218032845390224,0.1283597116647112,0.1169972920114828,,0.1254526759725553,0.121565831153855,0.1240678944174349,0.1203094801391157,0.1201626016750392,0.1173309967302277,0.1184657061445282,,0.1230038146138854,0.1217312960441054,0.121530665632079,0.121530665632079,0.1212063130833001,3,0.001,8
0,0.1590670928548317,0.1222706490680168,0.1223038154605256,0.1225472300137847,0.1294225952927941,0.1175645232408328,,0.1262645854981412,0.1216849011966725,0.1232958954188068,0.1200755431263513,0.1195356896527149,0.1178069896508734,0.1184552604674673,,0.1224166534089408,0.1211269180429134,0.1211045248538196,0.1211045248538196,0.1213571718813877,4,0.001,8
0,0.1591080189321482,0.1239167688300969,0.1238155768425523,0.1238587595366467,0.1309056029459929,0.1190087723248016,,0.1401655929862747,0.124811886349815,0.1338839137779399,0.1241787866127057,0.1239504961040846,0.1226873050944831,0.1211964675738791,,0.127683385532805,0.1238376432422004,0.12348567514847,0.12348567514847,0.1234478476928224,0,0.005,8
0,0.1645737698022181,0.1243656663945207,0.1243199260611703,0.1245331907022986,0.131970037035161,0.1202098989638636,,0.1392538157778282,0.1237043558940632,0.1334292626088333,0.1267992093990936,0.1246256409319407,0.1219544922698357,0.1216165688087588,,0.1269604309180158,0.1233678431473393,0.1230097987044338,0.1230097987044338,0.1228329924743184,1,0.005,8
0,0.1622042827471516,0.1240905940458016,0.1240321982162318,0.124170809798475,0.1312394824735065,0.1208874942112084,,0.1394863690288022,0.1245240144506291,0.1338586376668934,0.1250569485786299,0.1241974895641521,0.1226493381969473,0.1221891936417823,,0.1267235994810742,0.1234529395101239,0.1232917811606628,0.1232914151028,0.1228138142491557,2,0.005,8
0,0.1644989698100664,0.1241994111492909,0.1241528082320408,0.12431003447516,0.1317212643052144,0.1209912930463968,,0.1386116550913874,0.1248030521937618,0.1321464427380041,0.1240219789387879,0.1250831990714959,0.1218517241938257,0.121465922492432,,0.1260078380758047,0.1228324721599909,0.1223442985694532,0.1223442985694532,0.1227026704900177,3,0.005,8
0,0.1613246264040346,0.1238323459558736,0.1237875861467781,0.1238993332611247,0.1311943468739592,0.1191734755737069,,0.1404348133399837,0.124908294895834,0.1323218020768535,0.1237471442509706,0.1249771009375039,0.1223665392661167,0.121989659897105,,0.126983728040446,0.1231846056996091,0.1230278146282805,0.1230278146282805,0.1229188085832239,4,0.005,8
0,0.1699623481930859,0.1285117428893297,0.1283004569331418,0.1282657239937053,0.1364538318798062,0.1240583525913146,,0.1478291311202588,0.1283591606137663,0.1388917938250408,0.1289843227588025,0.1293295741470776,0.1262463293265724,0.1236422794631403,,0.1306879124619972,0.1252206220553142,0.1245074539908993,0.1245074539908993,0.1243491730511887,0,0.01,8
0,0.1663415169777352,0.1262451621685758,0.1260290501734014,0.1260666100608514,0.1334928530460092,0.1227835924714829,,0.1493973688291267,0.1264336889673562,0.1383797424601186,0.1293716643746357,0.1278837709388051,0.1241825426246102,0.1232796628110776,,0.130564139566238,0.1244163757889018,0.1236077947464824,0.1236077947464824,0.1239578789893068,1,0.01,8
0,0.1734078065912513,0.1267135076425327,0.1265012422052385,0.1265456329044638,0.1351894610326319,0.124471267642236,,0.1476304857727485,0.1274136714632801,0.1392473660153687,0.1281935771606825,0.1273576205866891,0.126304161428462,0.1236194323113608,,0.1307889748808252,0.1252223148588866,0.1243903405572789,0.1243883182674004,0.1241979670304049,2,0.01,8
