,Pers,LS,Lasso,Ridge,LAD,NN,FA-greedy-LAD,FA-fixed-LS,FA-lin-fixed-LS,FA-greedy-LS,FA-fixed-NN,FA-lin-fixed-NN,FA-greedy-NN,FA-lin-greedy-NN,v2FA-lin-fixed-NN,FA-lin-greedy-LS-1,FA-lin-greedy-LS-2,FA-lin-greedy-LS-5,FA-lin-greedy-LS-10,FA-lin-greedy-LS-20,iteration,percentage
0,0.08905679996547097,0.07684486300509681,0.07683176848459378,0.07683235116272585,0.07524467842077667,0.07838550731303665,,0.07744319927777898,0.0768911115535347,0.07748086186833036,0.08126958306934497,0.07812612645347326,0.07837733725253752,0.07840355657167039,,0.0768743059656258,0.07689064800832451,0.07688866398587703,0.07689057803510015,0.0768995873660833,0,0
0,0.08905679996547097,0.07684486300509681,0.07683176848459378,0.07683235116272585,0.07524467842077667,0.07838550731303665,,0.07744319927777898,0.0768911115535347,0.07748086186833036,0.08126958306934497,0.07812612645347326,0.07837733725253752,0.07840355657167039,,0.0768743059656258,0.07689064800832451,0.07688866398587703,0.07689057803510015,0.0768995873660833,1,0
0,0.08905679996547097,0.07684486300509681,0.07683176848459378,0.07683235116272585,0.07524467842077667,0.07838550731303665,,0.07744319927777898,0.0768911115535347,0.07748086186833036,0.08126958306934497,0.07812612645347326,0.07837733725253752,0.07840355657167039,,0.0768743059656258,0.07689064800832451,0.07688866398587703,0.07689057803510015,0.0768995873660833,2,0
0,0.08905679996547097,0.07684486300509681,0.07683176848459378,0.07683235116272585,0.07524467842077667,0.07838550731303665,,0.07744319927777898,0.0768911115535347,0.07748086186833036,0.08126958306934497,0.07812612645347326,0.07837733725253752,0.07840355657167039,,0.0768743059656258,0.07689064800832451,0.07688866398587703,0.07689057803510015,0.0768995873660833,3,0
0,0.08905679996547097,0.07684486300509681,0.07683176848459378,0.07683235116272585,0.07524467842077667,0.07838550731303665,,0.07744319927777898,0.0768911115535347,0.07748086186833036,0.08126958306934497,0.07812612645347326,0.07837733725253752,0.07840355657167039,,0.0768743059656258,0.07689064800832451,0.07688866398587703,0.07689057803510015,0.0768995873660833,4,0
0,0.08969371717269788,0.07721569776745864,0.07720056078496859,0.07720330106342353,0.07572206442836191,0.07868449692548392,,0.07904497358443707,0.07729063008085539,0.07969113989739063,0.08238156486903353,0.0784529058046095,0.07925291698430759,0.07868653397172864,,0.07775580377988443,0.07727254728960033,0.07722941255712029,0.07723132660634341,0.07724033593732656,0,0.001
0,0.08889008176760989,0.07679201584887702,0.07677885441247924,0.07678112678847847,0.07514924636310845,0.07831052803487798,,0.07943313605433057,0.07723772041880196,0.08006949120934746,0.08228018537715893,0.07864953920515046,0.07947197216835288,0.07862512022302884,,0.07776308397771886,0.07717530427057273,0.07715932958258309,0.0771612436318062,0.07717025296278934,1,0.001
0,0.08904870094538814,0.07714266760165858,0.07712738879292852,0.07713026563520796,0.07547923120528462,0.07855066173166887,,0.07878840948953478,0.07711529007283656,0.0794948965049953,0.08186647884708026,0.07836247049265045,0.07936980374270326,0.07868702274573404,,0.07738308300355945,0.07738500020863631,0.07710269625130312,0.07710461030052622,0.07711361963150937,2,0.001
0,0.08913513198520275,0.07695948665932834,0.07694580602479406,0.07694588960174802,0.0753665478996275,0.07841601933726601,,0.0789074656146504,0.07720082623580662,0.07870599246101195,0.08193424512412414,0.07862272718970613,0.0791338032248963,0.07871795429142742,,0.07733000854123018,0.077073672014966,0.07689788854834957,0.07689980259757268,0.07690881192855582,3,0.001
0,0.08921870842859968,0.0770100941220259,0.07699172921961522,0.07699377074308367,0.07542050534105893,0.078532810823675,,0.07930274314332479,0.07709349477851811,0.08005231273285851,0.08200248100066236,0.07861147562716048,0.07909671331740178,0.0786681450197769,,0.07764974595045396,0.07721168097730613,0.07712788258969473,0.07712979663891785,0.077138805969901,4,0.001
