,Pers,LS,Lasso,Ridge,LAD,NN,FA-greedy-LAD,FA-fixed-LS,FA-lin-fixed-LS,FA-greedy-LS,FA-fixed-NN,FA-lin-fixed-NN,FA-greedy-NN,FA-lin-greedy-NN,v2FA-lin-fixed-NN,FA-lin-greedy-LS-1,FA-lin-greedy-LS-2,FA-lin-greedy-LS-5,FA-lin-greedy-LS-10,FA-lin-greedy-LS-20,iteration,percentage
0,0.09540906447637046,0.08047005246645866,0.08035125869471774,0.08042431178405625,0.08328450900352194,0.08178561677966555,,0.08074735996585738,0.08043166038774449,0.08076927497075605,0.08076780299507352,0.08079635836476154,0.08175861333404363,0.08175880502628814,,0.0804653097305663,0.08045061593572331,0.08045061593572331,0.08045061593572331,0.0804139330945428,0,0
0,0.09540906447637046,0.08047005246645866,0.08035125869471774,0.08042431178405625,0.08328450900352194,0.08178561677966555,,0.08074735996585738,0.08043166038774449,0.08076927497075605,0.08076780299507352,0.08079635836476154,0.08175861333404363,0.08175880502628814,,0.0804653097305663,0.08045061593572331,0.08045061593572331,0.08045061593572331,0.0804139330945428,1,0
0,0.09540906447637046,0.08047005246645866,0.08035125869471774,0.08042431178405625,0.08328450900352194,0.08178561677966555,,0.08074735996585738,0.08043166038774449,0.08076927497075605,0.08076780299507352,0.08079635836476154,0.08175861333404363,0.08175880502628814,,0.0804653097305663,0.08045061593572331,0.08045061593572331,0.08045061593572331,0.0804139330945428,2,0
0,0.09540906447637046,0.08047005246645866,0.08035125869471774,0.08042431178405625,0.08328450900352194,0.08178561677966555,,0.08074735996585738,0.08043166038774449,0.08076927497075605,0.08076780299507352,0.08079635836476154,0.08175861333404363,0.08175880502628814,,0.0804653097305663,0.08045061593572331,0.08045061593572331,0.08045061593572331,0.0804139330945428,3,0
0,0.09540906447637046,0.08047005246645866,0.08035125869471774,0.08042431178405625,0.08328450900352194,0.08178561677966555,,0.08074735996585738,0.08043166038774449,0.08076927497075605,0.08076780299507352,0.08079635836476154,0.08175861333404363,0.08175880502628814,,0.0804653097305663,0.08045061593572331,0.08045061593572331,0.08045061593572331,0.0804139330945428,4,0
0,0.09558534495328865,0.08067140412189187,0.0805488790382354,0.08062336158577194,0.08348245180042754,0.08193673345526445,,0.08924874858959263,0.08244387543282665,0.081348209448351,0.08360378691134851,0.08190468201882432,0.08239803972479086,0.08322841480621444,,0.08533344216506748,0.08089806223336199,0.08096703480679357,0.08096703480679357,0.08093058603952445,0,0.001
0,0.09545609023053714,0.08062982187683967,0.08050415614536129,0.08057909764245501,0.08339575024702603,0.08186561398855692,,0.08324003326046657,0.08073733938207218,0.08131388384383709,0.08219712978165192,0.08117500453582016,0.08219526349515105,0.08249848699554635,,0.08218298609911458,0.08062202630646509,0.0805189363341706,0.0805189363341706,0.08048228463259827,1,0.001
0,0.09782860506935832,0.08241962518205959,0.0822894785899217,0.08236623054841652,0.0854948151951115,0.08369155892880262,,0.08680104736178594,0.08146790798161634,0.08139270375398278,0.08294347896478145,0.08191239044676855,0.08220549085219601,0.08443300968218573,,0.08597848898379969,0.08143415833137523,0.08118198870940056,0.0808184491571204,0.08078193334810949,2,0.001
0,0.09599296393128967,0.08087277083907879,0.08075277059615023,0.0808236124663706,0.08378910639615061,0.0822024218178904,,0.08548585016614968,0.08125855201422484,0.08114606228123276,0.0824834045870201,0.08114833593695563,0.08216306430963603,0.08394297313790883,,0.08284967954091163,0.0809380178614331,0.08047879981648376,0.08047879981648376,0.08044212982758482,3,0.001
0,0.09653916887427637,0.08125577483127408,0.08113534968315332,0.08120775294986024,0.08420500641105826,0.08265444033443965,,0.08792552964230978,0.08153481485075924,0.08128140577951395,0.08337301080009324,0.08155238692448079,0.08240641966002112,0.08360359476737683,,0.08511843033329865,0.08099006485163406,0.08053211211864901,0.08053211211864901,0.08049546641635791,4,0.001
