,Pers,LS,Lasso,Ridge,LAD,NN,FA-greedy-LAD,FA-fixed-LS,FA-lin-fixed-LS,FA-greedy-LS,FA-fixed-NN,FA-lin-fixed-NN,FA-greedy-NN,FA-lin-greedy-NN,v2FA-lin-fixed-NN,FA-lin-greedy-LS-1,FA-lin-greedy-LS-2,FA-lin-greedy-LS-5,FA-lin-greedy-LS-10,FA-lin-greedy-LS-20,iteration,percentage,threshold
0,0.15739742087260722,0.12585055495346018,0.12585740918509128,0.12607052954186773,0.1312222340104547,0.12021277624853494,,0.1800034961018446,0.15619977897878257,0.1461004162074434,0.16416936295814258,0.1534368899339368,0.13788583987193495,0.1365192151351522,,0.14459136506162149,0.1459037893896009,0.1427036109784428,0.13942264942300475,0.13680784606632732,,,0.85
