,Pers,LS,Lasso,Ridge,LAD,NN,FDRR-R,LinAdj-FDR,FinAd-LAD,FinAd-LS,iteration,percentage
0,0.08647783255472681,0.07642810578743277,0.07676519172339857,0.07642720632003788,0.07407671721592538,0.07425888671252048,0.07919202746217235,0.07455251051741539,0.07478322870761633,0.0747044793508282,1,0.005
0,0.0858943452126901,0.07636989570116226,0.0767031152325114,0.07637111672186074,0.07413900859724072,0.07447949603741541,0.07944255543391734,0.07448608105885907,0.07535179924090753,0.07470923389132135,2,0.005
0,0.08462983878745643,0.07554924486860573,0.07586658898518756,0.07556286388651744,0.07316776522706774,0.07386921590903724,0.07976917423965306,0.07448646475154791,0.07561931231843165,0.07485671002918064,3,0.005
0,0.08494653433522384,0.07572461882282289,0.07603649349030467,0.07572901341053047,0.07339255175913068,0.07375687127736894,0.08111433098836152,0.07457386154345268,0.0752472802246295,0.07487058612024892,4,0.005
0,0.08650337526201511,0.07681509678523854,0.077147994110003,0.07681347497470863,0.07455900601482734,0.07496585546950049,0.08407111518375093,0.07512305807468826,0.07716826100841977,0.07504200885017755,0,0.01
0,0.0846850550547048,0.0757586888023019,0.07611015982831194,0.07577294414810688,0.0734790448086554,0.07385547906000203,0.08307334359183269,0.07522482298032296,0.07844180844651023,0.07541290197388496,1,0.01
0,0.08775948476604518,0.07766653928158172,0.07799186868753451,0.07764814167869499,0.07540138552573895,0.07570357079585274,0.0832305183546231,0.07508112165573971,0.07786578496940515,0.07515801321643119,2,0.01
0,0.08751924948319892,0.07752232734139396,0.07787731133842249,0.07750787093575011,0.07530221289100328,0.07560653072408619,0.08308612913533261,0.07550419763877693,0.07841681099259669,0.0754708207062424,3,0.01
0,0.08556170405221439,0.07609970350927191,0.07644342771435557,0.07611607883694198,0.0739587832035531,0.07436480253079494,0.08219883255815083,0.074755910008005,0.07755828028171362,0.0749413869518515,4,0.01
0,0.09426245141669261,0.08221586451428584,0.08267554272328535,0.08218243196667072,0.08033494363810723,0.08071376253270451,0.09198634557112728,0.0786027859731886,0.08345850543394646,0.0768653700616443,0,0.05
0,0.0968625270709047,0.08437488624477982,0.0848109235686567,0.08432935367465612,0.08268423321581798,0.08316416922400188,0.09350848827451183,0.07993029955986702,0.08528145609348345,0.07805744808852215,1,0.05
0,0.09480707398773056,0.08298770698504312,0.08335376944691869,0.08290681226874991,0.0809487467738679,0.08126076777287052,0.09253393677144969,0.07961869712385333,0.08503357611094511,0.07811862609749322,2,0.05
0,0.09380067897936324,0.08255081328926132,0.08293182964720035,0.08253013852257247,0.0805991605203231,0.08149640789050784,0.09278240797635375,0.07966885111728134,0.08501238133674006,0.0776934499088853,3,0.05
0,0.09690550492134775,0.08437306807541263,0.08478077371513534,0.08432663156087176,0.0825096251266232,0.08250161334906311,0.09398967302819061,0.07940334596959356,0.08477979025783078,0.0779050110037161,4,0.05
0,0.10501480430178353,0.09102979726532777,0.09152630114427765,0.09096033043861612,0.08958337358177156,0.08961709503453738,0.09930653932006146,0.08547709080982871,0.0856685634957729,0.08061151660125242,0,0.1
0,0.10428298837219373,0.08965771863628268,0.09013686334716833,0.0895884901320034,0.08851099836555114,0.08838536537470217,0.09784021500096451,0.08527908776004581,0.08630245407125546,0.08054901319893062,1,0.1
0,0.10296608492990816,0.08935766763366229,0.08986214085103825,0.08929868746340719,0.08770727980526853,0.08818681568912827,0.09760254801153052,0.08506045663739366,0.08531463241433415,0.07999806796591673,2,0.1
0,0.09981996784206175,0.0883468071686397,0.08883617435324333,0.08831671767044105,0.08632131747399563,0.08742559904264889,0.09756984355007559,0.08576493512213021,0.08606168222133974,0.08025338351889891,3,0.1
0,0.10737694254105089,0.09109324704289322,0.09148254002722843,0.09099844115921733,0.08968432754759363,0.08971651910387932,0.09769647601452608,0.08605762678145032,0.08560737232491004,0.08032682940014861,4,0.1
