,Pers,LS,Lasso,Ridge,LAD,NN,FA-greedy-LAD,FA-fixed-LS,FA-lin-fixed-LS,FA-greedy-LS,FA-lin-greedy-LS-1,FA-lin-greedy-LS-2,FA-lin-greedy-LS-5,FA-lin-greedy-LS-10,FA-lin-greedy-LS-25,FA-fixed-NN,FA-lin-fixed-NN,FA-greedy-NN,FA-lin-greedy-NN,iteration,percentage
0,0.1448353586746041,0.11222438918943849,0.11261909530869886,0.11197617337826617,0.11365984127716491,0.11203529556252514,0.12180044266589286,0.11344499088143029,0.11326090171044341,0.12839937516765426,0.13848140968683303,0.12077108319132858,0.10824043121252726,0.1058453889146055,0.10568507466640038,0.1119332503464838,0.12197500147175179,0.12374327516082828,0.12668266476246295,0,0
0,0.1461843485250029,0.11194919193819511,0.11237291026555576,0.11183280395090801,0.11325259379672041,0.1129168579972855,0.12120905997697827,0.11415116265265579,0.11329682336006043,0.12759697059228914,0.14265707278814416,0.12397751219287986,0.10894285548990072,0.10616650361927589,0.10583683280345621,0.11230427060864652,0.12110499046282752,0.12447383862682322,0.12591569023182558,1,0
0,0.1462062159725927,0.11308009459748726,0.1134349009247544,0.11274635170065316,0.11436830197852649,0.11336314022865676,0.12252623754215279,0.1145676970676355,0.11608750519935672,0.12864255348839276,0.14194360150188368,0.12434030873386631,0.10977811886644999,0.10691535533493361,0.10662399957302787,0.1131070436869778,0.12361661649690066,0.12630959520783747,0.12715937093910076,2,0
0,0.1537326764581392,0.11479805077530641,0.11506363545106997,0.11417612874663535,0.11660598671575888,0.11354599198104486,0.12295339887899771,0.11493283919989718,0.11448500414307959,0.1282900434386807,0.13961480761328388,0.12343822319532224,0.11050096225872219,0.10705590867692807,0.10668409574823477,0.11370236162665621,0.12204472556122656,0.12499546478725387,0.1265554573577369,3,0
0,0.1417764284172648,0.11009241668880672,0.11049544442671037,0.11012162854663181,0.1114525605300861,0.1112290719369893,0.12301374462716683,0.11454590767363065,0.11479976185955489,0.12919560694606017,0.14022792686018226,0.12364014638615653,0.10939548227929835,0.10681436058007139,0.10657291177470662,0.11256871814073374,0.12246715493655759,0.1255353347947805,0.12706939305130138,4,0
