,Pers,LS,Lasso,Ridge,LAD,NN,FA-greedy-LAD,FA-fixed-LS,FA-lin-fixed-LS,FA-greedy-LS,FA-fixed-NN,FA-lin-fixed-NN,FA-greedy-NN,FA-lin-greedy-NN,v2FA-lin-fixed-NN,FA-lin-greedy-LS-1,FA-lin-greedy-LS-2,FA-lin-greedy-LS-5,FA-lin-greedy-LS-10,FA-lin-greedy-LS-20,iteration,percentage
0,0.029422438575751865,0.02597903529242982,0.02594991162429897,0.02599564347532801,0.025525301239897893,0.028703996409081955,,0.026043063983144345,0.026006077850931935,0.026066473160938138,0.02869409671995613,0.02856586298769746,0.02870156721272565,0.028744105810507986,0.29052603828008455,0.026055240666777044,0.02601509810828447,0.02601509810828447,0.02601509810828447,0.02601509810828447,0,0
0,0.029422438575751865,0.02597903529242982,0.02594991162429897,0.02599564347532801,0.025525301239897893,0.028703996409081955,,0.026043063983144345,0.026006077850931935,0.026066473160938138,0.02869409671995613,0.02856586298769746,0.02870156721272565,0.028744105810507986,0.29052603828008455,0.026055240666777044,0.02601509810828447,0.02601509810828447,0.02601509810828447,0.02601509810828447,1,0
0,0.029422438575751865,0.02597903529242982,0.02594991162429897,0.02599564347532801,0.025525301239897893,0.028703996409081955,,0.026043063983144345,0.026006077850931935,0.026066473160938138,0.02869409671995613,0.02856586298769746,0.02870156721272565,0.028744105810507986,0.29052603828008455,0.026055240666777044,0.02601509810828447,0.02601509810828447,0.02601509810828447,0.02601509810828447,2,0
0,0.029422438575751865,0.02597903529242982,0.02594991162429897,0.02599564347532801,0.025525301239897893,0.028703996409081955,,0.026043063983144345,0.026006077850931935,0.026066473160938138,0.02869409671995613,0.02856586298769746,0.02870156721272565,0.028744105810507986,0.29052603828008455,0.026055240666777044,0.02601509810828447,0.02601509810828447,0.02601509810828447,0.02601509810828447,3,0
0,0.029422438575751865,0.02597903529242982,0.02594991162429897,0.02599564347532801,0.025525301239897893,0.028703996409081955,,0.026043063983144345,0.026006077850931935,0.026066473160938138,0.02869409671995613,0.02856586298769746,0.02870156721272565,0.028744105810507986,0.29052603828008455,0.026055240666777044,0.02601509810828447,0.02601509810828447,0.02601509810828447,0.02601509810828447,4,0
0,0.02958322527499953,0.02613395351863824,0.026104834622396295,0.026148732741499134,0.025716819769425976,0.028829187492145966,,0.027462280653943235,0.026690065288569896,0.02653201804948323,0.030014593285856553,0.029223868098148326,0.02905107871422793,0.029211568846553633,0.2831475810046536,0.027892148960015798,0.026695203799405282,0.02637780294500352,0.02637780294500352,0.02637780294500352,0,0.001
0,0.029630614526686444,0.026239272383540832,0.02620562080193978,0.026253958703436633,0.025796252135678575,0.02892143603569312,,0.02843684429604275,0.026666009893842612,0.02631226586969595,0.030584886041502828,0.029061429011973946,0.028826631868485386,0.029098928683142764,0.27717258780538206,0.028166222442028696,0.02653983147153993,0.026177601867177894,0.026177601867177894,0.026177601867177894,1,0.001
0,0.02954206279648265,0.026102694660501146,0.026072590002280256,0.026119884335472042,0.025651937505257245,0.028826677658008427,,0.028279801064160344,0.026736976322192844,0.02635337392741855,0.03050717461483378,0.02909009794558919,0.028917477608309844,0.029169805246165605,0.2777355839342757,0.028070172646211883,0.026636066819599864,0.026231284955977676,0.026231284955977676,0.026231284955977676,2,0.001
0,0.02995055207978613,0.026504023083731863,0.026471443600722507,0.026517011533844028,0.026099078657619523,0.02914330923179228,,0.027841957208552072,0.026710762218499214,0.02646948349971945,0.030395236933779938,0.029370559663834974,0.02902182461736004,0.029225785785854164,0.27825392578942076,0.02849256765720715,0.027433859302982297,0.026326369566790242,0.026326369566790242,0.026326369566790242,3,0.001
0,0.029809413321853814,0.026354489065789962,0.026325438213989052,0.026370199991387237,0.025899249867218425,0.02905050760379473,,0.028772195345489773,0.02688507762208572,0.02632340669898161,0.031031742228706985,0.029077821810952528,0.028798604458396566,0.029075777307472118,0.2802377154550375,0.027736006755537484,0.026984239916694405,0.026414141328775335,0.026283865672567026,0.026283865672567026,4,0.001
