,Pers,LS,Lasso,Ridge,LAD,NN,FA-greedy-LAD,FA-fixed-LS,FA-lin-fixed-LS,FA-greedy-LS,FA-fixed-NN,FA-lin-fixed-NN,FA-greedy-NN,FA-lin-greedy-NN,v2FA-lin-fixed-NN,FA-lin-greedy-LS-1,FA-lin-greedy-LS-2,FA-lin-greedy-LS-5,FA-lin-greedy-LS-10,FA-lin-greedy-LS-20,iteration,percentage,threshold
0,0.2077101141123991,0.15264096390474197,0.15271094186097933,0.15283267658111313,0.14337684546039753,0.11634921243511467,,0.16220444324827454,0.1610674045619375,0.1597835423954593,0.1205431193526121,0.12208709997081421,0.11881812225700522,0.11537199801178062,,0.15787405795660764,0.16054162538964215,0.15671951575007073,0.15667334687288542,0.1558686437446596,,,0.85
