,Pers,LS,Lasso,Ridge,LAD,NN,FA-greedy-LAD,FA-fixed-LS,FA-lin-fixed-LS,FA-greedy-LS,FA-fixed-NN,FA-lin-fixed-NN,FA-greedy-NN,FA-lin-greedy-NN,v2FA-lin-fixed-NN,FA-lin-greedy-LS-1,FA-lin-greedy-LS-2,FA-lin-greedy-LS-5,FA-lin-greedy-LS-10,FA-lin-greedy-LS-20,iteration,percentage,v3FA-lin-fixed-NN
0,0.2052752728735693,0.1510473711656566,0.1511483006771264,0.1512809811528909,0.1416243282833915,0.1125537618169816,,0.1521137221833899,0.1510473741795614,0.1521137199875853,0.1116813618606779,0.1054399295595186,0.1125537618111708,0.1108523785333978,0.112386511594071,0.1510473711656566,0.1510473711656566,0.1510473711656566,0.1510473711656566,0.1510473711656566,0,0.0,0.11019729844754453
0,0.2052752728735693,0.1510473711656566,0.1511483006771264,0.1512809811528909,0.1416243282833915,0.1125537618169816,,0.1521137221833899,0.1510473741795614,0.1521137199875853,0.1116813618606779,0.1054399295595186,0.1125537618111708,0.1108523785333978,0.112386511594071,0.1510473711656566,0.1510473711656566,0.1510473711656566,0.1510473711656566,0.1510473711656566,1,0.0,0.11019729844754453
0,0.2052752728735693,0.1510473711656566,0.1511483006771264,0.1512809811528909,0.1416243282833915,0.1125537618169816,,0.1521137221833899,0.1510473741795614,0.1521137199875853,0.1116813618606779,0.1054399295595186,0.1125537618111708,0.1108523785333978,0.112386511594071,0.1510473711656566,0.1510473711656566,0.1510473711656566,0.1510473711656566,0.1510473711656566,2,0.0,0.11019729844754453
0,0.2052752728735693,0.1510473711656566,0.1511483006771264,0.1512809811528909,0.1416243282833915,0.1125537618169816,,0.1521137221833899,0.1510473741795614,0.1521137199875853,0.1116813618606779,0.1054399295595186,0.1125537618111708,0.1108523785333978,0.112386511594071,0.1510473711656566,0.1510473711656566,0.1510473711656566,0.1510473711656566,0.1510473711656566,3,0.0,0.11019729844754453
0,0.2052752728735693,0.1510473711656566,0.1511483006771264,0.1512809811528909,0.1416243282833915,0.1125537618169816,,0.1521137221833899,0.1510473741795614,0.1521137199875853,0.1116813618606779,0.1054399295595186,0.1125537618111708,0.1108523785333978,0.112386511594071,0.1510473711656566,0.1510473711656566,0.1510473711656566,0.1510473711656566,0.1510473711656566,4,0.0,0.11019729844754453
0,0.2054043349689057,0.1510990044243937,0.1511976311006298,0.1513293053856195,0.1417147645318664,0.112488823903567,,0.152293454886578,0.1515389282930183,0.1523991243404246,0.112274208722663,0.1066515073186394,0.1129993323014068,0.1109324205069298,0.1119481764624432,0.1517304447243035,0.1513344555597121,0.1513572468112124,0.1513402296874024,0.1511010741551709,0,0.001,0.11089850964502002
0,0.2053525693855434,0.1511680553369056,0.1512637946075866,0.1513960784861066,0.1416739387890673,0.1129217195012483,,0.1527934844961438,0.1513171817806727,0.152680409731192,0.112508196446693,0.1061230128293945,0.1133525474461682,0.1111328724082816,0.1121962930886556,0.1518866696768004,0.1513776727219325,0.151256914472837,0.1512793695908434,0.151086891520323,1,0.001,0.11152623760624114
0,0.2058583842227516,0.1512331809538479,0.1513034155769014,0.1514273483017427,0.1418756915202993,0.1131747847406282,,0.1527993504671773,0.1513748363105667,0.1526695583216782,0.1124130548818955,0.1062556774222293,0.1128985662339857,0.1110948559973142,0.1126334432137439,0.1518674320911168,0.151410818683812,0.1513813849790019,0.1513586337522842,0.1512551477575879,2,0.001,0.11167326055568845
0,0.2052896280109174,0.1511905341715945,0.1512807592210502,0.1514049599109391,0.1417783670515472,0.1127401672107288,,0.1525740250426353,0.1516456996502882,0.1524571875687286,0.1126704318753555,0.106508112623031,0.1127256029473375,0.1107799138973382,0.1123163195591928,0.1518996680662545,0.1513770672917774,0.1513215534836376,0.1513427917728545,0.1511675668592971,3,0.001,0.11075489035497375
0,0.2059729111774364,0.151159214520373,0.1512553929890981,0.1513825602153787,0.1416987448793079,0.1125407111285448,,0.1526469126198775,0.1511375625957636,0.1524313119005812,0.1118325941481777,0.1061827476007419,0.112470798808153,0.1105449755804519,0.1121199199735608,0.1520395699650579,0.1514478009564896,0.1514407939795792,0.1514219737378399,0.1511319535501862,4,0.001,0.1108829879787426
0,0.206918281871566,0.1519081818813268,0.1519667786541832,0.1520675715502677,0.1427845089750815,0.1145191385751786,,0.1551504749981945,0.153742394757069,0.1540590377065984,0.1131768553559979,0.1101513248518929,0.1128733138475842,0.111074969836909,0.1120259193407277,0.1538249158865933,0.1524170099669883,0.1524676500686702,0.1523158484829741,0.1517234949394322,0,0.005,0.11518747171729808
0,0.2073584284295174,0.1518681366392932,0.1519039711194167,0.1520127246493641,0.1428044857598913,0.114067799140312,,0.1549935063819493,0.1524021337820209,0.1540878483668221,0.1139108662512078,0.1095290512929037,0.1140520311468104,0.1117969267060734,0.1121751077413387,0.1538638687310936,0.1526111304860209,0.1524160938367101,0.1524221468455803,0.1517805975777879,1,0.005,0.11478256835647374
0,0.2055222536335487,0.1516524227225719,0.1517141878238516,0.1518080054041525,0.1424572199605082,0.1135362058628089,,0.1544009737151518,0.1522184170253364,0.1545217172166147,0.1138295536350851,0.1084516164964161,0.1137304818068871,0.1117290170779095,0.1119883930533988,0.1535912912819823,0.1524253451349193,0.1522320732318245,0.1522056628671638,0.1515449941498486,2,0.005,0.11493508403971016
0,0.2066922336607086,0.1512728991651201,0.151314382715781,0.1514213874797682,0.1418194888771941,0.1140551221526227,,0.1545398972404478,0.1523735228448116,0.1533348085107954,0.113909321513883,0.1102154813312326,0.1140138421345554,0.1114367892912096,0.1128004720691677,0.1535058643266305,0.1520389139512308,0.1519097956228858,0.151889598943436,0.1514270106067277,3,0.005,0.11526222993717249
0,0.2061500479431523,0.1518962798581066,0.1519527257302652,0.1520332590253695,0.1428979583512494,0.1146535092897534,,0.1554205366179016,0.1529020920449796,0.1541089143168643,0.1144573829721694,0.1093613429752299,0.114044857265032,0.1117177683013988,0.1132068986349543,0.1545714753876872,0.1526024252310578,0.1523053022463102,0.1523542478401847,0.1516781926166316,4,0.005,0.11424513350739811
0,0.2065027015446277,0.1520944173048489,0.1521193393402508,0.1521763110540566,0.1430125982353938,0.1151549556209052,,0.1561180045916118,0.1538981438362976,0.1554576343555897,0.1153088015000703,0.1119359000345581,0.1145694320766367,0.1113445344715274,0.1114996937926766,0.1556360868765986,0.1531992467235198,0.1527634068968676,0.1528813341967459,0.15161549598125,0,0.01,0.11847843930803172
0,0.2084369226130407,0.1521229310511231,0.1521222689885044,0.1521828846789363,0.142864526285323,0.1155821277003858,,0.1562144457221334,0.154444954289874,0.1559277972123044,0.1168324064071519,0.1135571238881145,0.1143766215958289,0.1119742396964469,0.1129223996942143,0.1560194945589851,0.1531643408654587,0.1524855360901315,0.1526623768484222,0.1519425565678261,1,0.01,0.11766799367809684
0,0.2123499107821758,0.1527110313656408,0.1527490493231228,0.1528467857757728,0.1434561706134096,0.1155056122923086,,0.1561659356108709,0.1565565943128735,0.1559214475672921,0.1151086942671624,0.1141258463057297,0.1145226045744169,0.1114440627075911,0.1129510895410872,0.1567730732763784,0.1534211469643286,0.1529650212432224,0.1529655034308932,0.1520740448726502,2,0.01,0.11745401250794338
0,0.2083256550492532,0.1522666345488872,0.1522819293574704,0.1523555861973891,0.1430095098895891,0.1135202299123002,,0.1559909894220618,0.1553608062352298,0.1558153729693772,0.1162181437139089,0.1140370177616626,0.1144518537475352,0.1108547756871475,0.1122679122569989,0.1563300773434636,0.1535046000958491,0.1529042900769239,0.1531093424373734,0.1521724082066635,3,0.01,0.11683350100680572
0,0.2088350072204134,0.1522478863648518,0.1522384625177453,0.1523066530948342,0.1429540846102114,0.1147115960486416,,0.1560070067490602,0.1540620942775661,0.1557169533004649,0.1163751872270857,0.1147315062082827,0.114644232980721,0.1112888856910336,0.1125455647601486,0.1555678390226147,0.1533385820983275,0.1526797498512033,0.152890368648189,0.1517763236600717,4,0.01,0.11684964793145795
0,0.2243664462314268,0.1559313167700962,0.1557049355423472,0.1557005210705048,0.1472055145860356,0.1213920652891412,,0.1611976643095936,0.1596800736889319,0.1600724188872297,0.1182896994244371,0.1245109861407423,0.1166676873517777,0.1127345379792111,0.1160145259854341,0.1602516748611769,0.1562007495002346,0.1554554135611107,0.1553865521407376,0.1545243192919065,0,0.05,0.12265103108114928
0,0.2167362585612893,0.1542955901745882,0.1540753656289975,0.1540917761928356,0.1455520337074752,0.1208714827945532,,0.1607295995761533,0.1609815873741907,0.1602079837449104,0.1179322573582441,0.1245003970549726,0.1160432750649278,0.1128711559855372,0.1159801715592852,0.1600284392564015,0.1562717012371431,0.1553764931463251,0.1553824562803764,0.1548253599939697,1,0.05,0.12135046240140848
0,0.2155012331229708,0.1555809477190818,0.1553639215501636,0.1553052371485657,0.1469758690205028,0.1210895013939123,,0.1612660925272451,0.1622795635559661,0.1598796672384334,0.1187250952627289,0.125005714671775,0.1163707589341072,0.112499868004549,0.1161416915077284,0.1599260262438076,0.155585771353314,0.1547007639398525,0.1549024250428823,0.1545000071726011,2,0.05,0.12166128401475591
0,0.2172700505407662,0.154712927621752,0.1545119909683814,0.1544956497007748,0.1459970617916873,0.1193645445473252,,0.1607818625734477,0.159712325316613,0.1598452527678942,0.1183869129920833,0.1248782261205801,0.116203439498048,0.1130847609850976,0.1156600594876127,0.1602437794018394,0.1556533331434401,0.1550413258447162,0.1548656952567688,0.1544181133750949,3,0.05,0.1213969251599041
0,0.2195711878806576,0.1552384032737163,0.1550661039019199,0.1550556813657533,0.1463420529531633,0.1185082052444677,,0.1614861435436253,0.1603436789443716,0.1601940185913614,0.1171777204393896,0.1248203557493596,0.1157154440885018,0.1127354568422307,0.1153266734282346,0.159819219598986,0.1561560985643517,0.1550757046458691,0.1549703290329432,0.1544624612882818,4,0.05,0.12119546426732562
