,Pers,LS,Lasso,Ridge,LAD,NN,FA-greedy-LAD,FA-fixed-LS,FA-lin-fixed-LS,FA-greedy-LS,FA-fixed-NN,FA-lin-fixed-NN,FA-greedy-NN,FA-lin-greedy-NN,v2FA-lin-fixed-NN,FA-lin-greedy-LS-1,FA-lin-greedy-LS-2,FA-lin-greedy-LS-5,FA-lin-greedy-LS-10,FA-lin-greedy-LS-20,iteration,percentage,v3FA-lin-fixed-NN
0,0.0566779154352469,0.0475299507941369,0.0474706597900456,0.0478308403492654,0.0451028703859507,0.0482687116638722,,0.0473850234005427,0.0475299504478401,0.0473850235192144,0.0476627957467136,0.0465852791930516,0.0482687117717215,0.0492011812582754,0.0483719360269467,0.0475299507941369,0.0475299507941369,0.0475299507941369,0.0475299507941369,0.0475299507941369,0,0.0,0.04854245344774108
0,0.0566779154352469,0.0475299507941369,0.0474706597900456,0.0478308403492654,0.0451028703859507,0.0482687116638722,,0.0473850234005427,0.0475299504478401,0.0473850235192144,0.0476627957467136,0.0465852791930516,0.0482687117717215,0.0492011812582754,0.0483719360269467,0.0475299507941369,0.0475299507941369,0.0475299507941369,0.0475299507941369,0.0475299507941369,1,0.0,0.04854245344774108
0,0.0566779154352469,0.0475299507941369,0.0474706597900456,0.0478308403492654,0.0451028703859507,0.0482687116638722,,0.0473850234005427,0.0475299504478401,0.0473850235192144,0.0476627957467136,0.0465852791930516,0.0482687117717215,0.0492011812582754,0.0483719360269467,0.0475299507941369,0.0475299507941369,0.0475299507941369,0.0475299507941369,0.0475299507941369,2,0.0,0.04854245344774108
0,0.0566779154352469,0.0475299507941369,0.0474706597900456,0.0478308403492654,0.0451028703859507,0.0482687116638722,,0.0473850234005427,0.0475299504478401,0.0473850235192144,0.0476627957467136,0.0465852791930516,0.0482687117717215,0.0492011812582754,0.0483719360269467,0.0475299507941369,0.0475299507941369,0.0475299507941369,0.0475299507941369,0.0475299507941369,3,0.0,0.04854245344774108
0,0.0566779154352469,0.0475299507941369,0.0474706597900456,0.0478308403492654,0.0451028703859507,0.0482687116638722,,0.0473850234005427,0.0475299504478401,0.0473850235192144,0.0476627957467136,0.0465852791930516,0.0482687117717215,0.0492011812582754,0.0483719360269467,0.0475299507941369,0.0475299507941369,0.0475299507941369,0.0475299507941369,0.0475299507941369,4,0.0,0.04854245344774108
0,0.0569298770347003,0.0479858610173144,0.0478764723315121,0.0482208548418774,0.0454916187376681,0.048850087683476,,0.0506116692060595,0.0481778026574143,0.0504294819185163,0.049580011194536,0.0479875137436586,0.04951257429995,0.0498829478304463,0.0504150443983753,0.0491616938528192,0.0481527127800723,0.0479188630884177,0.0479188630884177,0.0479979220388509,0,0.001,0.04973193631445997
0,0.0579787939584026,0.0485150442822046,0.0484156947803058,0.0487604205431264,0.0461584521016068,0.0492632411956771,,0.0511180050852123,0.0482418883988255,0.0513355970600927,0.0499366528141562,0.0483919423815677,0.0494122484674427,0.0500624445424072,0.0505336493030558,0.0495837422426353,0.0484303470662006,0.0481133667900949,0.0481133667900949,0.0482802114114943,1,0.001,0.04961719508514222
0,0.0571209224557519,0.0480303269773318,0.0479552307489718,0.0483115945662546,0.0455656864527013,0.0488600106590316,,0.0505895825211573,0.0482235227696145,0.0508222593772699,0.0499922853775669,0.04836454117227,0.0492496959809903,0.0500878319852422,0.0507743664834167,0.0493739041205641,0.0484017271326426,0.0482620068889165,0.0482620068889165,0.0484117949827106,2,0.001,0.0497683691800108
0,0.0569551682007301,0.0477653570911603,0.0476804767432624,0.048035253864247,0.0453294941190608,0.0485227533228834,,0.0496676254326747,0.048056397672149,0.0501993452587416,0.0490562118983477,0.04745200208706,0.0486445511097665,0.049709215152475,0.0495252494597056,0.0490357525987024,0.0480689710748732,0.0479385965117001,0.0479385965117001,0.0482055071311844,3,0.001,0.049202614237637374
0,0.057422959398071,0.0483344830321758,0.0482471461182663,0.0485953883453079,0.0459045084619445,0.0491827776532058,,0.0509618989165173,0.0484651133108664,0.0507440187929198,0.0499318946038855,0.0481567010643559,0.0492760918552108,0.049902830964684,0.0508851302604584,0.0497700642815089,0.0485234053368969,0.0481339670742626,0.0481339670742626,0.0483306106435088,4,0.001,0.04993336140097812
0,0.0618696430524569,0.051618322132843,0.0514098621896978,0.051699174787085,0.0495864351145456,0.0523681685423648,,0.0619584273287981,0.0519049991500703,0.0619488474605046,0.0574997140669078,0.0535359262945646,0.052079438231025,0.0521075636910787,0.0581196624725091,0.0564477077767935,0.0513142918373455,0.0503770358084086,0.0503770358084086,0.050861336889699,0,0.005,0.05412049313156463
0,0.0617828148555195,0.0516571764701607,0.0514448180053625,0.0517370425995657,0.049605622893844,0.0523936223203443,,0.0626576880983418,0.0522184142175424,0.0616184900536172,0.0581653034340502,0.0541623678489219,0.052673001267552,0.0525066909760915,0.0590653915302671,0.0560829092391767,0.0517640298223236,0.0507987906951179,0.0507987906951179,0.0510484815902899,1,0.005,0.053721179780753574
0,0.060747108681658,0.0511988488440817,0.0510108861881862,0.0512879366062451,0.0490213685399981,0.051971261020745,,0.0615470848800235,0.0519640270043548,0.061497063208839,0.0576600071657153,0.0529546228641603,0.0517320350331106,0.0515113703787081,0.0587175762024113,0.0558787152230585,0.0516621161985054,0.0505755560561368,0.0505755560561368,0.0507007096183022,2,0.005,0.053114513636160425
0,0.0594795380880393,0.0496746174317964,0.0494764136099672,0.0497767818889457,0.0474383782895338,0.0504344734121485,,0.0614042950236369,0.0521596763943174,0.0595521219760259,0.0566222181610328,0.0541381825120263,0.0516198348492091,0.0516808980307079,0.0575190315888198,0.0549065480796604,0.0515097808614229,0.0507008190950748,0.0507008190950748,0.0507480908812891,3,0.005,0.05460966556440884
0,0.0597269472297667,0.0505744687000933,0.0503713076715253,0.0506600633865935,0.048293263664565,0.0512864405750912,,0.0626634302990167,0.0516192344703855,0.0615193720600076,0.0578722962015726,0.0539070227809303,0.0525917682352035,0.0524498512168058,0.0590077327438159,0.0559283433792332,0.0512286491719775,0.050169038814723,0.050169038814723,0.0506821438081147,4,0.005,0.05433285732561043
0,0.0684516597050347,0.0560981162041329,0.0557428014576593,0.0559611290508361,0.0550061339903839,0.0566557920990827,,0.0711260790617832,0.0561005437457768,0.0699322991752153,0.0645399720253769,0.0614247384201712,0.0556407995082843,0.0550281220205117,0.0656614539981234,0.0625242947155409,0.055335690661084,0.0535428132117312,0.0535289959298297,0.0536763195579998,0,0.01,0.05745007082431068
0,0.0625215708066358,0.053335877691187,0.0529909856908523,0.0531837045397456,0.0510599327385126,0.0532936953526364,,0.0690815445176692,0.0551208312212855,0.0686859802476872,0.0617717075531145,0.0585324612890455,0.0538038013619003,0.0540016441457108,0.0623157043925259,0.0620981533536404,0.0549465060070546,0.0525598371787945,0.0525482601455642,0.0528148263458826,1,0.01,0.05749587432168018
