,Pers,LS,Lasso,Ridge,LAD,NN,FA-greedy-LAD,FA-fixed-LS,FA-lin-fixed-LS,FA-greedy-LS,FA-fixed-NN,FA-lin-fixed-NN,FA-greedy-NN,FA-lin-greedy-NN,FA-lin-greedy-LS-1,FA-lin-greedy-LS-2,FA-lin-greedy-LS-5,FA-lin-greedy-LS-10,FA-lin-greedy-LS-25,iteration,percentage
0,0.044781339981726564,0.04390661689677345,0.043685452295855506,0.043535742559463,0.04203054399014574,0.04497171287832635,,0.09770066451027867,0.08930620215405169,0.06084636171022379,0.05916640227705272,0.08480598564830732,0.051526717012945714,0.05325911743152667,0.06503249980340756,0.06468300370622765,0.0671765705477213,0.06553388421474822,0.05819500399516498,0,0
0,0.047409065198202614,0.04643000608244264,0.046217755920773144,0.0460671525883072,0.04469831023698741,0.04707723745356004,,0.0971316639397997,0.08912985691902446,0.0641711276402109,0.05886999609462191,0.08517946758640971,0.05327221962674176,0.05396986915133964,0.06513000148236955,0.06544610477376203,0.06524922789818,0.06355558657085103,0.05877857630375952,1,0
0,0.04616727123158334,0.04527039733722046,0.04506011896923084,0.044929400776049594,0.043442061924242416,0.045621587061129516,,0.09706663505422797,0.0880638016706104,0.060749072821905406,0.05948406328045356,0.08417094300805751,0.05197109802249128,0.054193311965147956,0.06441765613266305,0.06664650128388075,0.06385369506252171,0.06278973578895235,0.06109319870775962,2,0
0,0.0446388120469416,0.0437288640117421,0.04350475226998946,0.04338667849800444,0.04177311665973719,0.04480347123539123,,0.09811721452694976,0.08974742356006495,0.06211364147192898,0.05786977380825437,0.08508053904592848,0.05225743687352491,0.055400941878756486,0.06423936400658906,0.06636761207448322,0.06599922856058307,0.06441661869840042,0.06088322336849469,3,0
0,0.04676435065104277,0.04578837330139364,0.04556486890792626,0.04542132945645692,0.044028335359066854,0.04644109466967788,,0.0986530060824697,0.0924752359545349,0.061322361846781845,0.0591885441499068,0.08761302003201941,0.0522019396101817,0.05416222775106024,0.06567203110710514,0.06736311778505999,0.06574435680050153,0.06368677368813262,0.06102550137214538,4,0
