,Pers,LS,Lasso,Ridge,LAD,NN,FA-greedy-LAD,FA-fixed-LS,FA-lin-fixed-LS,FA-greedy-LS,FA-fixed-NN,FA-lin-fixed-NN,FA-greedy-NN,FA-lin-greedy-NN,v2FA-lin-fixed-NN,FA-lin-greedy-LS-1,FA-lin-greedy-LS-2,FA-lin-greedy-LS-5,FA-lin-greedy-LS-10,FA-lin-greedy-LS-20,iteration,percentage
0,0.022575106400204843,0.021341030630068134,0.021306863847213618,0.021604901665997326,0.01976293873286823,0.023942568909781272,,0.020903657727055176,0.021366147101417786,0.02090817515764542,0.020588503044892636,0.024138571087371292,0.02394127729302283,0.023974248800353953,,0.021387194297961227,0.021366454178780612,0.021360702655144562,0.021360344143099726,0.02135652737211818,0,0
0,0.022575106400204843,0.021341030630068134,0.021306863847213618,0.021604901665997326,0.01976293873286823,0.023942568909781272,,0.020903657727055176,0.021366147101417786,0.02090817515764542,0.020588503044892636,0.024138571087371292,0.02394127729302283,0.023974248800353953,,0.021387194297961227,0.021366454178780612,0.021360702655144562,0.021360344143099726,0.02135652737211818,1,0
0,0.022575106400204843,0.021341030630068134,0.021306863847213618,0.021604901665997326,0.01976293873286823,0.023942568909781272,,0.020903657727055176,0.021366147101417786,0.02090817515764542,0.020588503044892636,0.024138571087371292,0.02394127729302283,0.023974248800353953,,0.021387194297961227,0.021366454178780612,0.021360702655144562,0.021360344143099726,0.02135652737211818,2,0
0,0.022575106400204843,0.021341030630068134,0.021306863847213618,0.021604901665997326,0.01976293873286823,0.023942568909781272,,0.020903657727055176,0.021366147101417786,0.02090817515764542,0.020588503044892636,0.024138571087371292,0.02394127729302283,0.023974248800353953,,0.021387194297961227,0.021366454178780612,0.021360702655144562,0.021360344143099726,0.02135652737211818,3,0
0,0.022575106400204843,0.021341030630068134,0.021306863847213618,0.021604901665997326,0.01976293873286823,0.023942568909781272,,0.020903657727055176,0.021366147101417786,0.02090817515764542,0.020588503044892636,0.024138571087371292,0.02394127729302283,0.023974248800353953,,0.021387194297961227,0.021366454178780612,0.021360702655144562,0.021360344143099726,0.02135652737211818,4,0
0,0.023164839610661292,0.021936006833717023,0.021898358067515982,0.02218855244552207,0.020397675636401446,0.024492997894232014,,0.02625767449725665,0.022643563355688907,0.021957265117226392,0.02469125761321846,0.025572667023608282,0.024492531257417953,0.02581949762057483,,0.025558381388870025,0.02288293510642887,0.022366537166316945,0.02236617865427211,0.022362361883290566,0,0.001
0,0.023424163099169944,0.02221044538672787,0.022170731416229363,0.022457087027806282,0.02070023549478986,0.024734012404051004,,0.024759150466014925,0.022499396341356514,0.021736985958962143,0.023381686710759162,0.025377297693903185,0.024371346489617085,0.025149016980004157,,0.02457718616079999,0.022271078335336997,0.022181346753243375,0.022180988241198542,0.022177171470216996,1,0.001
0,0.023638331921799365,0.022401134891518525,0.02236761764922222,0.02265390155597999,0.020901809702767428,0.02491772109111639,,0.026515009720769846,0.02257584658540506,0.022124801163194405,0.024314589834326043,0.025738173648159602,0.024283544977141303,0.02525613174882343,,0.025241178268097263,0.02245750660236857,0.022613562291392417,0.02261320377934758,0.02260938700836604,2,0.001
0,0.02280991315886917,0.021599841164436334,0.021566701030410213,0.02186064291222821,0.02002983028144588,0.02423904705611956,,0.025245092710103553,0.022451513541247102,0.021563397738494645,0.023525328638107225,0.025442597891757613,0.024423229411868853,0.025069824908429284,,0.025013240462577867,0.022281531313724283,0.022170401424074865,0.02217004291203003,0.022166226141048483,3,0.001
0,0.023484622962134948,0.02224641388355431,0.022204226790546178,0.02249448019067405,0.02073912130380902,0.02474428634980045,,0.026991983996938883,0.02332917304713228,0.022312053132500686,0.025184623768095944,0.026238698234022036,0.024794230131373357,0.0259023864322592,,0.025624055397598267,0.02287683881067883,0.022748476798136134,0.022748118286091298,0.022744301515109755,4,0.001
0,0.027080956560648385,0.02581211487343268,0.025765819623852975,0.02601107392525097,0.024554697023019954,0.028060908599666937,,0.04566356391886058,0.02826178375040032,0.025600830044988282,0.03639811532547037,0.032081539961358534,0.02580363306598505,0.030735078780708074,,0.04002870547227373,0.026815941042534493,0.02673549339193723,0.026645949968937144,0.0266421331979556,0,0.005
0,0.028068041309755595,0.02678298536612494,0.026722527169095036,0.026964372247847906,0.025604991918708735,0.028977446600860362,,0.0477105050048213,0.030372273386246974,0.026923754088230046,0.03850120741185235,0.03341276659499137,0.026724791398403544,0.031221553083516696,,0.041124353870109105,0.02792289035508143,0.027993012852971226,0.027668744767072054,0.02766492799609051,1,0.005
0,0.025870306584831155,0.024753242729058884,0.024697324590958556,0.0249458893362154,0.023372345714847812,0.027110161904329806,,0.043077554407996814,0.028430001208096658,0.025552187430803064,0.03487499046257617,0.032694659810564894,0.026293244800952655,0.03144165801356574,,0.039992162640982924,0.027594939093841708,0.026453884921145324,0.026592981289662563,0.026589164518681017,2,0.005
0,0.026206611577268342,0.025063783913912695,0.02500197058760548,0.02524801200602269,0.023755289385593858,0.027368433258205885,,0.0420396482025661,0.027874845505091648,0.026075506984116627,0.03405048455416398,0.031210967950565268,0.026344674229936995,0.031847911875318866,,0.037984488609660985,0.027951962716486065,0.02672388458480468,0.02643274196712849,0.026428925196146945,3,0.005
0,0.027050113326133374,0.02581351621291977,0.02577460793665254,0.026032304870365394,0.02444452267606204,0.028070687408262084,,0.046425371167159495,0.029671437684557357,0.02672711316340338,0.03735698385696479,0.034307172107637264,0.026238164005732468,0.032096952742539646,,0.04201135866429726,0.028147395873169605,0.027528538364553046,0.02740316837010649,0.027399351599124946,4,0.005
