,Pers,LS,Lasso,Ridge,LAD,NN,FDRR-R,LinAdj-FDR,FinAd-LAD,FinAd-LS,iteration,percentage
0,0.13345773363881333,0.11770897558375219,0.11812738378423071,0.1185675341905176,0.1142327183447731,0.11916578284579614,0.13151796456385076,0.2736232029533377,0.11654846222963842,0.11654846222963842,0,0
0,0.1337623165180816,0.11630447728270314,0.11659121779890443,0.11694669934125027,0.11258160270013594,0.11821358023354926,0.13047963062290063,0.27319912872994245,0.11559131988437994,0.11559131988437994,1,0
