,Pers,LS,Lasso,Ridge,LAD,NN,FA-greedy-LAD,FA-fixed-LS,FA-lin-fixed-LS,FA-greedy-LS,FA-lin-greedy-LS-1,FA-lin-greedy-LS-2,FA-lin-greedy-LS-5,FA-lin-greedy-LS-10,FA-lin-greedy-LS-25,FA-fixed-NN,FA-lin-fixed-NN,FA-greedy-NN,FA-lin-greedy-NN,iteration,percentage
0,0.0559978771372693,0.05572761535103348,0.055725951614529846,0.05572761713905126,0.05386500864835111,0.05752558328245056,0.053849157659175806,0.05572019059104771,0.05573305373790772,0.05571941447722842,0.05573615335506585,0.05573133363670093,0.055731529695516126,0.0557315719289821,0.05572918024673342,0.05985702027083602,0.05953992440673608,0.05751618181443446,0.05753041665262306,0,0
0,0.0559978771372693,0.05572761535103348,0.055725951614529846,0.05572761713905126,0.05386500864835111,0.05752558328245056,0.053849157659175806,0.05572019059104771,0.05573305373790772,0.05571941447722842,0.05573615335506585,0.05573133363670093,0.055731529695516126,0.0557315719289821,0.05572918024673342,0.05985702027083602,0.05953992440673608,0.05751618181443446,0.05753041665262306,1,0
0,0.0559978771372693,0.05572761535103348,0.055725951614529846,0.05572761713905126,0.05386500864835111,0.05752558328245056,0.053849157659175806,0.05572019059104771,0.05573305373790772,0.05571941447722842,0.05573615335506585,0.05573133363670093,0.055731529695516126,0.0557315719289821,0.05572918024673342,0.05985702027083602,0.05953992440673608,0.05751618181443446,0.05753041665262306,2,0
0,0.0559978771372693,0.05572761535103348,0.055725951614529846,0.05572761713905126,0.05386500864835111,0.05752558328245056,0.053849157659175806,0.05572019059104771,0.05573305373790772,0.05571941447722842,0.05573615335506585,0.05573133363670093,0.055731529695516126,0.0557315719289821,0.05572918024673342,0.05985702027083602,0.05953992440673608,0.05751618181443446,0.05753041665262306,3,0
0,0.0559978771372693,0.05572761535103348,0.055725951614529846,0.05572761713905126,0.05386500864835111,0.05752558328245056,0.053849157659175806,0.05572019059104771,0.05573305373790772,0.05571941447722842,0.05573615335506585,0.05573133363670093,0.055731529695516126,0.0557315719289821,0.05572918024673342,0.05985702027083602,0.05953992440673608,0.05751618181443446,0.05753041665262306,4,0
0,0.05623905704381136,0.055988882971412746,0.055986670871164775,0.0559888846970709,0.054128420069897744,0.05781164249676784,0.05389042040701026,0.05648061043176074,0.05606196108981921,0.055956663988930976,0.056502253958992964,0.05592614802245901,0.055858967222105434,0.0558590094555714,0.05585661777332272,0.06070958130281021,0.06027808521984086,0.057515743259963156,0.05766287697120789,0,0.001
0,0.056094594751495676,0.05583040068015051,0.05582925053724947,0.05583040245868676,0.05395721840520873,0.05762953726736291,0.054022378824568555,0.05635200041272868,0.05623089688222487,0.05601158999389832,0.056633763735844014,0.05588889061672763,0.055808533223922534,0.05580857545738851,0.05580618377513983,0.06026744966733432,0.05990863974421689,0.05750933848402269,0.05759871111888661,1,0.001
0,0.056003896737476994,0.055831082465509455,0.05582884558030616,0.05583108425332795,0.0539473587257597,0.057672941294711566,0.053903268101306426,0.056384820026302164,0.055893898853703085,0.05580060942711234,0.05641355861326603,0.05573144406117091,0.055727018428837476,0.05572706066230345,0.05572466898005477,0.06082799625585736,0.05970180852853013,0.057440277919462664,0.057750083473617396,2,0.001
0,0.0570519667335829,0.056465253707686874,0.056462606472131124,0.056465255415473495,0.05467510958198988,0.058216768835154094,0.05403975806421936,0.056175867063303506,0.05587930758495876,0.055948522091413544,0.05690497726723184,0.055884527156071825,0.05574761720474596,0.05574765943821194,0.05574526775596326,0.06067371307730359,0.060122693045702356,0.05735535390541991,0.05743840615679856,3,0.001
0,0.05615836032781967,0.055853166972587756,0.0558517962943554,0.05585316874596137,0.05398456175379115,0.05770640832297441,0.05384283223260019,0.056318797053259845,0.056063328919239146,0.05574658468650906,0.05669032465473389,0.055885873655185776,0.055786540292618855,0.05578658252608483,0.05578419084383615,0.06049174969419235,0.06023274004405796,0.057431724841397136,0.05753885204720852,4,0.001
0,0.0584977286754313,0.0573404479986706,0.05733795830813065,0.05734044938441005,0.055585558388961044,0.05891989973478763,0.05555132638011335,0.060510454886825424,0.05804363987583028,0.05781141406350797,0.06087441203309627,0.05762165437045287,0.05681012822900955,0.05681017046247552,0.056807778780226845,0.06413022590024946,0.062374454761458795,0.05874712551194147,0.058517764095408535,0,0.005
0,0.05701875184521323,0.05649347210112888,0.05649626860639657,0.05649347366180629,0.05463535141811423,0.058391257226036546,0.054695552071521235,0.058622987811076756,0.057520344387393035,0.056906221476198365,0.061026222093593104,0.05687406054553892,0.05611608626526499,0.05611612849873096,0.05611373681648228,0.06274444954190768,0.06231577046173153,0.05807056026337833,0.058216344791317105,1,0.005
0,0.05755508767724854,0.05685908327077521,0.05686099165933304,0.05685908477852501,0.05503851986420615,0.058800238694195046,0.055494226550621514,0.06043827847318393,0.057763914333392744,0.05782094541379968,0.06085006802410724,0.0576076513499185,0.056272092191062946,0.05627213442452892,0.05626974274228024,0.06407268406180482,0.062161796190841945,0.05888645191945269,0.0583420593169204,2,0.005
0,0.057070539469322286,0.05648306087351303,0.056480736051653824,0.0564830625912313,0.05473334373784714,0.05847704935729718,0.055313569305504635,0.061386315607072854,0.05810043230220032,0.05755130499481359,0.06150863968841742,0.05709752633891892,0.056164402036194896,0.056164444269660864,0.056162052587412185,0.06448360335626163,0.06234417547491406,0.058454939628464646,0.05798337327092158,3,0.005
0,0.05808292675024549,0.05724047461053338,0.0572390136475452,0.05724047617544922,0.05542281087186429,0.05894695653266743,0.055374660560613694,0.059556884672182786,0.0572385723966926,0.05772832237161402,0.060059802208447165,0.05742308108015949,0.05620702709402946,0.05620706932749543,0.05620467764524675,0.06299747976846583,0.061547173029861194,0.05887516386940115,0.058317495479630534,4,0.005
0,0.05962123756691624,0.05854177756923926,0.05853183401003264,0.05854177890496971,0.056758316349655565,0.060453019992085154,0.05581721321086268,0.06383091027002227,0.05866197347025229,0.05828833087877251,0.06629556034479121,0.05857589974092076,0.056672416745678585,0.05659772892884225,0.056595337246593574,0.06638898758447916,0.06410157857609741,0.058733279663686695,0.05893646376301626,0,0.01
0,0.05882081976447596,0.05802663980998552,0.05802727730065489,0.05802664111830703,0.056207394575434916,0.05995867829518521,0.055532387157565276,0.061882126081453735,0.05823594208554459,0.05789310837849148,0.06463953011811353,0.058129244363316804,0.05609938262852923,0.05608075374671048,0.056078362064461804,0.0653092670680024,0.06376810307376292,0.05861449192716273,0.05843339842353584,1,0.01
0,0.059979725852222575,0.05912486015572742,0.05911945615795466,0.059124861333953026,0.05731157570524687,0.06104464579733867,0.0565014396495998,0.06575532983867866,0.05982088469662112,0.05908869831383469,0.06615686897696521,0.05868573888986568,0.056882640252465505,0.05688268248593148,0.0568802908036828,0.06755837086277504,0.06436451952444397,0.05948509526450797,0.05911329979558431,2,0.01
0,0.05815763390991606,0.05746661245321077,0.05746654248098402,0.057466613961178595,0.05567245543900196,0.05914963261408984,0.056616533152467036,0.06224305914250251,0.059089694019085925,0.05914028551912736,0.06652943490465701,0.05858971620131106,0.05676352073358174,0.056763562967047716,0.05676117128479904,0.06484237928330908,0.06459979279520399,0.05923209795313675,0.05893670763328744,3,0.01
0,0.058318088006006685,0.05770540079547677,0.057705394144461956,0.05770540240941295,0.05592922903369207,0.05967164049127174,0.056112407071889706,0.062486215388790546,0.05863223664739044,0.05856984175684551,0.0656459840641832,0.05832842166208688,0.05666780176263798,0.056667843996103945,0.056665452313855266,0.06588358414650855,0.06408383678278214,0.05904217656746254,0.05849319477745155,4,0.01
0,0.06922122157618389,0.06626060200807789,0.06625479051380061,0.06626060226215152,0.06461402306188796,0.06825053377203262,0.06164207280350784,0.07638868557133408,0.06846014293266084,0.06504170187687265,0.0949965291574626,0.06724740658922296,0.0612593790789013,0.060226939211235335,0.060224547528986656,0.07411643533969156,0.07356397234728465,0.06388076494124688,0.06443760314663488,0,0.05
0,0.07184887396317567,0.06778034712230412,0.06777877046623323,0.06778034701658202,0.06632582607625792,0.06909407184407715,0.061673243872226405,0.075277502063949,0.06802783831339593,0.06489743589909977,0.09426735391352678,0.06687511445427008,0.06074711344182975,0.05972770571285845,0.05972531403060977,0.07389326519687953,0.07395783621321665,0.06380290051762076,0.06367787160183544,1,0.05
0,0.07153029354863524,0.06768507651242864,0.06767801044078207,0.06768507651579413,0.06627500028794833,0.06954873327798111,0.06374124899754025,0.07676758863405311,0.07013763851685634,0.06684397961717257,0.09756405720532685,0.06765248091671112,0.06163298684406391,0.06099916634452901,0.06099677466228033,0.07563343168145377,0.07457530693059622,0.06526657913737077,0.0653274020240209,2,0.05
0,0.07078894671151645,0.06765413521885798,0.06765111734026437,0.06765413561425912,0.06610001708222775,0.069607392543272,0.0619233799626709,0.07518296647453508,0.06861533650747204,0.06542907564998726,0.09818461206280174,0.06753277887996749,0.06159996694811392,0.060261235552832325,0.060258843870583646,0.07419628385775698,0.07439990056512688,0.0644524672697492,0.0652800626323511,3,0.05
0,0.06919484484999515,0.0659246921812538,0.06592986444940871,0.06592469246458567,0.06431142132664898,0.06752102767107696,0.061656067324172836,0.07623998513145565,0.06703988888268242,0.06496533849642382,0.09443101132650997,0.0657148492241887,0.060330173814886,0.05924592674081019,0.05924353505856151,0.07508564776962685,0.07324221082016932,0.06376085281149806,0.06383187702177386,4,0.05
0,0.07704075677671156,0.0723986873003416,0.07239087687547031,0.0723986870169173,0.07096045535184167,0.07436966907249519,0.06613238420522599,0.08088238675429338,0.07451832402363842,0.06968145301650905,0.10978216385807574,0.06949803033068652,0.06691803347819725,0.06327839864057834,0.06327600695832966,0.07660577228513138,0.07859842277601091,0.06822685894486417,0.07151794641473042,0,0.1
0,0.07535216688584138,0.07176742357320443,0.07176888608172667,0.07176742355414745,0.07027590769879592,0.07388147965855492,0.06665815969010448,0.0834594708089759,0.07643917479135191,0.0704762440118781,0.11110903746147241,0.07097722291106605,0.06784225247779295,0.06492636352750539,0.06487897431964737,0.07876099778986947,0.08009584046525697,0.06854685723044067,0.07141821412700812,1,0.1
0,0.0788503185566167,0.07325897731850281,0.07326140697296638,0.07325897683306914,0.07183071414061987,0.07419838974759069,0.06619232799136358,0.08232195390504693,0.07391631559601992,0.07030750268030263,0.10826472841172047,0.0701479542151407,0.06792895007776091,0.06368251791200943,0.06357229251091571,0.077322507349358,0.07893791966235049,0.06838966076300695,0.07202728930265938,2,0.1
0,0.07810493957280215,0.07415655805650573,0.07415266916076788,0.07415655775728373,0.07289622423638456,0.07603622679565224,0.0651241608820007,0.08212998779764323,0.07515301617390642,0.06891805382479563,0.1094120587712836,0.07064810816648401,0.06768439191220259,0.06307268587565111,0.06303917821977535,0.07790501675516778,0.0785700442280014,0.06743051815710449,0.07172865950889173,3,0.1
0,0.07679756080078348,0.07297304868162488,0.07298040509495679,0.07297304833115306,0.07146212894703542,0.07430981324387015,0.06583098194317148,0.08281593442002186,0.0767093211413387,0.06989820826920214,0.11123786109520305,0.071063641764287,0.06779537503742013,0.06406058016880878,0.0640667478763137,0.07810578117110063,0.08056006429869401,0.06816234200680056,0.07149638144029985,4,0.1
