,Pers,LS,Lasso,Ridge,LAD,NN,FA-greedy-LAD,FA-fixed-LS,FA-lin-fixed-LS,FA-greedy-LS,FA-fixed-NN,FA-lin-fixed-NN,FA-greedy-NN,FA-lin-greedy-NN,v2FA-lin-fixed-NN,FA-lin-greedy-LS-1,FA-lin-greedy-LS-2,FA-lin-greedy-LS-5,FA-lin-greedy-LS-10,FA-lin-greedy-LS-20,iteration,percentage
0,0.05989439187350946,0.05976034450740547,0.059654264956213385,0.059649104429397116,0.05488883531147687,0.05921566176039358,,0.060277394620827415,0.05983436622188059,0.06028658449307609,0.05857630157839786,0.05732572891348433,0.05918943162075894,0.059276407270025144,,0.05986570863306131,0.05983864078701144,0.05982097674642464,0.05981914899540813,0.05980273792531421,0,0
0,0.05989439187350946,0.05976034450740547,0.059654264956213385,0.059649104429397116,0.05488883531147687,0.05921566176039358,,0.060277394620827415,0.05983436622188059,0.06028658449307609,0.05857630157839786,0.05732572891348433,0.05918943162075894,0.059276407270025144,,0.05986570863306131,0.05983864078701144,0.05982097674642464,0.05981914899540813,0.05980273792531421,1,0
0,0.05989439187350946,0.05976034450740547,0.059654264956213385,0.059649104429397116,0.05488883531147687,0.05921566176039358,,0.060277394620827415,0.05983436622188059,0.06028658449307609,0.05857630157839786,0.05732572891348433,0.05918943162075894,0.059276407270025144,,0.05986570863306131,0.05983864078701144,0.05982097674642464,0.05981914899540813,0.05980273792531421,2,0
0,0.05989439187350946,0.05976034450740547,0.059654264956213385,0.059649104429397116,0.05488883531147687,0.05921566176039358,,0.060277394620827415,0.05983436622188059,0.06028658449307609,0.05857630157839786,0.05732572891348433,0.05918943162075894,0.059276407270025144,,0.05986570863306131,0.05983864078701144,0.05982097674642464,0.05981914899540813,0.05980273792531421,3,0
0,0.05989439187350946,0.05976034450740547,0.059654264956213385,0.059649104429397116,0.05488883531147687,0.05921566176039358,,0.060277394620827415,0.05983436622188059,0.06028658449307609,0.05857630157839786,0.05732572891348433,0.05918943162075894,0.059276407270025144,,0.05986570863306131,0.05983864078701144,0.05982097674642464,0.05981914899540813,0.05980273792531421,4,0
0,0.06003998834963657,0.059918190527128636,0.05981315628143907,0.05979794791941442,0.05502359047718366,0.05962471610685722,,0.06412383051388616,0.06060575858413051,0.06068614902466388,0.06009252149951203,0.05864798177540976,0.0597972050404839,0.06006049274891879,,0.06335160263620043,0.060065062333996715,0.059910284314277515,0.05990845656326101,0.05989204549316708,0,0.001
0,0.05995359407238323,0.059798902782794684,0.05969092081515077,0.05968834296991105,0.05497129508905477,0.05925824189314952,,0.06285517329619182,0.06028406600710409,0.0604714406765678,0.059648713513696924,0.058110539348230086,0.05939120437453,0.059764544481299885,,0.06294671319355959,0.06000818518395085,0.0600251351068413,0.06002330735582479,0.06000689628573086,1,0.001
0,0.06004008649325766,0.059924190466794605,0.05981761941794273,0.05980253750217919,0.05500461179858037,0.05939510263240584,,0.06303986486875773,0.06037820830892074,0.06064311584022444,0.059570331365039135,0.058330912445692454,0.059603109538314686,0.06003031725299295,,0.06246271439325734,0.059944956571217484,0.05987652796082246,0.05987470020980596,0.05985828913971203,2,0.001
0,0.060074617592817736,0.05987783354915416,0.05977138415208909,0.05976324695733887,0.05507620867035113,0.05929443293415117,,0.0632665343761074,0.06041885458911797,0.06057562317244708,0.059598946297804385,0.05827183168094351,0.059328632305461315,0.0597430814237446,,0.0621472575798235,0.060189467588613835,0.060096460831790065,0.06009463308077356,0.06007822201067963,3,0.001
0,0.059942469996215886,0.05983715910579411,0.05972681603583705,0.05971017204184497,0.054951222905856245,0.05932892397549895,,0.06307655211198909,0.060327758107263596,0.060555869422075415,0.059739094705458386,0.058111573025687605,0.05939052447612207,0.0596883746137011,,0.06227358472879427,0.060068548583274914,0.05993129538231954,0.05992946763130304,0.059913056561209106,4,0.001
0,0.06126559200593326,0.061205493182417935,0.06108792103101454,0.06103669548213418,0.056348090711328194,0.06031503572536699,,0.07236379288467158,0.06287848774828321,0.06251422541762304,0.06371038675676989,0.06147216036700942,0.060884530354661244,0.06188824562931923,,0.07069532754279023,0.06109322197128758,0.06136244408292272,0.06136061633190622,0.061344205261812286,0,0.005
0,0.06040969316701239,0.06037179334104061,0.06024840145854389,0.06018731494822838,0.05546992469051111,0.059705186845448587,,0.07125970246050012,0.06209514552049273,0.06122570019935514,0.06315986740377152,0.06031117006516556,0.05928194264363,0.06187647925047839,,0.07061618804671128,0.06062053732005832,0.06057317358635517,0.060534703913883076,0.060518292843789144,1,0.005
0,0.061676570912633955,0.06113437528244958,0.061014319892246274,0.06093779766758945,0.05666196209746391,0.06010975598573837,,0.0742173022394684,0.06308562870462159,0.06231837317102421,0.06499943155411093,0.06197206362959693,0.06035328596945533,0.06283742981657604,,0.07299473231801284,0.06125986893888678,0.061175262105421326,0.061173434354404824,0.06115702328431089,2,0.005
0,0.06292661983771236,0.06240157191086671,0.062280693214277025,0.06222117057274193,0.05803692431920719,0.06130829830154675,,0.07320631445735484,0.06264238168050465,0.06275013609984542,0.06372473400982147,0.061691156498712964,0.05988027822152124,0.06194470865729971,,0.0709190046163546,0.061794320243542325,0.06163024332625863,0.061628415575242124,0.06161200450514819,3,0.005
0,0.06170489934915042,0.061499378776439295,0.06137674204103803,0.06131680621880985,0.05681998762958611,0.060543656107104514,,0.07461107642906126,0.0634316019530613,0.06270790894662488,0.06412950331194171,0.06204395705282056,0.06069851941708146,0.062135595185051906,,0.072728396983299,0.061727793047471224,0.0616036985639107,0.0616018708128942,0.06158545974280027,4,0.005
