,Pers,LS,Lasso,Ridge,LAD,NN,FA-greedy-LAD,FA-fixed-LS,FA-lin-fixed-LS,FA-greedy-LS,FA-fixed-NN,FA-lin-fixed-NN,FA-greedy-NN,FA-lin-greedy-NN,v2FA-lin-fixed-NN,FA-lin-greedy-LS-1,FA-lin-greedy-LS-2,FA-lin-greedy-LS-5,FA-lin-greedy-LS-10,FA-lin-greedy-LS-20,iteration,percentage,threshold
0,0.10226349171244226,0.08877386969031172,0.08883906447268401,0.08915298492335877,0.08514050521133514,0.0816161878346026,,0.12597568551499932,0.11032581519712317,0.10374555883649841,0.11041465376903944,0.10684813202386914,0.09856160323983283,0.09651483426867177,,0.1025095097025297,0.10383961985713017,0.10108829632871905,0.0989731138376431,0.09793656600666725,,,0.85
