,Pers,LS,Lasso,Ridge,LAD,NN,FDRR-R,LinAdj-FDR,FinAd-LAD,FinAd-LS,iteration,percentage
0,0.1224745345979805,0.10407565908163668,0.10430360874036593,0.10412163747278391,0.10376454107928561,0.10598890559176093,0.10533156278976646,0.10402840069284532,0.10374858128507933,0.10409410787927126,0,0
0,0.1224745345979805,0.10407565908163668,0.10430360874036593,0.10412163747278391,0.10376454107928561,0.10598890559176093,0.10533156278976646,0.10402840069284532,0.10374858128507933,0.10409410787927126,1,0
0,0.1224745345979805,0.10407565908163668,0.10430360874036593,0.10412163747278391,0.10376454107928561,0.10598890559176093,0.10533156278976646,0.10402840069284532,0.10374858128507933,0.10409410787927126,2,0
0,0.1224745345979805,0.10407565908163668,0.10430360874036593,0.10412163747278391,0.10376454107928561,0.10598890559176093,0.10533156278976646,0.10402840069284532,0.10374858128507933,0.10409410787927126,3,0
0,0.1224745345979805,0.10407565908163668,0.10430360874036593,0.10412163747278391,0.10376454107928561,0.10598890559176093,0.10533156278976646,0.10402840069284532,0.10374858128507933,0.10409410787927126,4,0
0,0.12297772788663178,0.10428814013940921,0.10453662794159592,0.10433186526203733,0.10398200783614484,0.10625585885986356,0.10646272056416776,0.10438287774431479,0.1061640081831128,0.10437129188702328,0,0.001
0,0.12260751195891546,0.10414985267855185,0.10437787105760599,0.10419521425406737,0.1038317053207855,0.10612667200490865,0.10599463522290925,0.10410743325429543,0.10485001777648842,0.10417303156236661,1,0.001
0,0.12347680571077346,0.10445821041159892,0.10470023657820712,0.10449967113761245,0.10419711256565403,0.10626705768513024,0.10586425310233685,0.10419984488531535,0.10451904163510027,0.10421753455662162,2,0.001
0,0.12259552440868192,0.10411479421721052,0.10434293643537518,0.10415865394320872,0.10379311327688102,0.10596961173236473,0.10591328128761392,0.10408292835123865,0.10502606732764032,0.10406015035048453,3,0.001
0,0.12520570120788074,0.10499314698504066,0.10525235889786771,0.10502942189791828,0.10487649266258335,0.10692487253597908,0.10672658757293974,0.10431617173723436,0.10568937397957162,0.10431921138423195,4,0.001
0,0.1267427145016766,0.1054654879532563,0.10572887031726189,0.10549718721002663,0.1053718553805962,0.10723942367578902,0.10897300289398658,0.10490066854094456,0.10920871407475442,0.10472391657269686,0,0.005
0,0.12510581840679738,0.10518345461792436,0.10546089690392121,0.10521512603125663,0.1048991343430818,0.10684099663838881,0.1087516807950939,0.10473184430712676,0.11017362337872648,0.1044489701226237,1,0.005
0,0.12420499476905134,0.1052443462238753,0.10550486954718483,0.1052848423109518,0.10492754260436615,0.10766565657087282,0.1087219814605592,0.10480272998177279,0.11043750290236276,0.10467996359344803,2,0.005
0,0.12569833969054578,0.10524669714049341,0.10551400309231243,0.10528559681944863,0.1049782834540189,0.10729954941457093,0.10891076708838908,0.10484103954616696,0.10938772034718858,0.10480867332120092,3,0.005
0,0.12368763935633287,0.10494932435832868,0.10521257912483836,0.10498938497900119,0.10448959674732863,0.10662969326699993,0.10891988646327806,0.10480835245199716,0.10990964988910347,0.10451346889022645,4,0.005
0,0.12794329746975186,0.10598554636083551,0.10628867732642654,0.10601467223090892,0.1058708041192961,0.10814376787620304,0.11178707950361938,0.1050571770945824,0.11248922986065103,0.10449339148659606,0,0.01
0,0.125738059271606,0.10562167943416237,0.10593437477107209,0.10566233526036846,0.10536367594606791,0.10763923650612173,0.11072019490922956,0.10497320672685685,0.11317777908781569,0.1047471223629697,1,0.01
0,0.12915780501736365,0.10648100786662243,0.1067796880327474,0.1064991167597719,0.10632740064039028,0.10762491220979799,0.11048967124414219,0.10529306996480459,0.11383666819655908,0.10488382832116237,2,0.01
0,0.12870260055298455,0.10623968158819452,0.10657028707960679,0.10626826463473332,0.10603485519855518,0.10816318706060353,0.11165732009500787,0.1052212599544094,0.1132200958788275,0.1050104483592285,3,0.01
0,0.12572304426260794,0.10556324149217992,0.10583605574145873,0.10559590124017021,0.10531465215951519,0.10783207437436439,0.11049637561605995,0.10512984674339651,0.11400646310075545,0.10477131131122805,4,0.01
0,0.14204091191452897,0.11363471431812569,0.11415527554076751,0.11361232797551714,0.11381359431176137,0.11585658074282855,0.1222315682484695,0.1122459603319173,0.1246877294524621,0.10821740675071533,0,0.05
0,0.14828646794986472,0.11545419477831877,0.11599632832019013,0.1154218655672087,0.11604035459891339,0.11770551314386883,0.12318637075432766,0.11220050696180381,0.12457391043389082,0.10853722683515225,1,0.05
0,0.14495204547187157,0.1124920186545271,0.1130415767584687,0.11247346074865834,0.11273973220444371,0.11297490749971732,0.12195617372971311,0.11152331519170916,0.12432282532939679,0.10801267927798683,2,0.05
0,0.14203444323312364,0.11386427523351829,0.1144260463565272,0.11386428554493756,0.11360083925343999,0.1159445313467088,0.12384640635671068,0.11206063719679865,0.12455808567811465,0.10877508567211332,3,0.05
0,0.14579676156166396,0.11349193991538926,0.11398017798700318,0.11343828810545199,0.11427379756300056,0.11347816830931909,0.12344132827331532,0.11203608349191535,0.12518177067522832,0.1083519296424689,4,0.05
0,0.15489124056680467,0.12049326327733333,0.12110721501802021,0.12044667774322063,0.12124801822449381,0.12192560513337077,0.12803816214613475,0.12165658452976376,0.12944652556063524,0.11318274740536259,0,0.1
0,0.15782040793717886,0.12062116506410521,0.12124840810712455,0.12057788265847831,0.1215008783917355,0.12277370902710533,0.12612467599776914,0.12130787168145346,0.1285847443218651,0.11234855325113606,1,0.1
0,0.16047957210422442,0.1224886437926814,0.12308276657720967,0.12239689821800374,0.12328528605597515,0.12302822762697528,0.12770120816113975,0.12264056229851694,0.12648250873938158,0.11228185091088057,2,0.1
