,Pers,LR,Lasso,Ridge,LAD,NN,FA-FIXED-LR,FA-FIXED-LDR-LR,FA-FIXED-NN,FA-FIXED-LDR-NN,FA-LEARN-LDR-LR-10,FA-LEARN-LDR-LR-1,FA-LEARN-LDR-LR-2,FA-LEARN-LDR-LR-5,FA-LEARN-LDR-LR-20,FA-LEARN-LDR-NN-10,FA-LEARN-LDR-NN-1,FA-LEARN-LDR-NN-2,FA-LEARN-LDR-NN-5,FA-LEARN-LDR-NN-20,FA-LEARN-LR-10,FA-LEARN-LR-1,FA-LEARN-LR-2,FA-LEARN-LR-5,FA-LEARN-LR-20,FA-LEARN-NN-10,FA-LEARN-NN-1,FA-LEARN-NN-2,FA-LEARN-NN-5,FA-LEARN-NN-20,upper_bound,lower_bound,num_series,total_missing
0,0.09936804283592095,0.0799466149487971,0.07996999130809218,0.08035289649155414,0.08270937893370402,0.08308136588611088,0.11927748840823403,0.0914574230858387,0.0882708702083372,0.08196151143035572,0.08092556515755063,0.08196611728040064,0.08097009869151378,0.08092034744174836,0.08089753889780606,0.08221161782556315,0.08251848279765954,0.08183177073132364,0.08255555278964202,0.08367124893306409,0.08020653687725468,0.08020653687725468,0.08020653687725468,0.08020653687725468,0.08020653687725468,0.08094943378513657,0.08164959229363591,0.08114604931111126,0.08238748805883114,0.08249036791375444,1,0.9,1,1.1797848520249221
0,0.11768676003570747,0.08967961883173763,0.08943908668308469,0.08983126159635345,0.09459956830066751,0.08669791198063086,0.15669153136681965,0.10006125819866961,0.0962330419680466,0.08308759926580393,0.08243990270511416,0.08313477290615076,0.08248361864075315,0.08243478083947933,0.08241239143285287,0.08331846227518894,0.08354895154734589,0.08320801666950635,0.0850658130153048,0.08640210240640353,0.08179644284983054,0.08179644284983054,0.08179644284983054,0.08179644284983054,0.08179644284983054,0.08266017922128839,0.08291125341765518,0.08249656118307752,0.08352810137469883,0.08371709047816478,1,0.8,1,2.906566394080997
0,0.14678764198904531,0.10479434923020818,0.10425227921475873,0.10466501564372387,0.11395068601641459,0.09491081608348252,0.16590690951448617,0.1023965684426332,0.09975958145339585,0.08325189413723538,0.08342724483524606,0.08349592901378951,0.08347044367226401,0.083422183589405,0.08340005925929046,0.08508370057263506,0.08526159582022681,0.08453608816737648,0.08695149188589883,0.08850464173546238,0.08403991146796301,0.08403991146796301,0.08403991146796301,0.08403991146796301,0.08403991146796301,0.0847421158181318,0.084778139548703,0.08403902331055406,0.08477004101538607,0.08528652481482858,1,0.7,1,3.6208868769470404
0,0.15126303670165986,0.10800232574576198,0.10746685865038702,0.10784974254575033,0.11758790889897615,0.11873984703854693,0.08633835002000882,0.09083033358952923,0.08569181505064309,0.08303887308578306,0.08188576174235777,0.09193385035344165,0.08192977335603153,0.08188060521363093,0.08185806423181075,0.08608281703668418,0.08854871432760171,0.08632489092009125,0.08620699004074538,0.08914699907655249,0.08608388090600622,0.08608388090600622,0.08608388090600622,0.08608388090600622,0.08608388090600622,0.08624572920281208,0.08694946804483807,0.08680682338486995,0.08842474132709723,0.08766060544629832,0.2,0.0,1,5.281955802180685
0,0.1098072363367139,0.08661620357085414,0.08652624767219948,0.08692380884312109,0.08999979093825919,0.09021844249473929,0.08286802776193905,0.0872406546246749,0.0832734939247396,0.08228875199897212,0.08151446404219322,0.09004930925780928,0.08155867601997056,0.08150928402403194,0.0814866403267375,0.08461189079262271,0.08592766706301867,0.08439866830196793,0.08465361674632545,0.08648976126337918,0.08370491662237711,0.08370491662237711,0.08370491662237711,0.08370491662237711,0.08370491662237711,0.08399732048434058,0.08482694153421107,0.08478205209595613,0.08623899494975866,0.08571207426897659,0.1,0.0,1,3.987782320872274
0,0.10125417339824251,0.08171215282642279,0.081716783301746,0.08211074782350665,0.08425034746769466,0.08443022060425419,0.08134690855701861,0.08467727502787341,0.08241267725881019,0.08195936227312424,0.08120559167616544,0.08808038575971083,0.08124997172627581,0.08120039195410579,0.08117766209450221,0.08367947287703384,0.08437934871076185,0.08310410608631201,0.08331079530096705,0.08458981565016642,0.08247287294355747,0.08247287294355747,0.08247287294355747,0.08247287294355747,0.08247287294355747,0.0828274847998626,0.08366038449724994,0.08307008589884946,0.08442974925836563,0.08419040517854501,0.05,0.0,1,3.008177570093458
