,Pers,LR,Lasso,Ridge,LAD,NN,FA-FIXED-LR,FA-FIXED-LDR-LR,FA-FIXED-NN,FA-FIXED-LDR-NN,FA-LEARN-LDR-LR-10,FA-LEARN-LDR-LR-1,FA-LEARN-LDR-LR-2,FA-LEARN-LDR-LR-5,FA-LEARN-LDR-LR-20,FA-LEARN-LDR-NN-10,FA-LEARN-LDR-NN-1,FA-LEARN-LDR-NN-2,FA-LEARN-LDR-NN-5,FA-LEARN-LDR-NN-20,FA-LEARN-LR-10,FA-LEARN-LR-1,FA-LEARN-LR-2,FA-LEARN-LR-5,FA-LEARN-LR-20,FA-LEARN-NN-10,FA-LEARN-NN-1,iteration,percentage
0,0.15874687340691185,0.1298982132926493,0.13063754358329865,0.13011188913788818,0.12240647968962662,0.10413374308822167,0.1364615478562155,0.1314785914659553,0.1059383641246398,0.11001151334556397,0.1283352424208699,0.1283352424208699,0.1283352424208699,0.1283352424208699,0.1283352424208699,0.10597720830536547,0.10943892713229841,0.10531351211752343,0.10486646694680311,0.10857667161969499,0.13303700336214247,0.13303700336214247,0.13303700336214247,0.13303700336214247,0.13303700336214247,0.1058422603440407,0.10704949409593287,0,0.005
0,0.158225013995007,0.12915142967919685,0.12989550875115033,0.1293648037881958,0.1217586926914197,0.10330028525108424,0.1336659046884705,0.13062660287875943,0.10518931917941879,0.10766713737195263,0.12816090531637994,0.12816090531637994,0.12816090531637994,0.12816090531637994,0.12816090531637994,0.10594039235794288,0.10880696879659107,0.10510226514417204,0.10474763358277715,0.10836597643653843,0.13349831051250172,0.13349831051250172,0.13349831051250172,0.13349831051250172,0.13349831051250172,0.10579524773807161,0.10675905268189372,1,0.005
0,0.15826553468737023,0.1290594848676184,0.12981334435223074,0.12926438577306293,0.12164743692798129,0.10280194533881336,0.13351401588963674,0.13000250706991698,0.10435265796360389,0.10879121263278459,0.12807462782329265,0.12807462782329265,0.12807462782329265,0.12807462782329265,0.12807462782329265,0.10597601562917007,0.10901164683940376,0.10479465262690307,0.10470298277956427,0.10872874145452639,0.13227857296841453,0.13227857296841453,0.13227857296841453,0.13227857296841453,0.13227857296841453,0.10537317221630414,0.10665269268729827,2,0.005
0,0.15794182704548645,0.12895513925317525,0.12978025966222118,0.12921004306984776,0.12177804967826354,0.10334008768626508,0.13478217482684127,0.13091222724472046,0.10481429496354047,0.10994275745403902,0.12854822747085062,0.12854822747085062,0.12854822747085062,0.12854822747085062,0.12854822747085062,0.1062117525181481,0.10836802258735032,0.1054556574004298,0.10457753643991757,0.10871918276600286,0.1339322536670983,0.1339322536670983,0.1339322536670983,0.1339322536670983,0.1339322536670983,0.10553784123335441,0.10658311618853054,3,0.005
0,0.15807001824166947,0.12982220619297677,0.13047873498327509,0.12998657699225877,0.12219806491156766,0.10362631816944003,0.13499597929994392,0.13101986541582758,0.10614824773652422,0.10926985896480902,0.12799573842553094,0.12799573842553094,0.12799573842553094,0.12799573842553094,0.12799573842553094,0.1058692412323589,0.10910661238753284,0.1046468206506882,0.10418609363900151,0.10838429199609013,0.13216799846738625,0.13216799846738625,0.13216799846738625,0.13216799846738625,0.13216799846738625,0.10499055619298969,0.10651120653291928,4,0.005
0,0.16081183015193462,0.13067680471712842,0.13129516901485888,0.13075151933013016,0.12356259759599915,0.10454133480482683,0.14120643739143576,0.13244672691272036,0.10926551960464069,0.11178246559328693,0.1284207502992645,0.1284207502992645,0.1284207502992645,0.1284207502992645,0.1284207502992645,0.10571376061288865,0.10822860074261613,0.1057728225895432,0.10489731238045202,0.10862106140523278,0.13520291098002277,0.13520291098002277,0.13520291098002277,0.13520291098002277,0.13520291098002277,0.10723917317803644,0.10731832857293001,0,0.01
0,0.16173311770576257,0.13088066062852305,0.13146266014347574,0.1309291041802681,0.12358714809431999,0.10497584914756862,0.14082510620390573,0.13303123261261737,0.10840015081115195,0.11306037788538584,0.1289559377124261,0.1289559377124261,0.1289559377124261,0.1289559377124261,0.1289559377124261,0.10640526968095532,0.10889052807898718,0.10609143389608305,0.1051540187892647,0.1088728717086346,0.135628693612011,0.135628693612011,0.135628693612011,0.135628693612011,0.135628693612011,0.1074485973954166,0.10838245473796711,1,0.01
0,0.15998264073091503,0.13080858690610678,0.1314090868571175,0.13089634991710938,0.12345079144681453,0.10385322447117086,0.14036336956864945,0.1336444005143935,0.10807511930839178,0.11054200653446097,0.12798311018296624,0.12798311018296624,0.12798311018296624,0.12798311018296624,0.12798311018296624,0.10593237014187214,0.10793450796646295,0.10508312705899105,0.10521493141898286,0.10822677234242613,0.1355146617930355,0.1355146617930355,0.1355146617930355,0.1355146617930355,0.1355146617930355,0.10686607122403523,0.10666867019303711,2,0.01
0,0.16077346942113896,0.13032375492528048,0.1309137407148334,0.13041782469826024,0.12315924635035645,0.10576296554352989,0.1396523369245348,0.13383809034021843,0.10897733760268481,0.11177540422688387,0.12808572153028291,0.12808572153028291,0.12808572153028291,0.12808572153028291,0.12808572153028291,0.10602550216986995,0.1091527122368953,0.1062236846045804,0.10546879405906347,0.10871549881145166,0.13564660603457843,0.13564660603457843,0.13564660603457843,0.13564660603457843,0.13564660603457843,0.10726784450530659,0.10758588244281364,3,0.01
0,0.16196243676383407,0.13022409675006968,0.13074124643420976,0.1302606913915628,0.12315424446439806,0.10478029303549505,0.14139489744061484,0.13315078783995501,0.10967556015282484,0.11317454171658503,0.1287723140043624,0.1287723140043624,0.1287723140043624,0.1287723140043624,0.1287723140043624,0.1063631868875363,0.1085474517880358,0.10605154563291998,0.1053908383910517,0.10829294484947515,0.13512426426098043,0.13512426426098043,0.13512426426098043,0.13512426426098043,0.13512426426098043,0.10719259871910931,0.10748742654939704,4,0.01
0,0.17441500377821514,0.136805747169799,0.1365766813725015,0.13629637893935567,0.13112000976917712,0.11214116561030166,0.15452895727088842,0.14352225688601372,0.11520316175426407,0.11858934677856936,0.13231197456903762,0.13231197456903762,0.13231197456903762,0.13231197456903762,0.13231197456903762,0.10772532389548004,0.10927871134761534,0.10784584780628689,0.10766348097311723,0.11117198347133875,0.14199535457789328,0.14199535457789328,0.14199535457789328,0.14199535457789328,0.14199535457789328,0.11088150962097028,0.10891688346916939,0,0.05
0,0.1744773441171049,0.1358962547262738,0.13559151127616842,0.13536567077929124,0.13033009300125784,0.11019796855633217,0.15358053047130263,0.1426792370130873,0.11560673942201485,0.11787505092335508,0.13184699566185765,0.13184699566185765,0.13184699566185765,0.13184699566185765,0.13184699566185765,0.1072677808228174,0.10876879625259991,0.10816060606763277,0.10669475298327025,0.11040168406537863,0.14113150329401664,0.14113150329401664,0.14113150329401664,0.14113150329401664,0.14113150329401664,0.11076886789485614,0.1088074518226246,1,0.05
0,0.17739000436896601,0.13797125581507297,0.13742504100700864,0.13730389583621644,0.13184326138743313,0.11335738867412319,0.15407544289558353,0.14422277971157801,0.11615097652716623,0.11886294008232422,0.1327750796792479,0.1327750796792479,0.1327750796792479,0.1327750796792479,0.1327750796792479,0.1079681546511177,0.10885895304196458,0.108322373448592,0.10792042911250363,0.11190613319649166,0.14200622665364177,0.14200622665364177,0.14200622665364177,0.14200622665364177,0.14200622665364177,0.11091529840094312,0.10906487157099634,2,0.05
0,0.17715721691030417,0.13828084577091743,0.13784330801208194,0.13766218219434503,0.13239553697412296,0.11264295756988367,0.15231973461541798,0.14323625627161332,0.11389139067663451,0.1181603327156459,0.13182236753665233,0.13182236753665233,0.13182236753665233,0.13182236753665233,0.13182236753665233,0.10733723394119081,0.10817432099249746,0.10769272267117372,0.10677831738585934,0.11031755741046824,0.14130308400383715,0.14130308400383715,0.14130308400383715,0.14130308400383715,0.14130308400383715,0.11131262927154666,0.10912584076910162,3,0.05
0,0.17719709070368095,0.13838071010151767,0.13797259987747126,0.1378250239338924,0.13282764807244074,0.11395192744677654,0.15244232833819496,0.14336270735771103,0.11434502712779337,0.11896496115461308,0.13212252212333117,0.13212252212333117,0.13212252212333117,0.13212252212333117,0.13212252212333117,0.10693094135467948,0.10829781088447932,0.10730418208762095,0.10772919410678772,0.10987768180292402,0.14108353418849492,0.14108353418849492,0.14108353418849492,0.14108353418849492,0.14108353418849492,0.11065046728427366,0.1084119934021003,4,0.05
0,0.1779652320059049,0.14050509730731625,0.13980471020804483,0.13964368020678666,0.13602328368204997,0.1151393320126955,0.1501236718019918,0.1461674385095551,0.11404915757355127,0.11819385971583388,0.13619047479293533,0.13619047479293533,0.13619047479293533,0.13619047479293533,0.13619047479293533,0.10870396837165217,0.10974015598199635,0.108631546924775,0.10804264854827905,0.11234592007986843,0.14434208135687535,0.14434208135687535,0.14434208135687535,0.14434208135687535,0.14434208135687535,0.11202312855153262,0.1099579990655888,0,0.1
0,0.18159794404299073,0.14072449281624558,0.13997153322259123,0.13984860513695446,0.1362227553046007,0.11720956507832749,0.15115714126211807,0.1463397537918782,0.11601032126219847,0.11799395926408704,0.13605592119761256,0.13605592119761256,0.13605592119761256,0.13605592119761256,0.13605592119761256,0.10857128878827926,0.10966911095424589,0.10909341732564291,0.10856101226361853,0.11335422935816494,0.14361228191312173,0.14361228191312173,0.14361228191312173,0.14361228191312173,0.14361228191312173,0.11253549175152726,0.11039122202029965,1,0.1
0,0.18016208251491722,0.14171178270471657,0.1408018471276407,0.14069263090487097,0.13769328790717925,0.11502449925639678,0.15012208421029566,0.14643204179982736,0.11345019079223363,0.11680906304852946,0.1368636001435214,0.1368636001435214,0.1368636001435214,0.1368636001435214,0.1368636001435214,0.10779049461806522,0.11008451692791334,0.10865511158843047,0.10734703070212717,0.11244853104723421,0.14439359156466078,0.14439359156466078,0.14439359156466078,0.14439359156466078,0.14439359156466078,0.11168346120823783,0.10979773289457812,2,0.1
0,0.1848316887123106,0.1413144161300346,0.14037252704084804,0.14036800647847186,0.13651630175440008,0.11540584232668911,0.14986643337899735,0.14678653912689657,0.11389936317544089,0.11699896460171991,0.13491340131756563,0.13491340131756563,0.13491340131756563,0.13491340131756563,0.13491340131756563,0.10835631629213772,0.10982443690041514,0.10839716903355864,0.10788820102969116,0.11221234258255122,0.1435793782802219,0.1435793782802219,0.1435793782802219,0.1435793782802219,0.1435793782802219,0.11175821558825955,0.10970265276597195,3,0.1
0,0.18179551479691503,0.1413127321948628,0.140394012451721,0.14031128119545727,0.13652385237192627,0.11480925688909671,0.15014730996710537,0.14507745489434198,0.11396843878022807,0.11722937223375957,0.13578930050527938,0.13578930050527938,0.13578930050527938,0.13578930050527938,0.13578930050527938,0.10794898582653537,0.11003053920142901,0.108063978836108,0.1076526954895714,0.11198272411120498,0.1437573926007098,0.1437573926007098,0.1437573926007098,0.1437573926007098,0.1437573926007098,0.11155540818492429,0.10944403031421002,4,0.1
