,Pers,LR,Lasso,Ridge,LAD,NN,FA-FIXED-LR,FA-FIXED-LDR-LR,FA-FIXED-NN,FA-FIXED-LDR-NN,FA-LEARN-LDR-LR-10,FA-LEARN-LDR-LR-1,FA-LEARN-LDR-LR-2,FA-LEARN-LDR-LR-5,FA-LEARN-LDR-LR-20,FA-LEARN-LDR-NN-10,FA-LEARN-LDR-NN-1,FA-LEARN-LDR-NN-2,FA-LEARN-LDR-NN-5,FA-LEARN-LDR-NN-20,FA-LEARN-LR-10,FA-LEARN-LR-1,FA-LEARN-LR-2,FA-LEARN-LR-5,FA-LEARN-LR-20,FA-LEARN-NN-10,FA-LEARN-NN-1,iteration,percentage
0,0.16639130638010657,0.1324959457810325,0.1328417817117067,0.13247440726398343,0.12580412907574415,0.10636447226055913,0.1457880520404715,0.136311522724084,0.10921612467630587,0.1148065222557608,0.13227089776523945,0.13227089776523945,0.13227089776523945,0.13227089776523945,0.13227089776523945,0.1071032947062301,0.10939456469974645,0.10727908589027962,0.10713278730377541,0.10978687274354014,0.14339641896049443,0.14339641896049443,0.14339641896049443,0.14339641896049443,0.14339641896049443,0.10843053894067539,0.10767278448915846,0,0
0,0.16441457762058898,0.13192585425645756,0.13228531561311802,0.13184378128696383,0.1259875498986277,0.10623684512153789,0.14493472641772706,0.1351715710707951,0.10992099031452388,0.11451740488583463,0.13185176482847163,0.13185176482847163,0.13185176482847163,0.13185176482847163,0.13185176482847163,0.1077166837146321,0.11049113690025515,0.107917407817681,0.10733062941293799,0.1108288534390222,0.14325807564526222,0.14325807564526222,0.14325807564526222,0.14325807564526222,0.14325807564526222,0.10903502616339714,0.10877029380847915,1,0
0,0.16425103026528684,0.13200402522281665,0.13238800007608545,0.1319719706071103,0.12567684853634412,0.10703935794000158,0.14529827399701045,0.1370231869939483,0.10944928647829771,0.11581101541821238,0.13096728182124165,0.13096728182124165,0.13096728182124165,0.13096728182124165,0.13096728182124165,0.1069210632624444,0.10977869391745912,0.10759414170430286,0.10744146686366343,0.11057334654562298,0.14304397342540798,0.14304397342540798,0.14304397342540798,0.14304397342540798,0.14304397342540798,0.10865234901359504,0.10809019946153942,2,0
0,0.16397165710892594,0.1317316183318523,0.13213736539420107,0.13171317394908091,0.12546420474454145,0.10630553763450186,0.14475718254288394,0.136646427317097,0.10818170645064991,0.11481118349934945,0.13201295236130903,0.13201295236130903,0.13201295236130903,0.13201295236130903,0.13201295236130903,0.10791007342739976,0.10976962973862543,0.10699475862571067,0.10765270878139795,0.11077711625598206,0.14347034886470933,0.14347034886470933,0.14347034886470933,0.14347034886470933,0.14347034886470933,0.10869557719060084,0.10774834962305874,3,0
0,0.16598310964997529,0.13249356313608954,0.13290889771248987,0.13246572972374562,0.12606598786495538,0.10723295478134169,0.1448279719228324,0.13643524535020446,0.10889631222921754,0.11569906549312871,0.13161927554583505,0.13161927554583505,0.13161927554583505,0.13161927554583505,0.13161927554583505,0.10770795084942505,0.1097235747299353,0.10735142638525869,0.10706482320791641,0.11093495776644165,0.14352709690053148,0.14352709690053148,0.14352709690053148,0.14352709690053148,0.14352709690053148,0.10889513126216789,0.10801948916892022,4,0
