,Pers,LR,Lasso,Ridge,LAD,NN,FA-FIXED-LR,FA-FIXED-LDR-LR,FA-FIXED-NN,FA-FIXED-LDR-NN,FA-LEARN-LDR-LR-10,FA-LEARN-LDR-LR-1,FA-LEARN-LDR-LR-2,FA-LEARN-LDR-LR-5,FA-LEARN-LDR-LR-20,FA-LEARN-LDR-NN-10,FA-LEARN-LDR-NN-1,FA-LEARN-LDR-NN-2,FA-LEARN-LDR-NN-5,FA-LEARN-LDR-NN-20,FA-LEARN-LR-10,FA-LEARN-LR-1,FA-LEARN-LR-2,FA-LEARN-LR-5,FA-LEARN-LR-20,FA-LEARN-NN-10,FA-LEARN-NN-1,iteration,percentage
0,0.25476248019196157,0.17307104562255207,0.17285079393592123,0.1726729606463385,0.18008644256831632,0.15312535000296357,0.18866134362996095,0.17715770134137515,0.1552471530496966,0.15919018858005005,0.17443507078116602,0.17443507078116602,0.17443507078116602,0.17443507078116602,0.17443507078116602,0.15106802298824876,0.15277302091859468,0.15088170785834068,0.15085437910668287,0.15364341937705342,0.1816534627080037,0.1816534627080037,0.1816534627080037,0.1816534627080037,0.1816534627080037,0.1526276930467592,0.15231086346044082,0,0
0,0.2525120595484954,0.1730816411646996,0.17300260741567022,0.17269890609605656,0.18121674394792364,0.15283141043381476,0.18831711206720808,0.17614140162175268,0.15699156896640196,0.1577341185809303,0.17440942027900957,0.17440942027900957,0.17440942027900957,0.17440942027900957,0.17440942027900957,0.15203208578474653,0.15426122154517388,0.15208914668363704,0.15160887851473534,0.15470706411275928,0.18178466505427054,0.18178466505427054,0.18178466505427054,0.18178466505427054,0.18178466505427054,0.15381623070737047,0.15403213246465225,1,0
0,0.2506676858868522,0.17229574369309147,0.17216724079203172,0.17194018863205351,0.17962313307082545,0.1540672444913597,0.18875699402091475,0.17786602596431253,0.15621799916791806,0.15936152134880233,0.1730891265431622,0.1730891265431622,0.1730891265431622,0.1730891265431622,0.1730891265431622,0.15129475601209189,0.15325214772513535,0.15152947830356525,0.1515020332812981,0.1543103264015384,0.1810302978655155,0.1810302978655155,0.1810302978655155,0.1810302978655155,0.1810302978655155,0.15317444181415402,0.1533062862125162,2,0
0,0.25198204372505423,0.17324762130916552,0.17307046111581934,0.17286130470568312,0.18067354943883304,0.1540515477240116,0.18820369849364518,0.1776071241268092,0.15517715188621545,0.15855984707667456,0.17450166044674956,0.17450166044674956,0.17450166044674956,0.17450166044674956,0.17450166044674956,0.15230175477741187,0.15404357983530165,0.15131684947970603,0.1520147335474533,0.15425339611090635,0.18161942886040164,0.18161942886040164,0.18161942886040164,0.18161942886040164,0.18161942886040164,0.15325483372953944,0.1529099278297965,3,0
0,0.25624319907645454,0.1734673313173481,0.1733368913528339,0.1730969875629474,0.1809492881261734,0.15522387595028653,0.1874453301388538,0.17769094626225018,0.15529324574577166,0.1588917486365038,0.17393842856377648,0.17393842856377648,0.17393842856377648,0.17393842856377648,0.17393842856377648,0.15201023583860432,0.15362911222098669,0.15101871450375876,0.15098544059386443,0.15462475971316328,0.18147166085703223,0.18147166085703223,0.18147166085703223,0.18147166085703223,0.18147166085703223,0.15331603410848776,0.15280583601293915,4,0
