,Number missing,Pers,LR,Lasso,Ridge,LAD,NN,FA-FIXED-LR,FA-FIXED-LDR-LR,FA-FIXED-NN,FA-FIXED-LDR-NN,FA-LEARN-LDR-LR-10,FA-LEARN-LDR-LR-1,FA-LEARN-LDR-LR-2,FA-LEARN-LDR-LR-5,FA-LEARN-LDR-LR-20,FA-LEARN-LDR-NN-10,FA-LEARN-LDR-NN-1,FA-LEARN-LDR-NN-2,FA-LEARN-LDR-NN-5,FA-LEARN-LDR-NN-20,FA-LEARN-LR-10,FA-LEARN-LR-1,FA-LEARN-LR-2,FA-LEARN-LR-5,FA-LEARN-LR-20,FA-LEARN-NN-10,FA-LEARN-NN-1,FA-LEARN-NN-2,FA-LEARN-NN-5,FA-LEARN-NN-20,Count
4,4,0.10557831634517126,0.07370198912071328,0.07310065228101714,0.07328674897293767,0.07272825455142565,0.06296439706709395,0.13178067170142843,0.12199840223559381,0.1323281600884525,0.09470510717501632,0.06869133261909639,0.09404269658536807,0.06855287109949695,0.06869133261909639,0.06923038116333756,0.08912164511452295,0.08839225382868159,0.09302894934418676,0.09265468600045794,0.08985558480694932,0.08930275373179654,0.08930275373179654,0.08930275373179654,0.08930275373179654,0.08930275373179654,0.0868025249299105,0.08687675716610616,0.09753748572501023,0.09592598507576462,0.09701107430464703,47
5,5,0.1426464745846399,0.08541269845420967,0.08614664882198575,0.08582404319778406,0.1118379941663678,0.11432279003235085,0.09183068897816446,0.1227541449155363,0.05270252035807174,0.09127038877089051,0.07410539853091518,0.08573166273388874,0.07410539853091518,0.07410539853091518,0.07410539853091518,0.021620096343814996,0.05897505276909825,0.0946097343836778,0.1278753369883211,0.06752826338435375,0.02464495662705914,0.02464495662705914,0.02464495662705914,0.02464495662705914,0.02464495662705914,0.02421792495853499,0.027065121036458452,0.12058475174731002,0.1206135084920005,0.09857617300346681,5
0,0,0.10245410184514454,0.08550119381522003,0.08504411005690046,0.0851697705958646,0.0876230389437909,0.08756044908944893,0.10147000256633504,0.09458854629139259,0.09410104597186987,0.08884932657506277,0.08434274034338096,0.08807969890006334,0.08456820998861474,0.08434274034338096,0.08446553019018765,0.08913597186926277,0.08999072777160799,0.0885014383041241,0.0882667932732019,0.08841600528396185,0.08958746581711523,0.08958746581711523,0.08958746581711523,0.08958746581711523,0.08958746581711523,0.08944982141961752,0.0894289275903209,0.08866585742557188,0.08952852473181089,0.08980883125346738,9774
1,1,0.10777301063534002,0.08571674217467103,0.08542289042490432,0.08562691570845857,0.08828617159375546,0.08915214494824758,0.12526514153257212,0.10561814820406044,0.10638822361144476,0.0899619340025876,0.08208618197888896,0.09180496302960724,0.08242552524133516,0.08208618197888896,0.08213791132111471,0.09046778127863661,0.09225137784725765,0.08917298330009393,0.08903036407298968,0.08933845384118762,0.09541262313646139,0.09541262313646139,0.09541262313646139,0.09541262313646139,0.09541262313646139,0.0923513124685357,0.09255310165487513,0.08945984101961879,0.08983053127874543,0.08984315895791495,7673
2,2,0.11406539033598216,0.08660507375199163,0.08629106239012482,0.08621289754552278,0.09017651581676565,0.08634715027169791,0.1334875484156189,0.10414125397784475,0.11222552659525017,0.0897875594604391,0.08447154941267372,0.09439580365131191,0.084496527506229,0.08447154941267372,0.08448086203513203,0.0909504390030866,0.09399756113097893,0.08932643477941227,0.09084691063761828,0.09177602666400599,0.09758152278367437,0.09758152278367437,0.09758152278367437,0.09758152278367437,0.09758152278367437,0.0955436982503117,0.09424966075548118,0.0901787265906156,0.09094809642604572,0.09012451125915787,2549
3,3,0.12441260561637824,0.08834391861762082,0.08849667781683881,0.08853446127038629,0.09480152704656554,0.08895990154026663,0.14123286341348937,0.110268258334309,0.12129278998097001,0.09149572622935617,0.08027701103239178,0.09511735134381502,0.08105505631373486,0.08027701103239178,0.08007224757242258,0.09190415706400601,0.09008466546282867,0.09220225643801941,0.09403972324384298,0.0912173695397996,0.09739887797885209,0.09739887797885209,0.09739887797885209,0.09739887797885209,0.09739887797885209,0.0931706375697803,0.0935341630652016,0.09257452854229291,0.0945531846909419,0.0953960671539156,507
4,4,0.10619026540762835,0.04455257604532147,0.045262853804940266,0.045114899143990576,0.050559744527542555,0.03697622212283611,0.1583413396042453,0.10541430412623588,0.1551676124945823,0.08998211207850765,0.08754613593905611,0.09080045075920753,0.08960392289646676,0.08754613593905611,0.08646717633981549,0.09527190353988158,0.08522427229087341,0.09150648915598357,0.10258186208081758,0.09022104276814799,0.08422230266151723,0.08422230266151723,0.08422230266151723,0.08422230266151723,0.08422230266151723,0.09712143728162241,0.0992671989453776,0.10524918329133791,0.11366136260532375,0.10128105387300783,28
5,5,0.04571512801462772,0.029722786353032285,0.029203658831626372,0.02912930296597795,0.03263776736484054,0.028120418325755663,0.03936987917779856,0.013250916405344721,0.02342394624205925,0.028997094958752828,0.019113410626073912,0.040730132981854794,0.019113410626073912,0.019113410626073912,0.019113410626073912,0.027094884015443688,0.03650543301721498,0.045536551872570274,0.02788180813311444,0.03899602690437015,0.030222745154393608,0.030222745154393608,0.030222745154393608,0.030222745154393608,0.030222745154393608,0.03236509260491994,0.031668409158771206,0.03156432932348709,0.03738948060570349,0.032207297712459046,4
0,0,0.11058707378427382,0.08833388808527919,0.08791058543258319,0.08824610022980033,0.09216487598985286,0.09181949408614701,0.10175036199773971,0.095966824955139,0.09360009464933934,0.08863403844194935,0.08555370792111762,0.08909027128846533,0.08569940669068267,0.08555370792111762,0.08553163798472416,0.08882946493798821,0.09011092908732819,0.08834393056463301,0.08847259232181415,0.08981751492034727,0.09141756071326822,0.09141756071326822,0.09141756071326822,0.09141756071326822,0.09141756071326822,0.08937860397369722,0.08952319202494644,0.08849459647917127,0.08888489170887295,0.08919951257578196,9113
1,1,0.11341328180153598,0.08534422189218768,0.08493575560040946,0.08500583028354189,0.0904176494136401,0.08796265447161948,0.12401537367279493,0.10668856737854597,0.10213399632065069,0.08735985828799596,0.07976830480694376,0.08972236535868992,0.0807625845028275,0.07976830480694376,0.079579134407872,0.08754588338347978,0.08992950448296755,0.0859328825746723,0.08753321160380832,0.08644368554443255,0.09092233806827808,0.09092233806827808,0.09092233806827808,0.09092233806827808,0.09092233806827808,0.08860355409803225,0.08840030931371685,0.08639436727517907,0.08728661847438073,0.08817401328642563,7935
2,2,0.15616994991436464,0.10964110633333103,0.10903894246199311,0.10911486273739904,0.12127808494024411,0.10300738456351835,0.14073277762472303,0.10954243822152243,0.11615862829378186,0.09654133513536466,0.08690516624498527,0.10109862084665655,0.0893429830532884,0.08698932124349712,0.08609761323900636,0.09108060946294219,0.0934061289413915,0.09226905231303223,0.09233991399699529,0.09173120307028243,0.09762966354119366,0.09762966354119366,0.09762966354119366,0.09762966354119366,0.09762966354119366,0.09382937065688846,0.0927311307465232,0.09303241655905367,0.09356451914553912,0.09456588264023745,2896
3,3,0.18229301517276,0.12344003974984143,0.12320752815393636,0.12311921008694812,0.13952037685242624,0.115343813250647,0.12238976203151601,0.1037884059215187,0.11182123671691586,0.10330095877927632,0.08671026960069997,0.10606457800950031,0.0934984341783169,0.08671026960069997,0.08405775238282126,0.09398574618832888,0.0949662003801181,0.0909117937402313,0.09274834381479823,0.09638006305221171,0.10488869694017156,0.10488869694017156,0.10488869694017156,0.10488869694017156,0.10488869694017156,0.09863174000330864,0.09810260753485071,0.09223633398137583,0.09195739780209686,0.09207469528302573,521
4,4,0.13949360088540746,0.09463082546389598,0.0950234471476738,0.09541262405138164,0.10662137539371411,0.09077737255599554,0.09997678798918297,0.096022399377491,0.0859207803023609,0.08985590052961985,0.07321076898654853,0.12286511071435786,0.10907850847473056,0.07804333884305029,0.08117227190535585,0.08530487885813039,0.08576601072111822,0.07787447536598904,0.08390637549512704,0.08757247294833423,0.10067097246403671,0.10067097246403671,0.10067097246403671,0.10067097246403671,0.10067097246403671,0.08607368791064943,0.08048939763810142,0.08111923896096694,0.08180639336337368,0.08342153542082781,61
5,5,0.056117056144883076,0.031946152766628745,0.030156701675626212,0.028519290359991966,0.04591155882198995,0.032381485408756294,0.029477556281822945,0.05588061822464912,0.03201635220041925,0.03487589628913374,0.03237111141997731,0.08432420380110846,0.05435587795785679,0.03237111141997731,0.029092596207143898,0.043806522103858936,0.03599607695353499,0.042947159155265625,0.030277357654712865,0.01847313833033831,0.05530262262961243,0.05530262262961243,0.05530262262961243,0.05530262262961243,0.05530262262961243,0.03485517247669656,0.034584762345568766,0.04434734014325114,0.0363509573162851,0.03937277799883019,9
0,0,0.10767188137981999,0.0849590515476148,0.08458965488029965,0.08486317445890745,0.0886262220641291,0.08762166945531875,0.09979869613762554,0.09254843724540776,0.09315125826158328,0.08748990918490418,0.08229640760738433,0.08594330270997963,0.08250432455477884,0.08229640760738433,0.08223494104780156,0.08855009178328843,0.08928930003943711,0.0882813745976316,0.08875788673158042,0.08770773365062079,0.08775470324142498,0.08775470324142498,0.08775470324142498,0.08775470324142498,0.08775470324142498,0.0878904496493072,0.08801796618807489,0.08753618692814535,0.088498889884355,0.08857896608215743,9732
1,1,0.12686766207659234,0.09568211188557062,0.09531886605244788,0.09548091395198818,0.10199528318500312,0.09642464572627506,0.1311538913941817,0.10804893694595291,0.10788042680770889,0.09196167342550846,0.08661690488531426,0.09420711113702558,0.08673157797146513,0.08661690488531426,0.08678941407478886,0.0934226124785261,0.0962728981029483,0.09261085813369482,0.09291998139245736,0.09207481189576423,0.09798360814620505,0.09798360814620505,0.09798360814620505,0.09798360814620505,0.09798360814620505,0.09493271287497135,0.09484175368971075,0.09361017791546743,0.09421989832505077,0.0949409739229525,7429
2,2,0.1411400624424723,0.10108484258164331,0.10041299306418795,0.10035845863040112,0.1114913327572674,0.10215856970944359,0.1380258716832066,0.10905856307852074,0.11432183975802446,0.09503291260963039,0.08323969986874177,0.09420839153009758,0.08382617826188542,0.08323969986874177,0.08264120407642167,0.08764042796835762,0.09159354309416123,0.08930040119123786,0.08990403983998195,0.08993257447865993,0.09448015487265507,0.09448015487265507,0.09448015487265507,0.09448015487265507,0.09448015487265507,0.09064622803122238,0.09041052035040056,0.09027271647512106,0.09153669930196401,0.09064914775679009,2739
3,3,0.14775413153638964,0.09997903691561015,0.09939112030712163,0.09940572182879671,0.10996982522443403,0.09830296436787929,0.15276252971476392,0.11718397800910715,0.1348582787163368,0.11069670699981823,0.08656265661665284,0.09842515790501595,0.08748879849985366,0.08656265661665284,0.08426158710184337,0.0927810126899996,0.09628482933775916,0.09322304192395675,0.0960374698499553,0.0968548710030843,0.10273118588289709,0.10273118588289709,0.10273118588289709,0.10273118588289709,0.10273118588289709,0.09455882226060329,0.09372734407359914,0.09305446345098983,0.09485971478414548,0.09454893787495863,547
4,4,0.10096003441483453,0.07820101437827336,0.07948285984308083,0.0795863461855213,0.08976407195258497,0.08145233529659081,0.1451922565014576,0.12841823603333716,0.15184067035830673,0.13806115099996785,0.07285130747854085,0.08372935390438833,0.08613540811089236,0.07285130747854085,0.07174484393056225,0.06598568918324786,0.07477055604610999,0.07681590482932125,0.07928221210403633,0.08051305999817521,0.07649179320994676,0.07649179320994676,0.07649179320994676,0.07649179320994676,0.07649179320994676,0.0864289108470298,0.07286792779468863,0.08094674692145859,0.08290539765317276,0.08594843134704347,82
5,5,0.019444754807943564,0.012085837762670025,0.013841858742777269,0.013985734439656195,0.013164201477445453,0.006845410246571738,0.05758362022722867,0.0965569229132284,0.008331673955769066,0.036177880593392754,0.024481816198226036,0.08977379458267017,0.05164743111862234,0.024481816198226036,0.01439487517609731,0.017718056151796988,0.015333301228111091,0.02204029774033264,0.021310663870160042,0.07489365453344958,0.02056868097876258,0.02056868097876258,0.02056868097876258,0.02056868097876258,0.02056868097876258,0.025141973837936288,0.020835532898858974,0.03338005926341164,0.03572099527627209,0.02116068365918111,6
0,0,0.103873101570099,0.08340340047102626,0.08309136840040678,0.0832483221629388,0.0860271864318059,0.0862910919885274,0.10098657231134436,0.09206278424805317,0.09185901025200052,0.08570314947577501,0.08173055817370738,0.0847310886122661,0.08182327580481874,0.08173055817370738,0.08171455328523584,0.0856557544740697,0.0875858590984078,0.08518791005045022,0.08592176522421117,0.0858252901947748,0.0885165624860585,0.0885165624860585,0.0885165624860585,0.0885165624860585,0.0885165624860585,0.08661063793526656,0.08675414480087171,0.0854001175429286,0.08636502758542632,0.08629336974553813,9694
1,1,0.1056464323126709,0.08840657251521984,0.08801585712643283,0.08802580656051155,0.0910243994597522,0.09029306642879728,0.13032982178519814,0.11382360322422433,0.10694806023572737,0.09223057293821452,0.08662704715991064,0.09461352200593764,0.08723170053482779,0.08662704715991064,0.08666476386378826,0.09152156678302427,0.0933883803598405,0.09168819337123676,0.09147827890199771,0.0910339413273031,0.09808463957155192,0.09808463957155192,0.09808463957155192,0.09808463957155192,0.09808463957155192,0.09370417266799341,0.09308147491171395,0.0919544874093918,0.09216011749662387,0.09262496705360017,7511
2,2,0.1072536918692494,0.0870070388019029,0.08711591875046258,0.08717319551664635,0.09051353816414333,0.088138300488133,0.14118879854446265,0.10787998371627333,0.11341907220812511,0.09649842238754947,0.08346346299183822,0.09605398949432531,0.08382689954480607,0.08346346299183822,0.08250139175128904,0.08982431759733508,0.09159341113326377,0.09047014981143665,0.0922356237160907,0.09165844096009997,0.09669001784721089,0.09669001784721089,0.09669001784721089,0.09669001784721089,0.09669001784721089,0.09067883520538603,0.08984682993711392,0.09290548271988519,0.09289700936948338,0.09205841416132908,2784
3,3,0.09605170218384843,0.07914930344935689,0.07875631252314154,0.07822016162837381,0.08097192703393628,0.07862499748996285,0.13610192568361779,0.10370592192999191,0.1153400511362116,0.087370779108602,0.0755157108416835,0.09505484117089866,0.07745831547964815,0.0755157108416835,0.07384268899386588,0.07669090988854532,0.08076677699346549,0.07561034387751317,0.07949006324147007,0.08354664851935778,0.08619371347000941,0.08619371347000941,0.08619371347000941,0.08619371347000941,0.08619371347000941,0.07905917514075074,0.0788145486664075,0.0786535377042948,0.07912406994654442,0.07983779320822068,465
4,4,0.08298027598787824,0.05893839674468715,0.05857194563058373,0.05841731557669517,0.05887002573511334,0.07312434053473646,0.10367618173687757,0.06826871514955676,0.09411717434165638,0.06701850423967641,0.055200652418217734,0.08948647742281618,0.05732539465217323,0.055200652418217734,0.05353519311106817,0.0680667681146826,0.05701757929268478,0.06769312359735365,0.06995317356694115,0.0742889067770217,0.07066285463574988,0.07066285463574988,0.07066285463574988,0.07066285463574988,0.07066285463574988,0.0703530016391897,0.06310309626331247,0.07089570932348638,0.07700267063288108,0.07982883447044069,80
5,5,0.06489382752902155,0.076993260833204,0.08585619759202888,0.09876196746487657,0.04960439624047365,0.13032228414457708,0.07881606285017402,0.07881606285017402,0.1159305638496247,0.16049835745733648,0.07881606285017402,0.07881606285017402,0.07881606285017402,0.07881606285017402,0.07881606285017402,0.18415082160871893,0.13539103333395391,0.1280692583743897,0.11542878214758308,0.16750398938101202,0.07881606285017402,0.07881606285017402,0.07881606285017402,0.07881606285017402,0.07881606285017402,0.12189108793180854,0.1463783449355927,0.11920448307436378,0.14339335922640234,0.1797374552909699,1
0,0,0.10683537680983392,0.0849605048088375,0.08435287823826236,0.08454669343726826,0.08866491875390754,0.0869961672359986,0.1013257256791416,0.09213051290071872,0.09395368244020792,0.08684630839260325,0.08297392346297024,0.08667457654234921,0.0830389239981303,0.08297392346297024,0.08288095271533566,0.08803978260480928,0.08932716458385118,0.08803637344178866,0.08768098383199305,0.08846423319651175,0.08923067648232445,0.08923067648232445,0.08923067648232445,0.08923067648232445,0.08923067648232445,0.08872938808463246,0.08899246608414724,0.08805814428522811,0.08918389730924552,0.08909379969255068,9654
1,1,0.11045763299778433,0.0847169817393134,0.0844190354192907,0.08448228087836335,0.08862730082598548,0.08537344110954968,0.12162208267545531,0.10457887309508446,0.10210182592150328,0.08903983911205023,0.07899606239392673,0.08856965947583964,0.07932724321783687,0.07899606239392673,0.07930206502488647,0.08841817358583756,0.0911263957841411,0.08678292893795471,0.08754695840954187,0.08617303754029147,0.09446975363280932,0.09446975363280932,0.09446975363280932,0.09446975363280932,0.09446975363280932,0.09053292780185582,0.09000766762030768,0.08735848294170681,0.08767965955198874,0.08834342934619112,7631
2,2,0.1403787637579237,0.10671619412158811,0.10645574350569306,0.10646267649900831,0.11294610018158499,0.10588325944071816,0.14067903940702958,0.116528460993663,0.11873041603679306,0.10530426908422166,0.0944007355569851,0.10586499604349607,0.09527277810905771,0.0944007355569851,0.09453747617004803,0.10049247800599252,0.10379143498829202,0.10120639101373931,0.10247932868933951,0.10144106767290978,0.1093995433620349,0.1093995433620349,0.1093995433620349,0.1093995433620349,0.1093995433620349,0.10339581971698299,0.1030864440951091,0.10220706569063313,0.1017650791348355,0.10125518367839298,2637
3,3,0.13796409702568266,0.10114675556310851,0.10055832531290608,0.10066964897018582,0.10913181151271369,0.10179861522082118,0.13183777192572244,0.10728730613173179,0.1140310228839558,0.10268979502073226,0.09086755081310754,0.09522867537809018,0.09430458933842442,0.09086755081310754,0.09242705602835656,0.1002322272516446,0.10363762576444302,0.10100104838382161,0.10205422722425568,0.10172058070993287,0.10413245396056979,0.10413245396056979,0.10413245396056979,0.10413245396056979,0.10413245396056979,0.10307954703786686,0.10116947182598186,0.09850757334834333,0.09947179631354036,0.09875737903198195,547
4,4,0.13354322272800717,0.08966726362831205,0.08875284770166536,0.08835469302016515,0.10639687702563064,0.0791333797227552,0.07215973330360297,0.07905591124566823,0.07488516942775757,0.06366968364647768,0.057309093433004374,0.07652936819528326,0.057787750805505474,0.057309093433004374,0.05848998226641947,0.06839497467263851,0.060913587262127485,0.052199637894888275,0.05537034605849241,0.05818905528217725,0.08886416411244445,0.08886416411244445,0.08886416411244445,0.08886416411244445,0.08886416411244445,0.06398361738431588,0.06506984215258256,0.05801695119839377,0.05808642185146353,0.0561140280805347,64
5,5,0.16802771855401374,0.12155517630020876,0.12199223123665369,0.119677858663051,0.14522021688179226,0.1296568251199784,0.16513317613519832,0.1155072597614333,0.15148165153320606,0.18961413035716676,0.1107143252666184,0.11940046552676942,0.08991249754053904,0.1107143252666184,0.1438988329166567,0.13340971263369664,0.13343168542885223,0.13578326948301647,0.1248546322464502,0.13444332614357693,0.09182257321623014,0.09182257321623014,0.09182257321623014,0.09182257321623014,0.09182257321623014,0.12793492170378465,0.1425476511012772,0.13357661353117864,0.1303558396719329,0.13891833123824968,2
0,0,0.10812681280962627,0.08652195684836402,0.08612904873680569,0.08642642816823988,0.09044589566795315,0.08907620010413198,0.10286799974537057,0.09397851769010451,0.09479293549952406,0.08759200423708448,0.08495214687234572,0.08775820226952427,0.08496941121600131,0.08495214687234572,0.08499827180996408,0.08895310267812653,0.09057578585127958,0.08896939474127566,0.08974959991320812,0.08863092046052858,0.09044789007619387,0.09044789007619387,0.09044789007619387,0.09044789007619387,0.09044789007619387,0.08970826761882561,0.0900472511035449,0.0882143026502112,0.08914643905013875,0.08984040221071511,9928
1,1,0.11915244667686936,0.08801730480251077,0.08771824122588638,0.08794740818824599,0.09293100506258675,0.09042599576320728,0.1316977986014909,0.10793158087586574,0.10812910843398507,0.08937141884099441,0.08051146748548597,0.09100121553958292,0.08129799557419184,0.08051146748548597,0.08027159637382245,0.0914217439228817,0.09309146565360528,0.08772993661986216,0.0883815494210545,0.08928930285234289,0.0959845291311322,0.0959845291311322,0.0959845291311322,0.0959845291311322,0.0959845291311322,0.0928565799937429,0.09326952088244217,0.08823869070463247,0.088623005295422,0.08981014597805163,7444
2,2,0.13091016736202432,0.09341269086360776,0.09296301183564185,0.0929788063227046,0.10269436796415798,0.09614834515881429,0.13104498902113498,0.10459484451485081,0.11160113690747164,0.09316627767706903,0.08182653809591464,0.09624813328128524,0.08366479499752555,0.08182653809591464,0.08139435028877762,0.08877632578305701,0.09011549534672002,0.08652676095795919,0.08669233158686489,0.08657195594179572,0.09667867163975503,0.09667867163975503,0.09667867163975503,0.09667867163975503,0.09667867163975503,0.09264367597883968,0.09208133634971993,0.08810921185759954,0.08825238032487344,0.08947890315206551,2563
3,3,0.1369601151206787,0.11027287989080281,0.10971628772078565,0.11034473156248036,0.11506201911744378,0.11109695170663687,0.1386826604492274,0.11883184976519333,0.11613160604169306,0.10682122316547665,0.09919895347898261,0.10835216626000646,0.09755136726825869,0.09919895347898261,0.10032383919236496,0.10095771591525983,0.10549676135337549,0.10249247225138453,0.1033752248379158,0.10142468146649351,0.10805032792675824,0.10805032792675824,0.10805032792675824,0.10805032792675824,0.10805032792675824,0.1065020593546781,0.10725997551023353,0.1072956521207493,0.10755591492379696,0.105880208274407,536
