,Pers,LR,Lasso,Ridge,LAD,NN,FA-FIXED-LR,FA-FIXED-LDR-LR,FA-FIXED-NN,FA-FIXED-LDR-NN,FA-LEARN-LDR-LR-10,FA-LEARN-LDR-NN-10,FA-LEARN-LR-10,FA-LEARN-NN-10,iteration,percentage
0,0.022020099475863086,0.017755045145965483,0.017484551036148866,0.01772903051783667,0.016885023698568542,0.018619559831725932,0.04366248266684343,0.03115918308734143,0.03189593896802558,0.03175038900494572,0.017440663172957505,0.01969984947685163,0.020194023804912153,0.020020814925272187,0,0
0,0.02205566092708497,0.017952034721923173,0.017681150157850344,0.01792439409439568,0.01707915035798351,0.018532264884837613,0.04272146066128483,0.031683163841382075,0.03240708672307904,0.0319824996102829,0.017456438123145453,0.01962713954764146,0.020405180423244042,0.0201636592358786,1,0
0,0.021365018010280443,0.017248531253926308,0.016991370365034543,0.017228009785548757,0.016286959012866975,0.018119882738892697,0.04401331170577865,0.03134879881493877,0.03189388513895577,0.03212789641272055,0.017537031757464065,0.019627994116671522,0.02046441545612297,0.01998291673049533,2,0
0,0.022414356218099986,0.017956106664573746,0.01767165975535558,0.01792873193088252,0.017137716514420545,0.018871657030315927,0.048418236640647164,0.032310649066379406,0.03394258457816911,0.032470038809943536,0.017465214967252087,0.019799529172085693,0.020076861760809847,0.02036905616900285,3,0
0,0.022203196904346047,0.017904813992042416,0.017637008799025543,0.017879710023385932,0.017005970657639397,0.01877720160042521,0.04540291694626752,0.031904161654882114,0.03250131665933619,0.032401009461467505,0.017393825724614162,0.01986121585590375,0.020028058986007805,0.02029473808121758,4,0
