,Pers,LR,Lasso,Ridge,LAD,NN,FA-FIXED-LR,FA-FIXED-LDR-LR,FA-FIXED-NN,FA-FIXED-LDR-NN,FA-LEARN-LDR-LR-10,FA-LEARN-LDR-LR-1,FA-LEARN-LDR-LR-2,FA-LEARN-LDR-LR-5,FA-LEARN-LDR-LR-20,FA-LEARN-LDR-NN-10,FA-LEARN-LDR-NN-1,FA-LEARN-LDR-NN-2,FA-LEARN-LDR-NN-5,FA-LEARN-LDR-NN-20,FA-LEARN-LR-10,FA-LEARN-LR-1,FA-LEARN-LR-2,FA-LEARN-LR-5,FA-LEARN-LR-20,FA-LEARN-NN-10,FA-LEARN-NN-1,FA-LEARN-NN-2,FA-LEARN-NN-5,FA-LEARN-NN-20,iteration,percentage,threshold
0,0.23843007806909478,0.16839989916349982,0.16900274391625628,0.16863796000376965,0.173740416217412,0.14834159878941264,0.17307188303896187,0.17913735752889412,0.15040379167209633,0.15686676374453137,0.16974593849205952,0.16955695678539143,0.16866515078985833,0.1697649708911789,0.16925974604222332,0.15139078078354493,0.1518344511925874,0.15292722494044916,0.15301844341932838,0.150739017840461,0.17066322618500293,0.17066322618500293,0.17066322618500293,0.17066322618500293,0.17066322618500293,0.1514203160919568,0.1498564665677088,0.15440112193931246,0.15220948579264024,0.15076305254055022,,,
