,Pers,LR,Lasso,Ridge,LAD,NN,FA-FIXED-LR,FA-FIXED-LDR-LR,FA-FIXED-NN,FA-FIXED-LDR-NN,FA-LEARN-LDR-LR-10,FA-LEARN-LDR-LR-1,FA-LEARN-LDR-LR-2,FA-LEARN-LDR-LR-5,FA-LEARN-LDR-LR-20,FA-LEARN-LDR-NN-10,FA-LEARN-LDR-NN-1,FA-LEARN-LDR-NN-2,FA-LEARN-LDR-NN-5,FA-LEARN-LDR-NN-20,FA-LEARN-LR-10,FA-LEARN-LR-1,FA-LEARN-LR-2,FA-LEARN-LR-5,FA-LEARN-LR-20,FA-LEARN-NN-10,FA-LEARN-NN-1,FA-LEARN-NN-2,FA-LEARN-NN-5,FA-LEARN-NN-20,iteration,percentage,threshold
0,0.11768676003570747,0.08967961883173763,0.08943908668308469,0.08983126159635345,0.0945995624808598,0.08669791198063086,0.15669153136681965,0.10006125819866961,0.0962330419680466,0.08308759926580393,0.08243990270511416,0.08313477290615076,0.08248361864075315,0.08243478083947933,0.08241239143285287,0.08331846227518894,0.08354895154734589,0.08320801666950635,0.0850658130153048,0.08640210240640353,0.08179644284983054,0.08179644284983054,0.08179644284983054,0.08179644284983054,0.08179644284983054,0.08266017922128839,0.08291125341765518,0.08249656118307752,0.08352810137469883,0.08371709047816478,,,
