,Pers,LR,Lasso,Ridge,LAD,NN,FA-FIXED-LR,FA-FIXED-LDR-LR,FA-FIXED-NN,FA-FIXED-LDR-NN,FA-LEARN-LDR-LR-10,FA-LEARN-LDR-LR-1,FA-LEARN-LDR-LR-2,FA-LEARN-LDR-LR-5,FA-LEARN-LDR-LR-20,FA-LEARN-LDR-NN-10,FA-LEARN-LR-10,FA-LEARN-NN-10,iteration,percentage
0,0.17632485468729683,0.13219900119556735,0.13191069673426223,0.1317930404674682,0.14106315867399125,0.12736404809358198,0.1618526691192879,0.13380879311722998,0.13078983302922842,0.12814805771235702,0.12936051973168744,0.12936051973168744,0.12936051973168744,0.12936051973168744,0.12936051973168744,0.12865472677678177,0.14425562985355062,0.1298768416638084,0,0
0,0.1810506349118677,0.13326666006616456,0.13289642289512268,0.13269215810053747,0.1430081185476045,0.12871162558778484,0.16475377074186598,0.13392480452168018,0.12952321759150626,0.12830473700746034,0.12919907653149224,0.12919907653149224,0.12919907653149224,0.12919907653149224,0.12919907653149224,0.12805398213649463,0.14360650367996616,0.12892182380771347,1,0
0,0.18016710613580536,0.13468967384305755,0.13435350280902858,0.13408362733752002,0.14474917867609266,0.12880819189145382,0.1667425858232503,0.1337214047609072,0.13392853021276677,0.12966809412674088,0.12911883814502284,0.12911883814502284,0.12911883814502284,0.12911883814502284,0.12911883814502284,0.12829825215294907,0.14386988836295217,0.12976262945340555,2,0
0,0.17948560654943696,0.1317068848901763,0.13132030015136115,0.13113848665564845,0.1410506615790863,0.12755054460144596,0.16317606951005467,0.1339232185020616,0.13093956543564422,0.12811555302295494,0.12887950160227357,0.12887950160227357,0.12887950160227357,0.12887950160227357,0.12887950160227357,0.12788836883285212,0.1434897666593579,0.1287384479006281,3,0
0,0.18054937321780337,0.1334111632505947,0.13306577036899428,0.13281691956134214,0.14290331002658213,0.12913012448759248,0.1633439051666847,0.13414639658107463,0.1317122083349755,0.12834192211800957,0.1293826730663932,0.1293826730663932,0.1293826730663932,0.1293826730663932,0.1293826730663932,0.12877368278323192,0.1440393745128663,0.12991731500729498,4,0
