,Number missing,Pers,LR,Lasso,Ridge,LAD,NN,FA-FIXED-LR,FA-FIXED-LDR-LR,FA-FIXED-NN,FA-FIXED-LDR-NN,FA-LEARN-LDR-LR-10,FA-LEARN-LDR-LR-1,FA-LEARN-LDR-LR-2,FA-LEARN-LDR-LR-5,FA-LEARN-LDR-LR-20,FA-LEARN-LDR-NN-10,FA-LEARN-LDR-NN-1,FA-LEARN-LDR-NN-2,FA-LEARN-LDR-NN-5,FA-LEARN-LDR-NN-20,FA-LEARN-LR-10,FA-LEARN-LR-1,FA-LEARN-LR-2,FA-LEARN-LR-5,FA-LEARN-LR-20,FA-LEARN-NN-10,FA-LEARN-NN-1,FA-LEARN-NN-2,FA-LEARN-NN-5,FA-LEARN-NN-20,Count
1,1,0.24065351572268276,0.16771043512410994,0.1678720393832828,0.16750623245100976,0.17369803007063117,0.1486975053224489,0.17543745033575375,0.17592101138207497,0.15374704772802764,0.1542571115703532,0.16879652430589628,0.16864588178776016,0.16783655010686768,0.1688018073766837,0.1685834688750384,0.14937783237281005,0.15107583824862572,0.1507296364196745,0.1516532847891022,0.1500072382999366,0.1731079239716577,0.1731079239716577,0.1731079239716577,0.1731079239716577,0.1731079239716577,0.1515080146264247,0.1502867262396874,0.1571884767935273,0.15219281172149304,0.1510860898341548,7883
2,2,0.27666338984744054,0.1842607029905757,0.18423400218337313,0.18395218101787195,0.19510737992438776,0.1520585209054632,0.19145558223561948,0.19222820156601725,0.15634201885302423,0.15876649701470996,0.18615392659851296,0.1843317776198647,0.18662614723073442,0.1860270037177392,0.18621350800760783,0.15721691653042494,0.15669148565849184,0.1561981492158626,0.15651634653483742,0.15691882052301637,0.18834971156344701,0.18834971156344701,0.18834971156344701,0.18834971156344701,0.18834971156344701,0.15835305753965073,0.15449942287868282,0.16299133766998847,0.1586723681210411,0.15755781193485072,2418
3,3,0.25269705541821724,0.1946406513944688,0.19542848309583136,0.19461175216381646,0.20218901527976207,0.18480416107080375,0.20451048647863262,0.20258653105007624,0.1840534904170631,0.1901528294048993,0.19289384292061212,0.1931523411952336,0.19168282703273254,0.19256714150826568,0.19420122973507445,0.1846743220371063,0.18463255522991573,0.18237645832799657,0.18625186672158453,0.1831588767889024,0.19610136269492853,0.19610136269492853,0.19610136269492853,0.19610136269492853,0.19610136269492853,0.18674182607920978,0.18679765505099136,0.19677823956746027,0.18566741122291325,0.18880013640389412,440
4,4,0.24842163773878725,0.1748064751739385,0.17300558724919277,0.17338370978583745,0.18931639762442415,0.15349983060721054,0.17461482420759272,0.1731077101005532,0.14464966139209778,0.14945920265428597,0.16963387898281704,0.1624723751090603,0.16930238354199464,0.16800965726480516,0.1678911390605395,0.15317616892639577,0.1495066334841722,0.1473009070630819,0.1603832725878721,0.15296382629283,0.16906815706757647,0.16906815706757647,0.16906815706757647,0.16906815706757647,0.16906815706757647,0.15653391352988733,0.1540586205797963,0.17173249132236493,0.14568010571901674,0.162393187777391,53
5,5,0.07329641111504838,0.030054903724948862,0.02699468910940681,0.027994486407711495,0.04044918926390367,0.0951363176326706,0.08440643307158413,0.031584467235461405,0.036482521790669666,0.05279391617850088,0.05261960848752692,0.03311443625205849,0.045309010214090555,0.05261960848752692,0.036435540554484495,0.07668216833759896,0.06769047745144563,0.07915375086454483,0.0718958502860481,0.06943196303435249,0.0843131344590857,0.0843131344590857,0.0843131344590857,0.0843131344590857,0.0843131344590857,0.09051217327296311,0.10302905172138635,0.09486084413249567,0.09513510351784658,0.12013736285252033,6
0,0,0.24299805025978427,0.17379631543867557,0.1741495033071577,0.17369154616237364,0.1801254987926461,0.15531117760778532,0.1813254310926674,0.18121518942884382,0.15553706684703683,0.15951052525001114,0.17626123932980903,0.17426373537764284,0.1742843991779283,0.17602419820911952,0.17526127768892014,0.1560427879894402,0.15696344838671197,0.1556490960926662,0.1567494605537498,0.15511766292562937,0.17794550283140143,0.17794550283140143,0.17794550283140143,0.17794550283140143,0.17794550283140143,0.1584607486289483,0.156177188001566,0.1632490221670414,0.1573101173568613,0.1569956915038305,9289
1,1,0.2512434919284524,0.1706758415655641,0.17107396113734932,0.17058475596257683,0.17804493488035747,0.1486710406786249,0.18230932967903885,0.17847798332680923,0.15893130961955132,0.1575975240722232,0.17150982737783213,0.17153613586194313,0.17148214303115072,0.17155285942845536,0.17079754750232706,0.151619632378503,0.1512598201688305,0.15106656878668404,0.1529154903542871,0.1510181237833432,0.17431451027600503,0.17431451027600503,0.17431451027600503,0.17431451027600503,0.17431451027600503,0.15355469764862345,0.150605749875375,0.1576198886196882,0.15233806897455074,0.15269735908648213,7891
2,2,0.22365787046219462,0.16020404267859747,0.1601957252846906,0.15989885640595278,0.16403267780448322,0.13743058354831972,0.17087102157663925,0.17029811035529155,0.14578774657246782,0.1482988664223091,0.1600170687849651,0.16027329219262507,0.15971667983221247,0.15997396100707437,0.15930766960225878,0.14175324297883665,0.14090458934360622,0.13968040602212045,0.142525224653649,0.13813108198255697,0.1653261103959076,0.1653261103959076,0.1653261103959076,0.1653261103959076,0.1653261103959076,0.14079451495482273,0.13777330476367816,0.14693615888866665,0.14040067936259754,0.1398373563819768,2634
3,3,0.23558186749003282,0.1622741603740758,0.1610687277584785,0.16143505173367148,0.16545721185914072,0.15467517811290546,0.16301764258654963,0.16394916936147919,0.15942679284335895,0.15865714059235433,0.15731127449198437,0.1593363710449302,0.15780115759409988,0.15704006127935738,0.15998838612640193,0.14708090996740883,0.14735510895648987,0.14903351185751124,0.14711082154151564,0.14494104729662802,0.15556512520746,0.15556512520746,0.15556512520746,0.15556512520746,0.15556512520746,0.14605182491274538,0.1452430962006848,0.1518271808581901,0.14348252872554745,0.1470664646674523,614
4,4,0.16047724412393574,0.13499627756668803,0.13549688237496238,0.1359476901869487,0.14156463332443578,0.11853511314784405,0.12237977917260269,0.13799672150820708,0.09597450081310757,0.1189456768342961,0.12940892686529165,0.1280346089600022,0.12973198455811244,0.12910859462730534,0.13318878538273327,0.09942295711131631,0.10026780636062385,0.11067429768184148,0.10487927025904656,0.09478846645662085,0.12826797127149742,0.12826797127149742,0.12826797127149742,0.12826797127149742,0.12826797127149742,0.1010552366161278,0.097050740114923,0.11300163114999348,0.09957408610193999,0.09905498672202505,76
5,5,0.1963728655872691,0.15035226643718713,0.14880425299053615,0.14945442528670533,0.16588452290221967,0.12290151312905073,0.14992766949426947,0.1333022435757818,0.09508906757257478,0.11649175774871295,0.15012620298469911,0.14413635692172433,0.14897999447699242,0.14878825518026761,0.15076112073700035,0.12208110870514198,0.12827196770866628,0.13265792295960624,0.12872866516286896,0.13411890848280641,0.1659823152613864,0.1659823152613864,0.1659823152613864,0.1659823152613864,0.1659823152613864,0.13282891513437617,0.13429169458280407,0.14310772350567663,0.13269477852682632,0.1349448225297068,19
0,0,0.24431619889991685,0.16844098685082237,0.16863340088399495,0.16831158225790804,0.17462561192269024,0.1481772657484849,0.174541158400783,0.17485439641336098,0.15319767458740383,0.15333408694240286,0.1695761892078258,0.1692399097287447,0.16843606113928095,0.1695292298847279,0.16923535254227753,0.1498167571857423,0.15038590950424047,0.15046439788213803,0.15085642836046254,0.14906351534114595,0.17326507998432308,0.17326507998432308,0.17326507998432308,0.17326507998432308,0.17326507998432308,0.15182683295110902,0.1493916713672955,0.1566992459553047,0.15163848745183314,0.15035518169176004,9913
1,1,0.23850601392842505,0.16827918571840306,0.1685961594800508,0.1681672727012238,0.17249326522503203,0.14885662686959555,0.17955454501311993,0.17567630810652876,0.1571856639826123,0.15478952057065723,0.16957145518080163,0.16980204615956832,0.16796070600139063,0.16944107944826897,0.16910306415334062,0.15003065049812941,0.15064746368800777,0.15016464210225358,0.1508909012168509,0.14950502420813863,0.1737517109032067,0.1737517109032067,0.1737517109032067,0.1737517109032067,0.1737517109032067,0.1516924362936337,0.14991584024183538,0.15516232910466404,0.15091709161013933,0.15088648959699558,7531
2,2,0.24881569329119863,0.17280431224204335,0.17336154081694818,0.1728970932929046,0.17912179776581863,0.15477241008195097,0.18427210768544508,0.18682065860815802,0.15941892421083068,0.16681870342931204,0.17754567682841269,0.1737193972983964,0.17484804460538927,0.17710213776398762,0.17578185802470842,0.15713408263195475,0.15874924520291175,0.15476913692031766,0.15869329924521794,0.15577494999502453,0.1780846534937111,0.1780846534937111,0.1780846534937111,0.1780846534937111,0.1780846534937111,0.15902822003293254,0.15760393993008243,0.16544554731693636,0.15801102104302966,0.15869269253564816,2527
3,3,0.25246093192601887,0.17662555082658427,0.17684689848592308,0.17647971928626072,0.19131198237833444,0.15398543026493672,0.19594660508450432,0.1916654398993209,0.1737380047682362,0.17237127029803345,0.1846757879680384,0.1778798723261925,0.18504931387843965,0.1844163807385756,0.18258367524123745,0.16168878708915418,0.16327650261810564,0.16389157820935102,0.16406035343761732,0.16534925765850272,0.18787916744909783,0.18787916744909783,0.18787916744909783,0.18787916744909783,0.18787916744909783,0.16794344840517683,0.1675005135353583,0.18100833221990023,0.16730213306129507,0.17096970539357373,479
4,4,0.23191663234942764,0.16038752590904914,0.16342405350764821,0.16207357217640242,0.16354909594721784,0.16739712062220155,0.19514612597391934,0.160354955508814,0.19854880165326025,0.20339293662473612,0.1728084881023968,0.16769547854376565,0.17211914453404614,0.17196466285248552,0.17298069233044844,0.1788966678665958,0.17667061614613358,0.17797821207922337,0.18713885715979683,0.18094797695000053,0.18826982114510912,0.18826982114510912,0.18826982114510912,0.18826982114510912,0.18826982114510912,0.18068038340759118,0.18076811794925446,0.1899355967408125,0.17800962513710689,0.18144625242332812,71
5,5,0.18489168141012688,0.0792778186142601,0.07788663854243914,0.07792776310104117,0.03076866110709155,0.09941205321108507,0.06354769942409226,0.06785178051968122,0.03544110252050988,0.10186546898510938,0.046419492383093584,0.08211701428447651,0.03865652450274226,0.046419492383093584,0.06999558274593573,0.02235692528414896,0.047946993269373614,0.0401478513740351,0.07049689016013073,0.039029202549971366,0.014326658812268765,0.014326658812268765,0.014326658812268765,0.014326658812268765,0.014326658812268765,0.014113203661979134,0.015493141920721787,0.08796199877629682,0.016842183338660707,0.013098254709828457,2
0,0,0.2411688651614152,0.16675596415980798,0.16703372301172412,0.16673856556282385,0.173792871848255,0.14718844311979754,0.17392836577163653,0.1757681528336153,0.15283144700652937,0.1529729136358226,0.1700530250493304,0.16907159187765164,0.16846280318624535,0.16998313828415024,0.16963881443308063,0.15043399699548185,0.1515624003589054,0.14969964078905224,0.15132937649346212,0.14946462455089327,0.17096241001345983,0.17096241001345983,0.17096241001345983,0.17096241001345983,0.17096241001345983,0.15240541147573194,0.14953422496082577,0.1550359887139969,0.15132448026556355,0.15074588195097166,10157
1,1,0.2405504424864585,0.16747727259988676,0.16783898954515297,0.16740078107150227,0.1722794210806447,0.14762831297864212,0.1766448302858116,0.17788406319712324,0.15270684509998106,0.1542667890074071,0.16909988847640087,0.16901948468460312,0.16680411222387342,0.16902220383115293,0.16906610907012828,0.14895918021116294,0.14954381965446734,0.14858485232074614,0.1507618998809655,0.14852742752852685,0.17316409184798903,0.17316409184798903,0.17316409184798903,0.17316409184798903,0.17316409184798903,0.14999939292524342,0.1476051545109291,0.1556698115988915,0.14968686300193587,0.1501112791420691,7416
2,2,0.2602303092422388,0.17988061775541497,0.18025076149403207,0.1797596149082744,0.18661091423324347,0.15833001188507842,0.19094030458563274,0.18956691182625043,0.15725283287792471,0.15934984628720747,0.1815428586567892,0.1801923055837845,0.17835289527588388,0.18104847900850488,0.18091646241856713,0.15742513286916193,0.1581698058679306,0.1564764103403844,0.15873556831285895,0.15845644776142512,0.18555225598547279,0.18555225598547279,0.18555225598547279,0.18555225598547279,0.18555225598547279,0.16001432241691912,0.15967700526953188,0.16390736019648885,0.1611983875491238,0.16022776632412922,2437
3,3,0.24013541527538018,0.18355744901335,0.1833290495537643,0.1830112589875026,0.18237980317756786,0.16732773510416615,0.19262388953436593,0.18775990287780223,0.17349263251811822,0.17396196694458047,0.17779590277696733,0.18349811707397545,0.17877337721738532,0.17774528232984152,0.17910639678846485,0.16546157980571,0.16392871904380793,0.1645085035444423,0.16298970587509626,0.16462217811852692,0.18055344327521497,0.18055344327521497,0.18055344327521497,0.18055344327521497,0.18055344327521497,0.1643957592420453,0.16350118977479425,0.16513134115463513,0.16459563318576112,0.16457719321318862,454
4,4,0.26149051243702925,0.17025688387433258,0.17057840600683521,0.16997808730054445,0.17451455163850862,0.15296083385552028,0.20659398124287123,0.15539810631452958,0.18388640133552328,0.17454776905750233,0.17293722959623004,0.16926496180778433,0.17221774543386326,0.17320999639199686,0.16628122749063698,0.17013006673053852,0.16928096667022496,0.15614787429522672,0.1680735762569282,0.16288992028415145,0.1831200292323672,0.1831200292323672,0.1831200292323672,0.1831200292323672,0.1831200292323672,0.17330379648915512,0.16028045251518594,0.16765191164433818,0.1679741473842153,0.1605838301644094,54
5,5,3.802650527706359e-05,0.06880482340138602,0.06998955397949039,0.06953482188030272,0.0073475898086348855,0.01289726449712094,0.07079681472211811,0.07079681472211811,0.01086291072294297,0.008412078554929914,0.07079681472211811,0.07079681472211811,0.07079681472211811,0.07079681472211811,0.07079681472211811,0.016654351939024523,0.0005606439110535988,0.002008430600760552,0.029307225390461586,0.01901321976871866,0.07079681472211811,0.07079681472211811,0.07079681472211811,0.07079681472211811,0.07079681472211811,3.802650527706359e-05,0.004652076412526294,0.0011879558989241331,0.008723454291697465,0.026159903676805266,5
0,0,0.24050271410582,0.17081867445780477,0.1709748212163859,0.17073388114841762,0.1772689381173063,0.1487919176687029,0.17756860641193753,0.1793084460422397,0.1501610791094853,0.15346143608667343,0.1714659608215633,0.17143560158957424,0.17094939383899527,0.17131369151434953,0.17126896373656122,0.14960244009794446,0.1499376781828248,0.14979434658233573,0.15102970380900765,0.14910305658673137,0.17410643104325424,0.17410643104325424,0.17410643104325424,0.17410643104325424,0.17410643104325424,0.15172331103921294,0.14963448791083137,0.15782475894235024,0.1503459729725123,0.15112246493694578,9640
1,1,0.24317460108513264,0.1684616743900724,0.16876129815756014,0.16827003836136106,0.17430394856848797,0.15402529800598658,0.17833693463424374,0.17742861499330564,0.1574023963749347,0.15767550791078247,0.1691730565980965,0.16826337375935316,0.16833045139335825,0.16908298482779016,0.16863914875122837,0.15302790252390347,0.15276256743639313,0.15225180820398662,0.1539212690069037,0.1533438748362928,0.17314648253032983,0.17314648253032983,0.17314648253032983,0.17314648253032983,0.17314648253032983,0.15538184833971425,0.15423633392067573,0.15946756733649708,0.15440110120315975,0.15458464300696695,7594
2,2,0.26650807401860466,0.1771634461474016,0.1773601873642351,0.17687067170229526,0.18288641185735136,0.15652085584242667,0.18919724784302724,0.1889741886319612,0.15451966366690922,0.15884586902958503,0.1796623166146782,0.17820847264478404,0.17816240177630943,0.1793655507517275,0.17841001716509514,0.15401372049710846,0.15453408824211606,0.1526191615940913,0.15696035342909612,0.15563190392160473,0.18577333954612144,0.18577333954612144,0.18577333954612144,0.18577333954612144,0.18577333954612144,0.15788209392906025,0.15404992148536578,0.16129682197834497,0.15618740596526082,0.15603827171713835,2734
